timestamp,STILL,TILTING,ON_FOOT,WALKING,IN_VEHICLE,ON_BICYCLE,UNDEFINED,RUNNING
1681979033500,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979038760,3.0,,3.0,3.0,84.0,1.0,2.0,
1681979043958,,100.0,,,,,,
1681979043999,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979059266,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979074508,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979092391,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979097716,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979102889,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979108042,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979113215,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979120322,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979125583,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979130788,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979135972,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979141169,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979146331,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979151521,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979156708,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979161894,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979167147,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979172378,47.0,,22.0,22.0,17.0,2.0,3.0,1.0
1681979178607,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979183758,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979195441,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979200624,,100.0,,,,,,
1681979200652,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979205882,,,2.0,2.0,93.0,,1.0,
1681979227450,,100.0,,,,,,
1681979227642,1.0,,,,96.0,,1.0,
1681979233982,,100.0,,,,,,
1681979234024,1.0,,,,92.0,,2.0,
1681979266889,1.0,,,,89.0,,,
1681979272162,1.0,,,,90.0,,1.0,
1681979277231,,100.0,,,,,,
1681979277421,,,,,88.0,,1.0,
1681979285973,,100.0,,,,,,
1681979286126,1.0,,,,97.0,,1.0,
1681979301354,,100.0,,,,,,
1681979301580,,100.0,,,,,,
1681979301642,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979579160,,100.0,,,,,,
1681979579192,58.0,,5.0,5.0,25.0,1.0,2.0,
1681948827972,1.0,,94.0,94.0,,1.0,2.0,2.0
1681948850292,,,97.0,97.0,,,3.0,
1681949170331,,100.0,,,,,,
1681949170465,98.0,,,,,,2.0,
1681949196093,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681949211423,,100.0,,,,,,
1681949211476,57.0,,18.0,18.0,7.0,10.0,2.0,
1681949248045,,100.0,,,,,,
1681949248078,44.0,,11.0,11.0,32.0,2.0,2.0,
1681949275120,100.0,,,,,,,
1681949295383,100.0,,,,,,,
1681949312457,96.0,,,,2.0,,1.0,
1681949327674,96.0,,1.0,1.0,1.0,,1.0,
1681949342820,98.0,,1.0,1.0,,,1.0,
1681952077254,96.0,,,,1.0,,2.0,
1681952406245,98.0,,,,1.0,,1.0,
1681954479602,42.0,,10.0,10.0,25.0,2.0,2.0,
1681954502151,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681954517242,99.0,,,,,,1.0,
1681954527230,98.0,,,,1.0,,1.0,
1681954542383,2.0,,92.0,92.0,2.0,1.0,2.0,
1681954557501,1.0,,90.0,90.0,2.0,3.0,2.0,1.0
1681954573768,1.0,,87.0,87.0,3.0,4.0,1.0,1.0
1681954578919,1.0,,93.0,93.0,2.0,1.0,2.0,
1681954583898,1.0,,96.0,96.0,1.0,,2.0,
1681954599084,,100.0,,,,,,
1681954599108,1.0,,94.0,94.0,,2.0,3.0,
1681954619804,1.0,,90.0,90.0,1.0,5.0,2.0,1.0
1681954638141,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681954660291,,100.0,,,,,,
1681954660333,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681954810577,,100.0,,,,,,
1681954810626,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681954832803,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681954845465,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681954850605,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681954855844,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681954979316,,100.0,,,,,,
1681954979344,98.0,,1.0,1.0,,,1.0,
1681954985636,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681954999695,3.0,,88.0,88.0,3.0,2.0,3.0,
1681955014857,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955030087,74.0,,20.0,20.0,3.0,1.0,1.0,
1681955037653,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955042828,5.0,,81.0,81.0,7.0,3.0,2.0,
1681955047727,2.0,,89.0,89.0,2.0,2.0,2.0,1.0
1681955052701,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955057708,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955062749,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955067765,,100.0,,,,,,
1681955067798,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955072792,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955077833,1.0,,5.0,5.0,19.0,66.0,2.0,1.0
1681955224948,,100.0,,,,,,
1681955225038,1.0,,13.0,13.0,4.0,80.0,2.0,
1681955246260,,100.0,,,,,,
1681955246310,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955265555,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955273230,46.0,,27.0,27.0,10.0,7.0,3.0,
1681955278414,51.0,,38.0,38.0,2.0,5.0,3.0,
1681955283573,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955290856,68.0,,17.0,17.0,7.0,2.0,1.0,
1681955294143,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955299329,53.0,,15.0,15.0,15.0,3.0,2.0,
1681955304505,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955309729,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681955314916,5.0,,87.0,87.0,1.0,2.0,2.0,2.0
1681955330245,6.0,,85.0,85.0,3.0,3.0,2.0,
1681957204466,,100.0,,,,,,
1681957204473,98.0,,,,1.0,,,
1681957206635,,100.0,,,,,,
1681957206688,97.0,,1.0,1.0,1.0,,1.0,
1681957763970,100.0,,,,,,,
1681958986633,100.0,,,,,,,
1681999235726,38.0,,35.0,35.0,13.0,5.0,2.0,
1681999250909,,100.0,,,,,,
1681999250956,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1682001115459,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1682001125701,,100.0,,,,,,
1682001125863,57.0,,32.0,32.0,1.0,8.0,1.0,1.0
1682001131149,91.0,,4.0,4.0,1.0,3.0,1.0,
1682001136314,67.0,,16.0,16.0,5.0,5.0,3.0,
1682001141464,79.0,,8.0,8.0,8.0,2.0,2.0,
1682001146620,87.0,,3.0,3.0,7.0,1.0,1.0,
1682001151761,,100.0,,,,,,
1682001151811,93.0,,1.0,1.0,2.0,,3.0,
1682001157069,,100.0,,,,,,
1682001157143,95.0,,2.0,2.0,1.0,,2.0,
1682001162327,96.0,,2.0,2.0,,,2.0,
1682001167467,65.0,,22.0,22.0,3.0,6.0,2.0,
1682001172649,97.0,,1.0,1.0,,,2.0,
1682001543005,,100.0,,,,,,
1682001543008,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1682001616455,,100.0,,,,,,
1682001616496,93.0,,1.0,1.0,3.0,,2.0,
1682001622230,92.0,,2.0,2.0,3.0,,1.0,
1682001637400,48.0,,17.0,17.0,18.0,4.0,3.0,
1682001855919,97.0,,,,1.0,,1.0,
1682001869890,,100.0,,,,,,
1682001869918,85.0,,3.0,3.0,5.0,,2.0,
1682001886276,,100.0,,,,,,
1682001886324,96.0,,1.0,1.0,1.0,,1.0,
1682002635568,99.0,,,,,,1.0,
1682003046327,98.0,,,,,,2.0,
1682003092467,,100.0,,,,,,
1682003092508,98.0,,,,1.0,,1.0,
1682003121371,96.0,,1.0,1.0,2.0,,,
1682003136580,98.0,,,,,,2.0,
1682003164392,96.0,,1.0,1.0,1.0,,1.0,
1682003179570,,100.0,,,,,,
1682003179610,97.0,,,,1.0,,2.0,
1682003196432,,100.0,,,,,,
1682003196510,97.0,,1.0,1.0,1.0,,1.0,
1682003846114,100.0,,,,,,,
1682003924573,100.0,,,,,,,
1682003936837,100.0,,,,,,,
1682004241918,99.0,,,,,,1.0,
1682004543965,99.0,,,,,,1.0,
1682006452334,100.0,,,,,,,
1682006464377,,100.0,,,,,,
1682006464419,96.0,,,,1.0,,2.0,
1682006491413,100.0,,,,,,,
1682006506559,97.0,,1.0,1.0,1.0,,1.0,
1682006521700,98.0,,,,,,2.0,
1682006536942,48.0,,10.0,10.0,15.0,11.0,3.0,
1682006552145,78.0,,4.0,4.0,9.0,2.0,3.0,
1682006567371,96.0,,1.0,1.0,1.0,,1.0,
1682006582534,96.0,,1.0,1.0,1.0,,1.0,
1682006597726,80.0,,6.0,6.0,4.0,7.0,2.0,
1682006612940,48.0,,3.0,3.0,41.0,2.0,1.0,
1682006628123,43.0,,7.0,7.0,37.0,1.0,3.0,
1682006645055,54.0,,3.0,3.0,38.0,,2.0,
1682006660237,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1682006675441,65.0,,3.0,3.0,24.0,1.0,2.0,
1682006690607,65.0,,4.0,4.0,24.0,1.0,1.0,
1682006705794,98.0,,,,1.0,,1.0,
1682006720944,,100.0,,,,,,
1682006720983,96.0,,1.0,1.0,1.0,,2.0,
1682006736592,98.0,,,,,,2.0,
1682006752474,99.0,,,,,,1.0,
1682006767654,,100.0,,,,,,
1682006767708,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1682006782898,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1682006798137,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1682006833729,97.0,,,,1.0,,1.0,
1682006838930,98.0,,,,1.0,,1.0,
1682006854102,99.0,,,,,,1.0,
1682006869640,98.0,,,,1.0,,1.0,
1682006884855,36.0,,22.0,22.0,19.0,9.0,2.0,1.0
1682006900054,42.0,,7.0,7.0,31.0,2.0,1.0,
1682006915286,99.0,,,,,,1.0,
1682006930441,,100.0,,,,,,
1682006930486,98.0,,1.0,1.0,,,1.0,
1682006945626,97.0,,,,1.0,,2.0,
1682006960786,98.0,,,,,,2.0,
1682007083953,97.0,,1.0,1.0,1.0,,1.0,
1682007099078,98.0,,,,,,2.0,
1682007114249,98.0,,,,,,2.0,
1682007190746,98.0,,,,1.0,,1.0,
1682007205913,99.0,,,,,,1.0,
1682007221064,96.0,,1.0,1.0,1.0,,1.0,
1682007236209,99.0,,,,,,1.0,
1682007251369,99.0,,,,,,1.0,
1682007266827,96.0,,1.0,1.0,1.0,,1.0,
1682007281990,99.0,,,,,,1.0,
1682007297152,99.0,,,,,,1.0,
1682007312309,99.0,,,,,,1.0,
1682007327460,99.0,,,,,,1.0,
1682008354204,,100.0,,,,,,
1682008354227,1.0,,97.0,97.0,,,2.0,
1682008632714,,100.0,,,,,,
1682008632767,1.0,,93.0,93.0,1.0,1.0,2.0,2.0
1682008665279,,100.0,,,,,,
1682008665307,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1682008670425,1.0,,1.0,1.0,96.0,,1.0,
1682008774620,,100.0,,,,,,
1682008774664,6.0,,3.0,3.0,86.0,,2.0,
1682008779564,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1682008784633,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1682008800162,11.0,,82.0,82.0,2.0,2.0,1.0,1.0
1682008815392,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681979733116,,100.0,,,,,,
1681979733165,81.0,,10.0,10.0,4.0,2.0,2.0,
1681979742234,,100.0,,,,,,
1681979742274,49.0,,23.0,23.0,15.0,2.0,2.0,
1681979747733,86.0,,3.0,3.0,5.0,1.0,1.0,
1681979754971,76.0,,13.0,13.0,5.0,2.0,1.0,
1681979770181,,100.0,,,,,,
1681979770215,56.0,,25.0,25.0,8.0,1.0,2.0,
1681979785389,,100.0,,,,,,
1681979785420,81.0,,10.0,10.0,4.0,1.0,2.0,
1681979931260,,100.0,,,,,,
1681979931299,10.0,,4.0,4.0,73.0,1.0,1.0,
1681980480586,,100.0,,,,,,
1681980480638,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681980753331,,100.0,,,,,,
1681980753436,65.0,,3.0,3.0,15.0,2.0,3.0,
1681980758638,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681980763822,37.0,,12.0,12.0,35.0,3.0,1.0,
1681980770973,57.0,,8.0,8.0,14.0,7.0,2.0,
1681980776168,73.0,,6.0,6.0,6.0,9.0,1.0,
1681980781340,73.0,,4.0,4.0,12.0,4.0,2.0,
1681980789475,96.0,,,,,1.0,3.0,
1681980794692,98.0,,,,,,2.0,
1681980799951,72.0,,5.0,5.0,11.0,6.0,2.0,
1681980809246,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681980814613,48.0,,8.0,8.0,22.0,9.0,2.0,
1681980819915,48.0,,11.0,11.0,20.0,8.0,3.0,
1681980825127,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681980830312,67.0,,5.0,5.0,11.0,10.0,1.0,
1681980835480,95.0,,,,1.0,1.0,2.0,
1681980840630,50.0,,8.0,8.0,19.0,5.0,2.0,
1681980845778,98.0,,,,1.0,,1.0,
1681980850954,97.0,,,,1.0,,2.0,
1681980856065,96.0,,1.0,1.0,1.0,,2.0,
1681980861224,98.0,,,,,,2.0,
1681980866433,76.0,,5.0,5.0,7.0,2.0,3.0,
1681980871571,99.0,,,,,,1.0,
1681980876756,97.0,,1.0,1.0,,,2.0,
1681980881895,97.0,,1.0,1.0,,,2.0,
1681980887055,96.0,,1.0,1.0,1.0,,2.0,
1681980892234,,100.0,,,,,,
1681980892263,92.0,,2.0,2.0,1.0,3.0,2.0,
1681980897418,91.0,,3.0,3.0,1.0,3.0,2.0,
1681980902615,98.0,,,,,,2.0,
1681980907775,99.0,,,,,,1.0,
1681980912914,98.0,,,,1.0,,1.0,
1681980918038,97.0,,1.0,1.0,1.0,,1.0,
1681980923213,99.0,,,,,,1.0,
1681980928352,98.0,,,,,,2.0,
1681980933496,98.0,,,,1.0,,1.0,
1681980938593,96.0,,1.0,1.0,1.0,,2.0,
1681980943711,98.0,,,,,,2.0,
1681980948811,98.0,,,,,,2.0,
1681980953997,97.0,,,,,,3.0,
1681980959148,96.0,,1.0,1.0,,,3.0,
1681980964341,96.0,,1.0,1.0,1.0,,2.0,
1681980969600,96.0,,1.0,1.0,,1.0,2.0,
1681980974761,98.0,,,,,,2.0,
1681980979921,90.0,,2.0,2.0,4.0,1.0,3.0,
1681980991482,98.0,,,,,,2.0,
1681980996688,99.0,,,,,,1.0,
1681981007404,,100.0,,,,,,
1681981007444,97.0,,1.0,1.0,,,2.0,
1681981022562,97.0,,1.0,1.0,,,2.0,
1681981128182,96.0,,1.0,1.0,1.0,,1.0,
1681981133335,47.0,,46.0,46.0,2.0,1.0,2.0,
1681981148565,63.0,,27.0,27.0,5.0,1.0,2.0,
1681981163779,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981178936,96.0,,1.0,1.0,1.0,,1.0,
1681981194141,96.0,,1.0,1.0,2.0,,1.0,
1681981209329,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981224562,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981239731,67.0,,8.0,8.0,18.0,,1.0,
1681981254922,91.0,,2.0,2.0,4.0,,1.0,
1681981270081,97.0,,1.0,1.0,,,2.0,
1681981285229,98.0,,,,1.0,,1.0,
1681981300401,97.0,,,,1.0,,1.0,
1681981314651,9.0,,2.0,2.0,82.0,,1.0,
1681981337683,98.0,,,,1.0,,1.0,
1681981354030,82.0,,2.0,2.0,7.0,,2.0,
1681981369218,98.0,,,,,,2.0,
1681981384433,61.0,,4.0,4.0,21.0,1.0,2.0,
1681981399585,99.0,,,,,,1.0,
1681981416072,99.0,,,,,,1.0,
1681981431224,99.0,,,,,,1.0,
1681981436371,99.0,,,,,,1.0,
1681981441508,99.0,,,,,,1.0,
1681981446707,96.0,,1.0,1.0,1.0,,1.0,
1681981452942,96.0,,,,2.0,,2.0,
1681981458038,11.0,,4.0,4.0,73.0,,1.0,
1681981463202,78.0,,3.0,3.0,14.0,,2.0,
1681981468349,72.0,,3.0,3.0,21.0,,1.0,
1681981473497,53.0,,10.0,10.0,26.0,1.0,2.0,
1681981478656,58.0,,18.0,18.0,14.0,2.0,2.0,
1681981483837,66.0,,14.0,14.0,9.0,3.0,2.0,
1681981489003,57.0,,16.0,16.0,14.0,4.0,2.0,
1681981494577,31.0,,30.0,30.0,21.0,3.0,3.0,
1681981500195,56.0,,10.0,10.0,19.0,1.0,2.0,
1681981505303,96.0,,1.0,1.0,1.0,,1.0,
1681981510436,96.0,,1.0,1.0,1.0,,1.0,
1681981517165,98.0,,,,,,2.0,
1681981522336,97.0,,1.0,1.0,1.0,,1.0,
1681981527526,96.0,,1.0,1.0,1.0,,1.0,
1681981532653,99.0,,,,1.0,,,
1681981537827,99.0,,,,,,1.0,
1681981545510,44.0,,17.0,17.0,23.0,2.0,,
1681981550694,93.0,,2.0,2.0,3.0,,1.0,
1681981559160,37.0,,26.0,26.0,19.0,2.0,1.0,
1681981565714,40.0,,23.0,23.0,14.0,10.0,1.0,1.0
1681981570893,35.0,,24.0,24.0,25.0,2.0,3.0,
1681981576075,81.0,,8.0,8.0,5.0,2.0,2.0,
1681981581236,78.0,,8.0,8.0,6.0,2.0,2.0,
1681981588620,96.0,,1.0,1.0,1.0,,2.0,
1681981593833,98.0,,,,1.0,,1.0,
1681981702709,,100.0,,,,,,
1681981702747,97.0,,,,1.0,,2.0,
1681981717984,98.0,,1.0,1.0,,,1.0,
1681981733196,,100.0,,,,,,
1681981733235,49.0,,30.0,30.0,7.0,7.0,3.0,
1681981753978,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981764255,,100.0,,,,,,
1681981764289,74.0,,17.0,17.0,3.0,2.0,2.0,
1681981769517,,100.0,,,,,,
1681981769547,81.0,,7.0,7.0,6.0,1.0,3.0,
1681981777609,36.0,,34.0,34.0,12.0,5.0,2.0,
1681981784127,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981789341,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981794578,39.0,,33.0,33.0,12.0,2.0,3.0,
1681981799792,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981804958,56.0,,18.0,18.0,17.0,2.0,2.0,
1681981810118,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981815267,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981820482,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981825714,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981830918,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981836168,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681981935501,96.0,,1.0,1.0,1.0,,1.0,
1681981999544,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982007467,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982012685,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982017863,62.0,,22.0,22.0,7.0,3.0,2.0,
1681982026298,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982031559,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982036792,57.0,,15.0,15.0,14.0,3.0,1.0,
1681982041953,30.0,,25.0,25.0,19.0,13.0,2.0,1.0
1681982049032,46.0,,23.0,23.0,18.0,4.0,2.0,
1681982054244,40.0,,14.0,14.0,32.0,4.0,1.0,
1681982059449,54.0,,14.0,14.0,14.0,5.0,2.0,
1681982064674,58.0,,15.0,15.0,15.0,3.0,1.0,
1681982083764,97.0,,,,1.0,,2.0,
1681982100582,97.0,,1.0,1.0,1.0,,1.0,
1681982115810,92.0,,4.0,4.0,1.0,,2.0,
1681982123752,91.0,,2.0,2.0,3.0,,3.0,
1681982128997,88.0,,5.0,5.0,3.0,1.0,2.0,
1681982144169,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982160206,59.0,,18.0,18.0,12.0,4.0,1.0,
1681982175352,96.0,,1.0,1.0,2.0,,1.0,
1681982190516,96.0,,1.0,1.0,1.0,,1.0,
1681982205673,99.0,,,,,,1.0,
1681982210851,99.0,,,,,,1.0,
1681982225989,96.0,,1.0,1.0,2.0,,1.0,
1681982241149,94.0,,1.0,1.0,3.0,,1.0,
1681982256494,99.0,,,,,,1.0,
1681982271710,96.0,,1.0,1.0,2.0,,1.0,
1681982286887,79.0,,5.0,5.0,12.0,1.0,2.0,
1681982305365,97.0,,1.0,1.0,,,2.0,
1681982310512,96.0,,1.0,1.0,1.0,,2.0,
1681982325726,97.0,,,,1.0,,2.0,
1681982340905,94.0,,1.0,1.0,3.0,,2.0,
1681982356085,97.0,,1.0,1.0,1.0,,1.0,
1681982371292,96.0,,2.0,2.0,1.0,,1.0,
1681982386507,91.0,,3.0,3.0,4.0,,1.0,
1681982401707,98.0,,,,1.0,,1.0,
1681982406928,67.0,,8.0,8.0,19.0,1.0,1.0,
1681982422098,50.0,,19.0,19.0,18.0,2.0,2.0,
1681982437260,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982452432,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982468521,53.0,,30.0,30.0,5.0,6.0,3.0,
1681982484970,,100.0,,,,,,
1681982485042,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982490232,,100.0,,,,,,
1681982490258,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982495465,,100.0,,,,,,
1681982495553,4.0,,85.0,85.0,2.0,3.0,3.0,2.0
1681982500729,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982507975,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982513158,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982518288,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982523448,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982528667,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982533887,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982539096,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982714225,,100.0,,,,,,
1681982714271,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982720485,2.0,,91.0,91.0,1.0,3.0,1.0,1.0
1681982747977,4.0,,88.0,88.0,2.0,2.0,2.0,1.0
1681982753195,7.0,,81.0,81.0,3.0,6.0,2.0,1.0
1681982768392,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982783604,57.0,,31.0,31.0,3.0,4.0,2.0,
1681982798802,,100.0,,,,,,
1681982798839,4.0,,81.0,81.0,7.0,2.0,3.0,
1681982814029,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681982829229,,,94.0,94.0,,4.0,2.0,
1681982844768,,100.0,,,,,,
1681982844814,,,97.0,97.0,,1.0,2.0,
1681982859998,,100.0,,,,,,
1681982860024,3.0,,93.0,93.0,,,2.0,2.0
1681982875238,1.0,,96.0,96.0,,,3.0,
1681982880433,2.0,,96.0,96.0,,,2.0,
1681982885595,1.0,,96.0,96.0,1.0,1.0,1.0,
1681982890729,1.0,,96.0,96.0,1.0,,2.0,
1681982895873,1.0,,96.0,96.0,1.0,,2.0,
1681982901021,1.0,,96.0,96.0,,,3.0,
1681982906166,1.0,,96.0,96.0,1.0,,2.0,
1681982911313,,,96.0,96.0,1.0,1.0,2.0,
1681982916481,1.0,,96.0,96.0,1.0,1.0,1.0,
1681982921657,,,96.0,96.0,1.0,,2.0,
1681982926808,1.0,,96.0,96.0,1.0,,1.0,
1681982934912,1.0,,97.0,97.0,,,2.0,
1681982940179,1.0,,97.0,97.0,,,2.0,
1681982948897,1.0,,97.0,97.0,1.0,,,
1681982964106,1.0,,96.0,96.0,1.0,,2.0,
1681982979297,1.0,,96.0,96.0,,1.0,2.0,
1681982994490,1.0,,94.0,94.0,3.0,,2.0,
1681983009718,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983024925,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983040136,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983045322,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983050537,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983055753,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983060956,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983066166,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983071344,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983076544,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983081759,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983086962,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983092178,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983097411,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983102607,1.0,,87.0,87.0,6.0,1.0,2.0,
1681983107783,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983114355,3.0,,89.0,89.0,3.0,1.0,2.0,1.0
1681983129561,1.0,,83.0,83.0,7.0,3.0,3.0,1.0
1681983144778,4.0,,83.0,83.0,4.0,3.0,1.0,4.0
1681983160005,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983175224,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983190436,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983205644,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983220826,,100.0,,,,,,
1681983220852,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983226057,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983231266,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983236485,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983241668,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983246866,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983252060,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983257280,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983262482,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983267701,4.0,,82.0,82.0,4.0,5.0,1.0,2.0
1681983272889,3.0,,83.0,83.0,6.0,3.0,3.0,
1681983278084,1.0,,91.0,91.0,2.0,2.0,2.0,1.0
1681983283265,,,93.0,93.0,3.0,1.0,3.0,
1681983288441,2.0,,82.0,82.0,9.0,3.0,1.0,
1681983303645,4.0,,92.0,92.0,1.0,1.0,2.0,
1681983318852,8.0,,81.0,81.0,2.0,2.0,3.0,2.0
1681983334085,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983349252,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983364418,96.0,,1.0,1.0,2.0,,1.0,
1681983379637,,100.0,,,,,,
1681983379689,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681983394883,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
