timestamp,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,STILL,TILTING
1680888014897,3.0,,,96.0,96.0,,1.0,
1680888031916,1.0,4.0,6.0,83.0,83.0,1.0,4.0,
1680888048903,2.0,1.0,,1.0,1.0,,96.0,
1680888065872,1.0,,,1.0,1.0,,98.0,
1680888082874,2.0,3.0,3.0,11.0,11.0,,80.0,
1680888099791,1.0,1.0,1.0,1.0,1.0,,96.0,
1680888117886,1.0,1.0,,1.0,1.0,,97.0,
1680888134875,2.0,,,,,,98.0,
1680888151837,2.0,2.0,,1.0,1.0,,95.0,
1680888168884,2.0,22.0,,2.0,2.0,,73.0,
1680888185906,2.0,10.0,1.0,2.0,2.0,,85.0,
1680888202905,1.0,11.0,2.0,1.0,1.0,,84.0,
1680888219911,1.0,6.0,2.0,11.0,11.0,,80.0,
1680888236946,,,,,,,,100.0
1680888236995,2.0,,,97.0,97.0,1.0,,
1680888254160,,,,,,,,100.0
1680888254180,3.0,,1.0,92.0,92.0,3.0,1.0,
1680888271117,,,,,,,,100.0
1680888271130,2.0,2.0,8.0,81.0,81.0,3.0,4.0,
1680888288101,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680888300779,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680888317792,2.0,4.0,4.0,87.0,87.0,1.0,,
1680888334736,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680888351682,3.0,1.0,4.0,87.0,87.0,,5.0,
1680888368676,2.0,3.0,1.0,89.0,89.0,1.0,4.0,
1680888385718,1.0,26.0,,12.0,12.0,,59.0,
1680888402701,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680888419727,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680888436728,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680888453686,2.0,31.0,2.0,24.0,24.0,,36.0,
1680888470621,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680888487565,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680842752023,,,,,,,,100.0
1680842752049,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680842789500,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680842804706,1.0,2.0,4.0,86.0,86.0,1.0,5.0,
1680842821707,2.0,1.0,2.0,91.0,91.0,1.0,2.0,
1680842838202,2.0,,,96.0,96.0,,2.0,
1680842855212,1.0,1.0,2.0,92.0,92.0,1.0,3.0,
1680842873076,,,,,,,,100.0
1680842873099,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680842890112,1.0,,,3.0,3.0,,96.0,
1680842907091,2.0,,,1.0,1.0,,97.0,
1680842924108,1.0,,1.0,1.0,1.0,,97.0,
1680842941066,,,,,,,,100.0
1680842941081,1.0,,1.0,1.0,1.0,,97.0,
1680842958443,,,,,,,,100.0
1680842958460,1.0,,,,,,99.0,
1680842975437,2.0,7.0,5.0,11.0,11.0,,73.0,
1680842992435,1.0,5.0,3.0,13.0,13.0,,75.0,
1680843009404,1.0,1.0,,1.0,1.0,,97.0,
1680843026401,2.0,1.0,,1.0,1.0,,96.0,
1680843043368,1.0,,,,,,99.0,
1680843060316,2.0,1.0,,1.0,1.0,,96.0,
1680843077341,2.0,5.0,2.0,10.0,10.0,,80.0,
1680843094305,1.0,1.0,,1.0,1.0,,97.0,
1680843111299,1.0,1.0,,1.0,1.0,,97.0,
1680843133072,2.0,6.0,1.0,8.0,8.0,,82.0,
1680843150016,1.0,,,,,,99.0,
1680843166992,1.0,1.0,,,,,98.0,
1680843183927,1.0,,,1.0,1.0,,98.0,
1680843200864,1.0,1.0,,1.0,1.0,,97.0,
1680843217786,2.0,1.0,,1.0,1.0,,96.0,
1680843234730,1.0,1.0,,,,,98.0,
1680843251666,2.0,,,,,,98.0,
1680843268678,1.0,,,1.0,1.0,,98.0,
1680843285626,1.0,1.0,,1.0,1.0,,97.0,
1680843302646,,,,,,,,100.0
1680843302660,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680843316133,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680843333129,2.0,,97.0,1.0,1.0,,,
1680843350126,2.0,,97.0,1.0,1.0,,,
1680843367159,1.0,,96.0,3.0,3.0,,,
1680843385270,2.0,,79.0,19.0,19.0,,,
1680843403268,2.0,,3.0,87.0,87.0,3.0,5.0,
1680843421244,3.0,,10.0,84.0,84.0,1.0,2.0,
1680843438405,2.0,,3.0,91.0,91.0,3.0,1.0,
1680843455785,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680843474180,1.0,,,,,,99.0,
1680843500221,2.0,1.0,,,,,97.0,
1680843518170,1.0,,,,,,99.0,
1680843536157,1.0,,,,,,99.0,
1680843554240,,,,,,,,100.0
1680843554269,2.0,5.0,5.0,8.0,8.0,,75.0,
1680843571434,,,,,,,,100.0
1680843571459,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680843585336,,,,,,,,100.0
1680843585369,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680843592612,,,,,,,,100.0
1680843592631,2.0,1.0,2.0,5.0,5.0,,90.0,
1680843610816,1.0,,,,,,99.0,
1680843627919,1.0,,,,,,99.0,
1680843645042,1.0,,,,,,99.0,
1680843662147,1.0,,,,,,99.0,
1680843683117,1.0,,,,,,99.0,
1680843700213,1.0,,,,,,99.0,
1680843717313,1.0,,,,,,99.0,
1680843734426,1.0,,,,,,99.0,
1680843751549,1.0,,,,,,99.0,
1680843768669,1.0,,,,,,99.0,
1680843785776,1.0,,,,,,99.0,
1680843802892,1.0,,,,,,99.0,
1680843820017,1.0,,,,,,99.0,
1680843837120,1.0,,,,,,99.0,
1680843854234,1.0,,,,,,99.0,
1680843866028,1.0,,,,,,99.0,
1680843883147,1.0,,,,,,99.0,
1680843900270,1.0,,,,,,99.0,
1680843917386,1.0,,,,,,99.0,
1680843934509,1.0,,,,,,99.0,
1680843951628,1.0,,,,,,99.0,
1680843968742,1.0,,,,,,99.0,
1680843985855,1.0,,,,,,99.0,
1680844002970,1.0,,,,,,99.0,
1680844020067,1.0,,,,,,99.0,
1680844037176,1.0,,,,,,99.0,
1680844048923,1.0,,,,,,99.0,
1680844066046,1.0,,,,,,99.0,
1680844083154,1.0,,,,,,99.0,
1680844377712,,,,,,,100.0,
1680844564097,,,,,,,100.0,
1680844810354,,,,,,,100.0,
1680844858399,,,,,,,100.0,
1680844961202,,,,,,,100.0,
1680848465291,,,,,,,100.0,
1680848497122,,,,,,,,100.0
1680848497164,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680848517542,3.0,1.0,2.0,92.0,92.0,1.0,1.0,
1680848534563,1.0,1.0,1.0,94.0,94.0,1.0,2.0,
1680848551560,,,,,,,,100.0
1680848551562,,,1.0,96.0,96.0,2.0,1.0,
1680848565643,2.0,,,95.0,95.0,3.0,,
1680848582187,,,,,,,,100.0
1680848582223,2.0,,2.0,88.0,88.0,6.0,2.0,
1680848599376,2.0,1.0,4.0,85.0,85.0,6.0,1.0,
1680848616546,,,,,,,,100.0
1680848616591,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680848633571,,,,,,,,100.0
1680848633583,3.0,17.0,26.0,16.0,16.0,,34.0,
1680848650537,1.0,,,,,,99.0,
1680848667475,1.0,,,,,,99.0,
1680848683976,1.0,1.0,,2.0,2.0,,96.0,
1680848700980,1.0,2.0,7.0,8.0,8.0,,81.0,
1680848718006,,,,,,,,100.0
1680848718025,2.0,2.0,9.0,31.0,31.0,,54.0,
1680848735381,,,,,,,,100.0
1680848735621,2.0,2.0,4.0,83.0,83.0,3.0,5.0,
1680848752546,1.0,1.0,1.0,95.0,95.0,1.0,1.0,
1680848769558,1.0,,1.0,95.0,95.0,2.0,1.0,
1680848786552,2.0,,,96.0,96.0,1.0,1.0,
1680848803506,3.0,,1.0,96.0,96.0,,,
1680848823331,2.0,1.0,,97.0,97.0,,,
1680848840337,1.0,1.0,2.0,94.0,94.0,1.0,1.0,
1680848857297,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680848874321,,15.0,2.0,11.0,11.0,,69.0,
1680848891264,2.0,,,1.0,1.0,,97.0,
1680848908231,1.0,2.0,,1.0,1.0,,96.0,
1680848925171,1.0,1.0,,1.0,1.0,,97.0,
1680848942166,1.0,1.0,,1.0,1.0,,97.0,
1680848959171,1.0,1.0,,1.0,1.0,,97.0,
1680848976121,1.0,1.0,,,,,98.0,
1680848998100,2.0,7.0,8.0,12.0,12.0,,69.0,
1680849015113,1.0,2.0,,1.0,1.0,,96.0,
1680849032072,2.0,1.0,,,,,97.0,
1680849049036,1.0,1.0,1.0,1.0,1.0,,96.0,
1680849065982,2.0,,,1.0,1.0,,97.0,
1680849082981,1.0,,,,,,99.0,
1680849099959,,1.0,1.0,1.0,1.0,,97.0,
1680849116970,1.0,2.0,,1.0,1.0,,96.0,
1680849133968,1.0,1.0,1.0,1.0,1.0,,96.0,
1680849151496,1.0,1.0,1.0,2.0,2.0,,95.0,
1680849168448,1.0,,,1.0,1.0,,98.0,
1680849188284,1.0,1.0,1.0,1.0,1.0,,96.0,
1680849205226,1.0,1.0,1.0,1.0,1.0,,96.0,
1680849222165,2.0,,,,,,98.0,
1680849239148,1.0,3.0,,,,,96.0,
1680849256159,1.0,12.0,2.0,6.0,6.0,,78.0,
1680849273122,2.0,7.0,1.0,7.0,7.0,,82.0,
1680849290066,2.0,1.0,,1.0,1.0,,96.0,
1680849307101,2.0,3.0,2.0,2.0,2.0,,91.0,
1680849324060,1.0,,,,,,99.0,
1680849341069,2.0,,,1.0,1.0,,97.0,
1680849363072,1.0,,,2.0,2.0,,97.0,
1680849519685,,,,,,,,100.0
1680849519749,1.0,,1.0,96.0,96.0,1.0,1.0,
1680849557126,,,,,,,,100.0
1680849557145,2.0,,,98.0,98.0,,,
1680849574141,1.0,1.0,1.0,94.0,94.0,1.0,2.0,
1680849591135,2.0,1.0,1.0,94.0,94.0,1.0,,
1680849608095,2.0,,1.0,96.0,96.0,,1.0,
1680849625027,2.0,,,97.0,97.0,,1.0,
1680849641978,2.0,1.0,,96.0,96.0,,1.0,
1680849658967,2.0,1.0,2.0,90.0,90.0,1.0,3.0,
1680849675970,,,,,,,,100.0
1680849676001,1.0,2.0,1.0,89.0,89.0,4.0,2.0,
1680849691408,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680849708575,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680849725728,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680849742895,,,,,,,,100.0
1680849742926,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680849760116,2.0,2.0,82.0,11.0,11.0,,3.0,
1680849777280,2.0,1.0,91.0,5.0,5.0,,1.0,
1680849794287,2.0,,97.0,1.0,1.0,,,
1680849811305,,,,,,,,100.0
1680849811340,1.0,,99.0,,,,,
1680849828341,2.0,,97.0,1.0,1.0,,,
1680849845324,2.0,1.0,96.0,1.0,1.0,,,
1680849862512,1.0,,98.0,1.0,1.0,,,
1680849874159,1.0,,99.0,,,,,
1680849891199,1.0,,98.0,1.0,1.0,,,
1680849908466,1.0,,97.0,2.0,2.0,,,
1680849925616,,,,,,,,100.0
1680849925644,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680849944143,3.0,,1.0,95.0,95.0,,1.0,
1680849962193,1.0,2.0,5.0,82.0,82.0,1.0,8.0,
1680849981090,1.0,,,,,,99.0,
1680849999074,2.0,,,1.0,1.0,,97.0,
1680850017069,1.0,1.0,,1.0,1.0,,97.0,
1680850034157,2.0,,,2.0,2.0,,96.0,
1680850057009,,,,,,,,100.0
1680850057029,2.0,1.0,,1.0,1.0,,96.0,
1680850074066,,,,,,,,100.0
1680850074084,4.0,1.0,5.0,12.0,12.0,,78.0,
1680850091234,2.0,1.0,3.0,18.0,18.0,,76.0,
1680850108236,,,,,,,,100.0
1680850108253,2.0,2.0,8.0,35.0,35.0,1.0,51.0,
1680850125361,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680850142312,1.0,,1.0,1.0,1.0,,97.0,
1680850159321,1.0,,1.0,1.0,1.0,,97.0,
1680850176333,1.0,,,1.0,1.0,,98.0,
1680850193359,,,,,,,,100.0
1680850193380,3.0,5.0,8.0,38.0,38.0,1.0,43.0,
1680850210552,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680850227687,,,,,,,,100.0
1680850227716,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680850244884,1.0,4.0,1.0,3.0,3.0,,90.0,
1680850261862,,,,,,,,100.0
1680850261877,3.0,7.0,4.0,2.0,2.0,,83.0,
1680850278869,2.0,,,,,,98.0,
1680850296032,,,,,,,,100.0
1680850296076,1.0,4.0,3.0,31.0,31.0,,60.0,
1680850316139,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680850333306,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680850350257,,,,,,,,100.0
1680850350279,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680850367335,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680850384297,1.0,7.0,7.0,17.0,17.0,,65.0,
1680850407272,1.0,,,,,,99.0,
1680850424286,1.0,1.0,,1.0,1.0,,96.0,
1680850441234,1.0,1.0,,,,,98.0,
1680850458244,1.0,,,1.0,1.0,,98.0,
1680850483478,,,,,,,,100.0
1680850483496,1.0,,,1.0,1.0,,98.0,
1680850500601,1.0,,,,,,99.0,
1680850517711,1.0,,,,,,99.0,
1680850534817,1.0,,,,,,99.0,
1680850551953,1.0,,,,,,99.0,
1680850570111,1.0,,,,,,99.0,
1680850588106,1.0,,,,,,99.0,
1680850605120,1.0,3.0,1.0,2.0,2.0,,92.0,
1680850622248,1.0,,,,,,99.0,
1680850639367,1.0,,,,,,99.0,
1680850656487,1.0,,,,,,99.0,
1680850673721,1.0,,,,,,99.0,
1680850690827,1.0,,,,,,99.0,
1680850707926,1.0,,,,,,99.0,
1680850725048,1.0,,,,,,99.0,
1680850743121,1.0,,,,,,99.0,
1680850761104,1.0,,,,,,99.0,
1680850778245,1.0,,,,,,99.0,
1680850793146,1.0,,,,,,99.0,
1680850810249,1.0,,,,,,99.0,
1680850828107,1.0,,,,,,99.0,
1680850846108,1.0,,,,,,99.0,
1680850864113,1.0,,,,,,99.0,
1680850882106,1.0,,,,,,99.0,
1680826380318,,,,,,,100.0,
1680826548576,,,,,,,100.0,
1680827201416,,,,,,,100.0,
1680827704051,,,,,,,100.0,
1680827713505,,,,,,,100.0,
1680828488783,,,,,,,100.0,
1680830093706,,,,,,,100.0,
1680831581254,,,,,,,100.0,
1680832161750,,,,,,,100.0,
1680832228605,,,,,,,,100.0
1680832228678,1.0,2.0,2.0,88.0,88.0,2.0,3.0,
1680832247388,1.0,,1.0,12.0,12.0,,86.0,
1680832264542,2.0,2.0,4.0,81.0,81.0,1.0,10.0,
1680832282356,2.0,,1.0,93.0,93.0,2.0,2.0,
1680832303386,,,,,,,,100.0
1680832303402,2.0,,,95.0,95.0,2.0,1.0,
1680832321199,,,,,,,,100.0
1680832321214,1.0,1.0,2.0,88.0,88.0,3.0,4.0,
1680832339144,2.0,,97.0,1.0,1.0,,,
1680832356772,2.0,,97.0,1.0,1.0,,,
1680832375244,2.0,,97.0,1.0,1.0,,,
1680832394196,2.0,,97.0,1.0,1.0,,,
1680832412178,2.0,,97.0,1.0,1.0,,,
1680832430277,1.0,1.0,98.0,,,,,
1680832447433,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680832465391,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680832482754,1.0,,,96.0,96.0,2.0,1.0,
1680832499545,2.0,,1.0,96.0,96.0,,1.0,
1680832516563,,,,,,,,100.0
1680832516588,1.0,5.0,6.0,84.0,84.0,1.0,2.0,
1680832533533,,,,,,,,100.0
1680832533549,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680832550711,,,,,,,,100.0
1680832550739,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680832567748,2.0,1.0,3.0,89.0,89.0,2.0,3.0,
1680832585864,,,,,,,,100.0
1680832585887,2.0,2.0,4.0,82.0,82.0,4.0,6.0,
1680832603053,,,,,,,,100.0
1680832603098,1.0,,1.0,92.0,92.0,4.0,2.0,
1680832626934,,,,,,,,100.0
1680832626950,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680832643899,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680832660844,1.0,4.0,4.0,26.0,26.0,,63.0,
1680832677807,2.0,1.0,,3.0,3.0,,94.0,
1680832694740,1.0,,,1.0,1.0,,98.0,
1680832711712,1.0,2.0,,1.0,1.0,,96.0,
1680832728663,2.0,6.0,,3.0,3.0,,89.0,
1680832745658,2.0,13.0,4.0,15.0,15.0,,62.0,
1680832762594,2.0,3.0,2.0,10.0,10.0,,82.0,
1680832779574,2.0,8.0,4.0,28.0,28.0,,52.0,
1680832801647,2.0,,,3.0,3.0,,95.0,
1680832818601,1.0,,,2.0,2.0,,97.0,
1680832835652,,,,,,,,100.0
1680832835674,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680832852853,,,,,,,,100.0
1680832852910,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680832870085,,,,,,,,100.0
1680832870149,1.0,2.0,4.0,88.0,88.0,1.0,2.0,
1680832887329,,,,,,,,100.0
1680832887354,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680832904420,1.0,1.0,,1.0,1.0,,97.0,
1680832921499,1.0,1.0,,1.0,1.0,,96.0,
1680832938541,1.0,,,,,,99.0,
1680832955637,1.0,1.0,,,,,98.0,
1680832972766,1.0,,,,,,99.0,
1680832984633,1.0,,,,,,99.0,
1680833001748,2.0,2.0,,,,,96.0,
1680833018850,1.0,,,,,,99.0,
1680833035973,1.0,,,,,,99.0,
1680833053086,1.0,,,,,,99.0,
1680833070189,1.0,,,,,,99.0,
1680833087287,1.0,,,,,,99.0,
1680833104378,1.0,,,,,,99.0,
1680833121454,1.0,,,,,,99.0,
1680833138534,1.0,,,,,,99.0,
1680833155607,2.0,1.0,,1.0,1.0,,96.0,
1680833167534,1.0,,,,,,99.0,
1680833184635,1.0,,,,,,99.0,
1680833201753,1.0,,,,,,99.0,
1680833218865,1.0,,,,,,99.0,
1680833235923,2.0,1.0,,1.0,1.0,,96.0,
1680833252964,1.0,1.0,,1.0,1.0,,96.0,
1680833270073,1.0,,,,,,99.0,
1680833287185,1.0,,,,,,99.0,
1680833304268,1.0,,,,,,99.0,
1680833321399,1.0,1.0,,1.0,1.0,,97.0,
1680833338501,1.0,,,,,,99.0,
1680833350458,1.0,,,,,,99.0,
1680833367548,1.0,,,,,,99.0,
1680833384628,2.0,,,,,,98.0,
1680835357484,,,,,,,,100.0
1680835357495,1.0,14.0,7.0,30.0,30.0,1.0,36.0,
1680835383652,,,,,,,100.0,
1680835941665,2.0,,1.0,96.0,96.0,1.0,,
1680835979048,1.0,1.0,4.0,90.0,90.0,2.0,2.0,
1680835996060,,,,,,,,100.0
1680835996081,3.0,1.0,1.0,89.0,89.0,5.0,1.0,
1680836013274,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680836030456,,,,,,,,100.0
1680836030483,2.0,3.0,8.0,37.0,37.0,3.0,46.0,
1680836047533,2.0,,97.0,1.0,1.0,,,
1680836064508,2.0,,97.0,1.0,1.0,,,
1680836081527,1.0,,97.0,1.0,1.0,,1.0,
1680836098550,2.0,,97.0,1.0,1.0,,,
1680836115553,2.0,,97.0,1.0,1.0,,,
1680836132570,2.0,,97.0,1.0,1.0,,,
1680836149570,2.0,,97.0,1.0,1.0,,,
1680836166593,2.0,,97.0,1.0,1.0,,,
1680836183293,,,,,,,,100.0
1680836183317,1.0,,99.0,,,,,
1680836200498,2.0,,86.0,12.0,12.0,,,
1680836217655,1.0,,1.0,92.0,92.0,2.0,4.0,
1680836234585,,,,,,,,100.0
1680836234600,3.0,,,97.0,97.0,,,
1680836252265,,,,,,,,100.0
1680836252380,1.0,,1.0,96.0,96.0,1.0,1.0,
1680836269545,,,,,,,,100.0
1680836269575,1.0,,,96.0,96.0,2.0,1.0,
1680836286782,,,,,,,,100.0
1680836286797,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680836303809,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680836320762,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680836337717,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680836354673,2.0,2.0,4.0,86.0,86.0,1.0,3.0,
1680836371622,2.0,1.0,3.0,91.0,91.0,,3.0,
1680836388574,,,,,,,,100.0
1680836388587,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680836405614,2.0,,,,,,98.0,
1680836422603,2.0,1.0,,,,,97.0,
1680836439516,2.0,1.0,,1.0,1.0,,96.0,
1680836461566,1.0,,,,,,99.0,
1680836478509,1.0,,,,,,99.0,
1680836495441,1.0,1.0,,,,,97.0,
1680836512367,2.0,1.0,,1.0,1.0,,96.0,
1680836529323,2.0,1.0,,1.0,1.0,,96.0,
1680836546252,1.0,1.0,,1.0,1.0,,96.0,
1680836563176,1.0,1.0,,2.0,2.0,,96.0,
1680836580104,2.0,,,,,,98.0,
1680836597027,1.0,1.0,,,,,97.0,
1680836613959,1.0,1.0,,1.0,1.0,,97.0,
1680836630907,1.0,,,,,,99.0,
1680836644501,1.0,1.0,,,,,98.0,
1680836661436,1.0,,,,,,99.0,
1680836678369,1.0,,,1.0,1.0,,98.0,
1680836695305,1.0,1.0,,1.0,1.0,,97.0,
1680836712294,1.0,1.0,,1.0,1.0,,97.0,
1680836729302,1.0,1.0,,,,,97.0,
1680836746254,2.0,1.0,,,,,97.0,
1680836763191,1.0,1.0,,,,,97.0,
1680836780153,1.0,1.0,,,,,97.0,
1680836797157,1.0,,,,,,99.0,
1680853932461,,,,,,,,100.0
1680853932536,2.0,1.0,5.0,89.0,89.0,2.0,1.0,
1680853955776,,,,,,,,100.0
1680853955788,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680853972790,2.0,6.0,4.0,10.0,10.0,,76.0,
1680853989717,2.0,1.0,,1.0,1.0,,96.0,
1680854006706,2.0,2.0,2.0,11.0,11.0,,82.0,
1680854023747,1.0,1.0,,1.0,1.0,,97.0,
1680854040696,2.0,3.0,,3.0,3.0,,92.0,
1680854057641,2.0,10.0,,4.0,4.0,,83.0,
1680854074632,1.0,2.0,,1.0,1.0,,96.0,
1680854091558,2.0,,,,,,98.0,
1680854108503,1.0,1.0,,1.0,1.0,,97.0,
1680854132012,,,,,,,,100.0
1680854132023,2.0,,,1.0,1.0,,97.0,
1680854149997,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854167147,2.0,2.0,2.0,37.0,37.0,,56.0,
1680854185200,2.0,1.0,3.0,88.0,88.0,1.0,5.0,
1680854202342,2.0,,,93.0,93.0,4.0,1.0,
1680854219303,,,,,,,,100.0
1680854219316,2.0,,1.0,93.0,93.0,3.0,1.0,
1680854236332,1.0,1.0,,1.0,1.0,,96.0,
1680854253612,,,,,,,,100.0
1680854253634,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854270799,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854287733,,,,,,,,100.0
1680854287749,2.0,,2.0,88.0,88.0,4.0,4.0,
1680854303744,,,,,,,,100.0
1680854303760,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854320769,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854337694,2.0,,,,,,98.0,
1680854354654,1.0,2.0,,,,,97.0,
1680854371564,1.0,,,,,,99.0,
1680854388550,3.0,4.0,,2.0,2.0,,91.0,
1680854405520,,,,,,,,100.0
1680854405545,2.0,,1.0,96.0,96.0,,1.0,
1680854428182,,,,,,,,100.0
1680854428201,3.0,2.0,5.0,83.0,83.0,1.0,6.0,
1680854445211,3.0,5.0,11.0,23.0,23.0,,56.0,
1680854462141,2.0,1.0,,1.0,1.0,,96.0,
1680854479115,1.0,2.0,,1.0,1.0,,96.0,
1680854496043,1.0,16.0,1.0,10.0,10.0,,70.0,
1680854512982,2.0,23.0,,2.0,2.0,,72.0,
1680854529940,1.0,35.0,1.0,3.0,3.0,,58.0,
1680854547140,,,,,,,,100.0
1680854547165,3.0,14.0,10.0,31.0,31.0,1.0,36.0,
1680854564318,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854582038,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854599257,2.0,2.0,7.0,84.0,84.0,2.0,3.0,
1680854616564,2.0,,3.0,93.0,93.0,1.0,1.0,
1680854635124,2.0,,3.0,90.0,90.0,2.0,3.0,
1680854652295,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854670021,1.0,,99.0,,,,,
1680854687045,1.0,,99.0,,,,,
1680854704143,1.0,1.0,98.0,,,,,
1680854721286,,,97.0,2.0,2.0,1.0,,
1680854739132,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854756804,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854773942,1.0,,95.0,4.0,4.0,,,
1680854791082,2.0,,94.0,4.0,4.0,,,
1680854809130,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854826302,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854845136,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854863148,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854880141,,,,,,,,100.0
1680854880167,2.0,,97.0,1.0,1.0,,,
1680854897163,2.0,,97.0,1.0,1.0,,,
1680854914328,,,98.0,2.0,2.0,,,
1680854940074,,,,,,,,100.0
1680854940107,2.0,21.0,72.0,2.0,2.0,,,
1680854957286,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680854974486,2.0,26.0,3.0,11.0,11.0,,52.0,
1680854991652,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680855008764,1.0,,,,,,99.0,
1680855025945,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680855044006,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680855063146,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680855080987,,,,,,,,100.0
1680855081037,2.0,,97.0,1.0,1.0,,,
1680855098068,1.0,,99.0,,,,,
1680855125042,1.0,,99.0,,,,,
1680855143994,3.0,,96.0,1.0,1.0,,,
1680855161968,1.0,1.0,96.0,1.0,1.0,,1.0,
1680855179977,2.0,,97.0,1.0,1.0,,,
1680855197043,1.0,1.0,97.0,1.0,1.0,,,
1680855214968,2.0,,96.0,1.0,1.0,,1.0,
1680855233026,2.0,,96.0,2.0,2.0,,,
1680855250057,1.0,,99.0,,,,,
1680855268032,,,,,,,,100.0
1680855268058,2.0,,97.0,1.0,1.0,,,
1680855286143,,,,,,,,100.0
1680855286168,1.0,1.0,92.0,6.0,6.0,,,
1680855309087,2.0,1.0,96.0,1.0,1.0,,,
1680855326125,1.0,,99.0,,,,,
1680855343117,2.0,,96.0,2.0,2.0,,,
1680855361009,2.0,,97.0,1.0,1.0,,,
1680855378960,,,,,,,,100.0
1680855378988,1.0,,99.0,,,,,
1680855396050,,,,,,,,100.0
1680855396076,1.0,,98.0,1.0,1.0,,,
1680855413965,2.0,,97.0,1.0,1.0,,,
1680855431979,1.0,1.0,96.0,1.0,1.0,,1.0,
1680855449011,2.0,,97.0,1.0,1.0,,,
1680855466995,2.0,,97.0,1.0,1.0,,,
1680855492996,2.0,,97.0,1.0,1.0,,,
1680855511980,2.0,,97.0,1.0,1.0,,,
1680855529992,2.0,1.0,97.0,,,,,
1680855548032,1.0,,98.0,1.0,1.0,,,
1680855565981,2.0,,97.0,1.0,1.0,,,
