timestamp,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,TILTING
1680258868848,87.0,3.0,7.0,,2.0,2.0,,
1680258885833,96.0,1.0,1.0,,1.0,1.0,,
1680258902802,97.0,2.0,1.0,,,,,
1680258924685,76.0,1.0,10.0,2.0,7.0,7.0,,
1680258941662,62.0,1.0,10.0,3.0,14.0,14.0,,
1680258958632,68.0,1.0,10.0,2.0,12.0,12.0,,
1680258975605,40.0,1.0,21.0,5.0,22.0,22.0,,
1680258992625,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680259009614,96.0,2.0,1.0,,,,,
1680259026620,97.0,2.0,,,1.0,1.0,,
1680259043620,99.0,,1.0,,,,,
1680259064769,86.0,2.0,5.0,2.0,3.0,3.0,,
1680259081756,89.0,2.0,4.0,,3.0,3.0,,
1680259098748,96.0,1.0,1.0,,1.0,1.0,,
1680259115396,97.0,1.0,1.0,,,,,
1680259132396,97.0,1.0,1.0,,,,,
1680259149444,,,,,,,,100.0
1680259149476,44.0,2.0,27.0,3.0,9.0,9.0,,
1680259166504,79.0,2.0,5.0,4.0,5.0,5.0,,
1680259183488,96.0,3.0,,,1.0,1.0,,
1680259200465,95.0,2.0,1.0,1.0,1.0,1.0,,
1680259217483,68.0,1.0,14.0,2.0,6.0,6.0,,
1680259239677,56.0,2.0,10.0,3.0,19.0,19.0,,
1680259256647,73.0,2.0,9.0,3.0,10.0,10.0,,
1680259273669,67.0,2.0,9.0,4.0,10.0,10.0,,
1680259290649,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680259307651,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680259324617,46.0,1.0,27.0,3.0,13.0,13.0,,
1680259341593,60.0,2.0,25.0,2.0,9.0,9.0,,
1680259358567,98.0,,1.0,,1.0,1.0,,
1680259375615,75.0,3.0,10.0,1.0,5.0,5.0,,
1680259392617,97.0,2.0,1.0,,,,,
1680259409588,60.0,2.0,9.0,5.0,17.0,17.0,,
1680259426793,57.0,3.0,6.0,6.0,25.0,25.0,,
1680259443764,,,,,,,,100.0
1680259443829,96.0,2.0,1.0,,1.0,1.0,,
1680259460832,99.0,1.0,,,,,,
1680259477834,99.0,1.0,,,,,,
1680259494834,99.0,1.0,,,,,,
1680259511854,99.0,1.0,,,,,,
1680259528853,99.0,1.0,,,,,,
1680259545830,99.0,1.0,,,,,,
1680259562830,99.0,1.0,,,,,,
1680259579864,99.0,1.0,,,,,,
1680259596877,99.0,1.0,,,,,,
1680259615973,99.0,1.0,,,,,,
1680259632997,96.0,1.0,1.0,,1.0,1.0,,
1680259650006,96.0,1.0,1.0,,1.0,1.0,,
1680259667031,99.0,1.0,,,,,,
1680259684009,98.0,1.0,,,1.0,1.0,,
1680259701037,63.0,3.0,23.0,6.0,3.0,3.0,,
1680259718087,,,,,,,,100.0
1680259718121,86.0,2.0,7.0,,3.0,3.0,,
1680259735109,99.0,1.0,,,,,,
1680259752107,99.0,1.0,,,,,,
1680259769045,97.0,2.0,,,1.0,1.0,,
1680259786007,,,,,,,,100.0
1680259786024,91.0,2.0,4.0,,3.0,3.0,,
1680259802977,97.0,1.0,1.0,,1.0,1.0,,
1680259825406,86.0,1.0,10.0,,1.0,1.0,,
1680260337086,,,,,,,,100.0
1680260337168,4.0,1.0,2.0,3.0,86.0,86.0,3.0,
1680260374485,,,,,,,,100.0
1680260374526,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680260391490,66.0,1.0,16.0,3.0,10.0,10.0,,
1680260408455,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680260426071,,,,,,,,100.0
1680260426098,2.0,1.0,1.0,1.0,95.0,95.0,,
1680260443152,4.0,2.0,,1.0,91.0,91.0,2.0,
1680260460174,1.0,2.0,,5.0,89.0,89.0,3.0,
1680260477175,,,,,,,,100.0
1680260477211,2.0,3.0,1.0,8.0,85.0,85.0,1.0,
1680260494163,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680260511177,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680260528218,55.0,1.0,1.0,2.0,40.0,40.0,,
1680260545221,2.0,2.0,1.0,2.0,92.0,92.0,1.0,
1680260562205,,1.0,,2.0,96.0,96.0,1.0,
1680260579251,,2.0,,,97.0,97.0,1.0,
1680260600414,,,,,,,,100.0
1680260600438,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680260617445,,,,,,,,100.0
1680260617479,8.0,3.0,3.0,3.0,81.0,81.0,1.0,
1680260634484,,,,,,,,100.0
1680260634512,1.0,2.0,1.0,2.0,94.0,94.0,,
1680260651545,,2.0,,3.0,95.0,95.0,,
1680260668542,,2.0,2.0,7.0,88.0,88.0,1.0,
1680260685562,,2.0,2.0,1.0,95.0,95.0,,
1680260702583,,,,,,,,100.0
1680260702616,,2.0,,3.0,95.0,95.0,,
1680260719592,,2.0,,,96.0,96.0,2.0,
1680260736571,,2.0,,,96.0,96.0,2.0,
1680260753560,,,,,,,,100.0
1680260753583,,2.0,,,96.0,96.0,2.0,
1680273069097,,,,,,,,100.0
1680273069136,98.0,1.0,,,1.0,1.0,,
1680273143391,44.0,1.0,23.0,2.0,11.0,11.0,,
1680273161141,99.0,1.0,,,,,,
1680279579978,,,,,,,,100.0
1680279580032,1.0,1.0,,1.0,96.0,96.0,1.0,
1680279608963,,2.0,,,98.0,98.0,,
1680279625975,,2.0,,,97.0,97.0,1.0,
1680279642939,,,,,,,,100.0
1680279642965,1.0,2.0,,,93.0,93.0,4.0,
1680279659938,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279676973,,,,,,,,100.0
1680279677007,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279694006,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279711343,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279728076,6.0,1.0,1.0,2.0,88.0,88.0,1.0,
1680279745142,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279762208,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279780934,60.0,3.0,3.0,7.0,24.0,24.0,1.0,
1680279797997,84.0,2.0,2.0,3.0,9.0,9.0,,
1680279815000,,,,,,,,100.0
1680279815027,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279832870,,,,,,,,100.0
1680279832895,1.0,3.0,7.0,1.0,87.0,87.0,,
1680279849884,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279866937,1.0,2.0,8.0,2.0,86.0,86.0,,
1680279884887,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279901752,,,,,,,,100.0
1680279901763,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279918755,,,,,,,,100.0
1680279918786,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680279936276,38.0,1.0,11.0,8.0,33.0,33.0,1.0,
1680279953855,78.0,2.0,5.0,7.0,6.0,6.0,,
1680279971890,72.0,2.0,4.0,14.0,5.0,5.0,,
1680279989898,44.0,2.0,15.0,12.0,22.0,22.0,,
1680280006929,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280023939,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280040932,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280057965,71.0,2.0,13.0,,4.0,4.0,,
1680280074975,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280091972,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280104787,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280121839,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280138837,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280155830,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280172819,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280189812,49.0,1.0,9.0,5.0,34.0,34.0,,
1680280206802,4.0,2.0,3.0,3.0,87.0,87.0,1.0,
1680280223855,2.0,1.0,,,96.0,96.0,1.0,
1680280240854,2.0,2.0,,,95.0,95.0,1.0,
1680280257848,4.0,2.0,1.0,,92.0,92.0,1.0,
1680280274905,5.0,2.0,,,93.0,93.0,,
1680280287693,5.0,3.0,1.0,,90.0,90.0,,
1680280304693,4.0,3.0,,1.0,92.0,92.0,,
1680280321723,11.0,3.0,1.0,2.0,83.0,83.0,,
1680280338779,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280355826,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280372994,2.0,3.0,,,92.0,92.0,3.0,
1680280390180,5.0,2.0,,1.0,91.0,91.0,1.0,
1680280407356,3.0,2.0,,,95.0,95.0,,
1680280424525,4.0,2.0,1.0,1.0,92.0,92.0,,
1680280441699,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280458877,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280475872,,,,,,,,100.0
1680280475995,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280493139,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280510383,,,,,,,,100.0
1680280510443,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280528884,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280546052,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280563216,7.0,3.0,1.0,2.0,86.0,86.0,1.0,
1680280581019,7.0,1.0,,,91.0,91.0,1.0,
1680280599051,3.0,1.0,,,96.0,96.0,,
1680280616214,6.0,2.0,,,91.0,91.0,1.0,
1680280635080,2.0,1.0,,,96.0,96.0,1.0,
1680280654082,2.0,2.0,,1.0,94.0,94.0,1.0,
1680280671273,2.0,2.0,,,91.0,91.0,5.0,
1680280690054,3.0,2.0,,,86.0,86.0,9.0,
1680280703670,1.0,3.0,1.0,1.0,84.0,84.0,10.0,
1680280722082,4.0,1.0,4.0,2.0,86.0,86.0,1.0,
1680280740067,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280758072,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280775237,,,,,,,,100.0
1680280775273,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680280792435,,,,,,,,100.0
1680280792468,40.0,2.0,12.0,18.0,20.0,20.0,,
1680280809587,,,,,,,,100.0
1680280809618,100.0,,,,,,,
1680280826790,65.0,1.0,13.0,4.0,10.0,10.0,,
1680280843943,99.0,1.0,,,,,,
1680280861993,99.0,1.0,,,,,,
1680280886507,99.0,1.0,,,,,,
1680280903596,99.0,1.0,,,,,,
1680280920677,99.0,1.0,,,,,,
1680280937768,99.0,1.0,,,,,,
1680280954854,99.0,1.0,,,,,,
1680280973002,99.0,1.0,,,,,,
1680280990089,99.0,1.0,,,,,,
1680281007969,99.0,1.0,,,,,,
1680281026016,99.0,1.0,,,,,,
1680281043973,99.0,1.0,,,,,,
1680281061067,99.0,1.0,,,,,,
1680281078160,99.0,1.0,,,,,,
1680281096997,99.0,1.0,,,,,,
1680281114989,99.0,1.0,,,,,,
1680281132973,99.0,1.0,,,,,,
1680281151640,99.0,1.0,,,,,,
1680281168083,99.0,1.0,,,,,,
1680281185189,99.0,1.0,,,,,,
1680281202293,99.0,1.0,,,,,,
1680281219415,99.0,1.0,,,,,,
1680281238001,99.0,1.0,,,,,,
1680281255080,99.0,1.0,,,,,,
1680281280995,99.0,1.0,,,,,,
1680281298974,99.0,1.0,,,,,,
1682679668345,97.0,1.0,1.0,,1.0,1.0,,
1682679685351,97.0,2.0,1.0,,,,,
1682679702371,99.0,1.0,,,,,,
1682679719456,75.0,2.0,14.0,1.0,4.0,4.0,,
1682679736481,99.0,1.0,,,,,,
1682679753464,97.0,,1.0,,1.0,1.0,,
1682679766240,96.0,1.0,1.0,,1.0,1.0,,
1682679783237,98.0,1.0,1.0,,,,,
1682679800239,99.0,1.0,,,,,,
1682679817219,97.0,2.0,1.0,,,,,
1682679834254,99.0,1.0,,,,,,
1682679851235,97.0,2.0,1.0,,,,,
1682679868286,96.0,2.0,2.0,,,,,
1682679885326,96.0,2.0,2.0,,,,,
1682679902323,97.0,2.0,1.0,,,,,
1682679919340,99.0,1.0,,,,,,
1682679936323,98.0,1.0,1.0,,,,,
1682679949136,96.0,,2.0,,1.0,1.0,,
1682679966185,63.0,2.0,20.0,2.0,6.0,6.0,,
1682679983203,33.0,2.0,22.0,15.0,15.0,15.0,,
1682680000239,,,,,,,,100.0
1682680000274,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680017269,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680034280,42.0,1.0,23.0,8.0,10.0,10.0,1.0,
1682680051341,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680068372,,,,,,,,100.0
1682680068415,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680085460,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680102496,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680119547,29.0,1.0,24.0,23.0,14.0,14.0,1.0,
1682680136598,,,,,,,,100.0
1682680136644,41.0,,13.0,22.0,13.0,13.0,1.0,
1682680153680,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680169418,29.0,2.0,23.0,16.0,17.0,17.0,1.0,
1682680186445,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680205956,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680222987,34.0,2.0,19.0,19.0,9.0,9.0,1.0,
1682680240010,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680257037,46.0,2.0,25.0,8.0,7.0,7.0,,
1682680274122,76.0,2.0,6.0,7.0,4.0,4.0,,
1682680291117,46.0,1.0,15.0,12.0,10.0,10.0,1.0,
1682680302258,47.0,2.0,10.0,19.0,18.0,18.0,1.0,
1682680320619,49.0,1.0,12.0,14.0,12.0,12.0,1.0,
1682680337634,65.0,2.0,9.0,9.0,10.0,10.0,,
1682680354642,62.0,2.0,13.0,5.0,11.0,11.0,,
1682680371641,96.0,1.0,1.0,,1.0,1.0,,
1682680388766,61.0,2.0,9.0,11.0,9.0,9.0,,
1682680405865,59.0,2.0,11.0,8.0,10.0,10.0,,
1682680422852,29.0,3.0,19.0,16.0,24.0,24.0,,
1682680446922,,,,,,,,100.0
1682680446959,42.0,1.0,18.0,4.0,24.0,24.0,,
1682680464002,97.0,1.0,1.0,,1.0,1.0,,
1682680482420,96.0,1.0,1.0,,1.0,1.0,,
1682680499490,,,,,,,,100.0
1682680499547,37.0,1.0,32.0,7.0,10.0,10.0,,
1682680516619,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680533637,97.0,1.0,2.0,,,,,
1682680550666,99.0,1.0,,,,,,
1682680567718,2.0,1.0,96.0,,,,,
1682680584741,11.0,2.0,84.0,,2.0,2.0,,
1682680601773,,,,,,,,100.0
1682680601815,69.0,2.0,9.0,10.0,5.0,5.0,,
1682680617196,89.0,2.0,2.0,3.0,3.0,3.0,,
1682680634283,,,,,,,,100.0
1682680634336,96.0,1.0,2.0,,1.0,1.0,,
1682680652357,99.0,1.0,,,,,,
1682680669501,,,,,,,,100.0
1682680669531,81.0,3.0,3.0,1.0,10.0,10.0,,
1682680686671,40.0,2.0,4.0,17.0,34.0,34.0,1.0,
1682680703738,99.0,1.0,,,,,,
1682680720809,97.0,2.0,,,1.0,1.0,,
1682680737963,99.0,1.0,,,,,,
1682680755127,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680772149,,,,,,,,100.0
1682680772177,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680789224,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680795925,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680813175,,,,,,,,100.0
1682680813220,3.0,1.0,2.0,4.0,84.0,84.0,5.0,
1682680830394,,,,,,,,100.0
1682680830444,3.0,2.0,1.0,5.0,85.0,85.0,3.0,
1682680847610,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682680864777,82.0,1.0,5.0,6.0,2.0,2.0,,
1682680881928,44.0,2.0,16.0,17.0,8.0,8.0,1.0,
1682680899038,96.0,2.0,1.0,1.0,,,,
1682680916103,99.0,1.0,,,,,,
1682680933206,97.0,2.0,1.0,,,,,
1682680950318,96.0,2.0,2.0,,,,,
1682680963691,,,,,,,,100.0
1682680963734,82.0,2.0,12.0,,1.0,1.0,,
1682680980590,99.0,1.0,,,,,,
1682680996007,99.0,1.0,,,,,,
1682681013116,99.0,1.0,,,,,,
1682681030223,99.0,1.0,,,,,,
1682681048397,99.0,1.0,,,,,,
1682681065484,99.0,1.0,,,,,,
1682681083393,99.0,1.0,,,,,,
1682681100723,99.0,1.0,,,,,,
1682681118377,99.0,1.0,,,,,,
1682681135365,63.0,2.0,7.0,4.0,19.0,19.0,,
1682681152361,56.0,3.0,2.0,6.0,33.0,33.0,,
1682681169488,58.0,2.0,18.0,1.0,10.0,10.0,,
1682681188359,,,,,,,,100.0
1682681188396,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682681205548,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682681222722,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682681239895,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682681257072,,,,,,,,100.0
1682681257100,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682681274194,99.0,1.0,,,,,,
1682681291348,,,,,,,,100.0
1682681291378,87.0,2.0,5.0,2.0,2.0,2.0,,
1682681308530,,,,,,,,100.0
1682681308603,47.0,2.0,5.0,33.0,11.0,11.0,,
1682681325733,98.0,1.0,1.0,,,,,
1682681342819,99.0,1.0,,,,,,
1682681362916,98.0,1.0,1.0,,,,,
1682681379998,97.0,1.0,2.0,,,,,
1682681397082,99.0,1.0,,,,,,
1682681414161,99.0,1.0,,,,,,
1682681431272,97.0,1.0,2.0,,,,,
1682681448418,93.0,2.0,3.0,,,,,
1682681465500,99.0,1.0,,,,,,
1682681482582,99.0,1.0,,,,,,
1682681499553,,,,,,,,100.0
1682681499587,91.0,2.0,3.0,1.0,2.0,2.0,,
1682681516599,98.0,1.0,1.0,,,,,
1682681533742,,,,,,,,100.0
1682681533798,91.0,1.0,5.0,,1.0,1.0,,
1682681550863,98.0,2.0,,,,,,
1682681567952,99.0,1.0,,,,,,
1682681585104,99.0,1.0,,,,,,
1682681602195,99.0,1.0,,,,,,
1682681619282,99.0,1.0,,,,,,
1682681636372,99.0,1.0,,,,,,
1682681653449,99.0,1.0,,,,,,
1682681670552,99.0,1.0,,,,,,
1682681689390,99.0,1.0,,,,,,
1682681706489,99.0,1.0,,,,,,
1682681723568,99.0,1.0,,,,,,
1682681740668,99.0,1.0,,,,,,
1682681757773,99.0,1.0,,,,,,
1682683430132,,,,,,,,100.0
1682683430177,55.0,2.0,8.0,5.0,23.0,23.0,,
1682683459059,100.0,,,,,,,
1682718502421,100.0,,,,,,,
1682722941419,100.0,,,,,,,
1682724620264,100.0,,,,,,,
1682725820577,100.0,,,,,,,
1682652220721,57.0,1.0,18.0,3.0,14.0,14.0,,
1682652237670,97.0,1.0,1.0,,1.0,1.0,,
1682652241913,,,,,,,,100.0
1682652242010,66.0,2.0,14.0,2.0,11.0,11.0,,
1682652247109,78.0,1.0,9.0,2.0,8.0,8.0,,
1682652252227,82.0,1.0,5.0,2.0,9.0,9.0,,
1682652257322,70.0,2.0,11.0,1.0,7.0,7.0,,
1682652262416,42.0,2.0,27.0,2.0,19.0,19.0,,
1682652267571,51.0,3.0,18.0,2.0,22.0,22.0,,
1682652272737,51.0,2.0,20.0,1.0,6.0,6.0,,
1682652277961,67.0,2.0,14.0,1.0,13.0,13.0,,
1682652283120,96.0,1.0,2.0,,1.0,1.0,,
1682652288284,80.0,1.0,15.0,,3.0,3.0,,
1682652305657,38.0,2.0,26.0,3.0,27.0,27.0,,
1682652322363,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652339386,51.0,1.0,10.0,4.0,28.0,28.0,,
1682652356401,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652373393,64.0,1.0,5.0,3.0,24.0,24.0,,
1682652390404,92.0,3.0,1.0,,4.0,4.0,,
1682652403760,57.0,2.0,9.0,5.0,23.0,23.0,,
1682652420722,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652423061,,,,,,,,100.0
1682652443583,68.0,2.0,13.0,3.0,8.0,8.0,,
1682652448734,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652453808,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652466698,,,,,,,,100.0
1682652466825,,,,,,,,100.0
1682652466845,41.0,2.0,22.0,6.0,17.0,17.0,,
1682652472037,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652477130,,,,,,,,100.0
1682652477156,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652482264,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652499261,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652516284,91.0,1.0,3.0,2.0,2.0,2.0,,
1682652533253,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652550263,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652567229,2.0,,89.0,,,,,
1682652586618,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652603654,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652620730,52.0,2.0,20.0,4.0,18.0,18.0,,
1682652637765,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652654844,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652671895,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652688934,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652705990,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652723030,54.0,2.0,34.0,2.0,5.0,5.0,,
1682652740058,9.0,2.0,71.0,,,,,
1682652757131,1.0,1.0,89.0,,,,,
1682652769522,2.0,1.0,71.0,,1.0,1.0,,
1682652786548,96.0,1.0,2.0,,1.0,1.0,,
1682652795134,,,,,,,,100.0
1682652795238,96.0,1.0,2.0,,1.0,1.0,,
1682652800369,,,,,,,,100.0
1682652800396,65.0,3.0,5.0,14.0,12.0,12.0,,
1682652805591,,,,,,,,100.0
1682652805621,54.0,3.0,23.0,8.0,8.0,8.0,,
1682652810742,64.0,2.0,15.0,7.0,9.0,9.0,,
1682652815931,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652821058,,,,,,,,100.0
1682652821083,34.0,2.0,33.0,8.0,17.0,17.0,,
1682652826231,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652831356,,,,,,,,100.0
1682652831393,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652836515,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682652841638,96.0,2.0,,,2.0,2.0,,
1682652846819,99.0,1.0,,,,,,
1682652851949,84.0,2.0,5.0,2.0,6.0,6.0,,
1682652857078,,,,,,,,100.0
1682652857109,76.0,1.0,11.0,4.0,5.0,5.0,,
1682652862195,,,,,,,,100.0
1682652862230,66.0,3.0,9.0,10.0,10.0,10.0,,
1682652867321,86.0,3.0,6.0,,5.0,5.0,,
1682652872408,50.0,2.0,20.0,3.0,17.0,17.0,,
1682652877556,89.0,1.0,5.0,1.0,4.0,4.0,,
1682652882667,98.0,1.0,1.0,,,,,
1682652887767,77.0,2.0,10.0,2.0,7.0,7.0,,
1682652892877,61.0,1.0,20.0,1.0,14.0,14.0,,
1682652898008,91.0,2.0,4.0,,2.0,2.0,,
1682652903153,79.0,1.0,9.0,1.0,5.0,5.0,,
1682652908317,96.0,1.0,2.0,,,,,
1682652913514,85.0,1.0,6.0,,3.0,3.0,,
1682652918612,96.0,2.0,2.0,,,,,
1682652923800,74.0,2.0,11.0,1.0,5.0,5.0,,
1682652928911,95.0,1.0,2.0,,1.0,1.0,,
1682652934056,71.0,3.0,14.0,1.0,4.0,4.0,,
1682652939261,68.0,1.0,19.0,1.0,6.0,6.0,,
1682652944459,84.0,2.0,9.0,,3.0,3.0,,
1682652949561,75.0,1.0,20.0,,3.0,3.0,,
1682652966556,38.0,2.0,21.0,6.0,23.0,23.0,,
1682652983604,76.0,2.0,13.0,2.0,6.0,6.0,,
1682653000662,84.0,2.0,7.0,1.0,3.0,3.0,,
1682653017637,51.0,2.0,20.0,4.0,11.0,11.0,,
1682653034654,61.0,2.0,7.0,10.0,14.0,14.0,,
1682653051664,50.0,1.0,11.0,12.0,16.0,16.0,,
1682653055275,,,,,,,,100.0
1682653055405,70.0,3.0,8.0,7.0,10.0,10.0,,
1682653060498,40.0,2.0,14.0,12.0,24.0,24.0,,
1682653065635,78.0,2.0,9.0,2.0,5.0,5.0,,
1682653070737,48.0,1.0,20.0,4.0,13.0,13.0,,
1682653075869,96.0,2.0,1.0,,1.0,1.0,,
1682653081031,51.0,3.0,11.0,6.0,22.0,22.0,,
1682653086199,97.0,1.0,1.0,,1.0,1.0,,
1682653091312,96.0,2.0,1.0,,1.0,1.0,,
1682653096502,94.0,3.0,1.0,,2.0,2.0,,
1682653101638,97.0,1.0,1.0,,1.0,1.0,,
1682653106785,97.0,3.0,,,,,,
1682653111957,98.0,1.0,1.0,,,,,
1682653117132,96.0,1.0,2.0,,,,,
1682653122224,86.0,2.0,7.0,,2.0,2.0,,
1682653127305,82.0,1.0,10.0,1.0,4.0,4.0,,
1682653132427,49.0,1.0,25.0,2.0,10.0,10.0,,
1682653137558,74.0,1.0,16.0,1.0,6.0,6.0,,
1682653142685,58.0,3.0,31.0,1.0,4.0,4.0,,
1682653147876,58.0,2.0,22.0,2.0,11.0,11.0,,
1682653153048,39.0,2.0,33.0,3.0,14.0,14.0,,
1682653158233,56.0,1.0,24.0,2.0,10.0,10.0,,
1682653163439,44.0,2.0,38.0,1.0,7.0,7.0,,
1682653180469,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653197543,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653214601,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653231657,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653248625,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653265609,,,,,,,,100.0
1682653265650,40.0,1.0,23.0,3.0,26.0,26.0,,
1682653270800,54.0,2.0,16.0,4.0,19.0,19.0,,
1682653275912,54.0,2.0,10.0,5.0,24.0,24.0,,
1682653281005,65.0,1.0,9.0,2.0,21.0,21.0,,
1682653286090,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653291260,,,,,,,,100.0
1682653291287,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653296486,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653301602,33.0,2.0,22.0,6.0,27.0,27.0,,
1682653306736,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653311919,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653323149,,,,,,,,100.0
1682653323308,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653328436,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653333570,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653350616,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653363407,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653380387,42.0,2.0,19.0,7.0,22.0,22.0,,
1682653397406,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653414440,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653431495,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682653448509,5.0,2.0,81.0,1.0,1.0,1.0,,
1682653465530,97.0,2.0,,,1.0,1.0,,
