timestamp,STILL,TILTING,ON_FOOT,WALKING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,RUNNING
1683026982310,99.0,,,,1.0,,,
1683026982310,99.0,,,,1.0,,,
1683027000231,99.0,,,,1.0,,,
1683027000231,99.0,,,,1.0,,,
1683027018206,99.0,,,,1.0,,,
1683027018206,99.0,,,,1.0,,,
1683027036195,99.0,,,,1.0,,,
1683027036195,99.0,,,,1.0,,,
1683027053293,99.0,,,,1.0,,,
1683027053293,99.0,,,,1.0,,,
1683027073333,99.0,,,,1.0,,,
1683027073333,99.0,,,,1.0,,,
1683027090420,99.0,,,,1.0,,,
1683027090420,99.0,,,,1.0,,,
1683027107492,99.0,,,,1.0,,,
1683027107492,99.0,,,,1.0,,,
1683027124573,99.0,,,,1.0,,,
1683027124573,99.0,,,,1.0,,,
1683027141730,96.0,,1.0,1.0,1.0,1.0,,
1683027141730,96.0,,1.0,1.0,1.0,1.0,,
1683027158735,98.0,,,,2.0,,,
1683027158735,98.0,,,,2.0,,,
1683027179094,,100.0,,,,,,
1683027179094,,100.0,,,,,,
1683027179110,66.0,,20.0,20.0,2.0,4.0,7.0,
1683027179110,66.0,,20.0,20.0,2.0,4.0,7.0,
1683027197262,,100.0,,,,,,
1683027197262,,100.0,,,,,,
1683027197280,40.0,,39.0,39.0,2.0,6.0,8.0,
1683027197280,40.0,,39.0,39.0,2.0,6.0,8.0,
1683027214617,,100.0,,,,,,
1683027214617,,100.0,,,,,,
1683027214648,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027214648,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027231804,,100.0,,,,,,
1683027231804,,100.0,,,,,,
1683027231825,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027231825,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027250307,,100.0,,,,,,
1683027250307,,100.0,,,,,,
1683027250329,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027250329,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027269337,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027269337,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027286485,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027286485,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027304257,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027304257,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027323372,,100.0,,,,,,
1683027323372,,100.0,,,,,,
1683027323400,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027323400,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027341252,,100.0,,,,,,
1683027341252,,100.0,,,,,,
1683027341280,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027341280,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027358447,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027358447,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027375606,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027375606,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027386772,2.0,,83.0,83.0,1.0,4.0,4.0,3.0
1683027386772,2.0,,83.0,83.0,1.0,4.0,4.0,3.0
1683027403929,,,89.0,89.0,1.0,2.0,6.0,1.0
1683027403929,,,89.0,89.0,1.0,2.0,6.0,1.0
1683027421072,,,94.0,94.0,3.0,1.0,1.0,
1683027421072,,,94.0,94.0,3.0,1.0,1.0,
1683027438235,2.0,,87.0,87.0,1.0,3.0,3.0,3.0
1683027438235,2.0,,87.0,87.0,1.0,3.0,3.0,3.0
1683027455264,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027455264,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027472422,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027472422,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027489577,,100.0,,,,,,
1683027489577,,100.0,,,,,,
1683027489601,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027489601,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027506761,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027506761,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027523946,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027523946,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027548491,46.0,,26.0,26.0,3.0,22.0,1.0,
1683027548491,46.0,,26.0,26.0,3.0,22.0,1.0,
1683027565649,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027565649,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027582831,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027582831,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027601280,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027601280,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027619264,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027619264,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027636408,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027636408,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027653564,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027653564,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027672251,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027672251,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027689418,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027689418,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027703550,1.0,,82.0,82.0,1.0,3.0,12.0,
1683027703550,1.0,,82.0,82.0,1.0,3.0,12.0,
1683027720664,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027720664,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683027737642,97.0,,1.0,1.0,,2.0,,
1683027737642,97.0,,1.0,1.0,,2.0,,
1683027754823,,100.0,,,,,,
1683027754823,,100.0,,,,,,
1683027754845,68.0,,14.0,14.0,1.0,4.0,10.0,
1683027754845,68.0,,14.0,14.0,1.0,4.0,10.0,
1683027771977,99.0,,,,1.0,,,
1683027771977,99.0,,,,1.0,,,
1683027789072,97.0,,,,2.0,1.0,,
1683027789072,97.0,,,,2.0,1.0,,
1683027806171,96.0,,1.0,1.0,,2.0,,
1683027806171,96.0,,1.0,1.0,,2.0,,
1683027824190,99.0,,,,1.0,,,
1683027824190,99.0,,,,1.0,,,
1683027842187,99.0,,,,1.0,,,
1683027842187,99.0,,,,1.0,,,
1683027860181,99.0,,,,1.0,,,
1683027860181,99.0,,,,1.0,,,
1683027878168,96.0,,1.0,1.0,1.0,1.0,,
1683027878168,96.0,,1.0,1.0,1.0,1.0,,
1683027896211,99.0,,,,1.0,,,
1683027896211,99.0,,,,1.0,,,
1683027914203,96.0,,1.0,1.0,1.0,1.0,,
1683027914203,96.0,,1.0,1.0,1.0,1.0,,
1683027932193,99.0,,,,1.0,,,
1683027932193,99.0,,,,1.0,,,
1683027949147,97.0,,1.0,1.0,1.0,1.0,,
1683027949147,97.0,,1.0,1.0,1.0,1.0,,
1683027966148,,100.0,,,,,,
1683027966148,,100.0,,,,,,
1683027966162,59.0,,6.0,6.0,2.0,23.0,3.0,
1683027966162,59.0,,6.0,6.0,2.0,23.0,3.0,
1683027983235,35.0,,28.0,28.0,2.0,21.0,7.0,
1683027983235,35.0,,28.0,28.0,2.0,21.0,7.0,
1683028000320,,100.0,,,,,,
1683028000320,,100.0,,,,,,
1683028000340,96.0,,1.0,1.0,1.0,1.0,,
1683028000340,96.0,,1.0,1.0,1.0,1.0,,
1683028017415,99.0,,,,1.0,,,
1683028017415,99.0,,,,1.0,,,
1683028036288,99.0,,,,1.0,,,
1683028036288,99.0,,,,1.0,,,
1683028054197,99.0,,,,1.0,,,
1683028054197,99.0,,,,1.0,,,
1683028067183,99.0,,,,1.0,,,
1683028067183,99.0,,,,1.0,,,
1683028085231,99.0,,,,1.0,,,
1683028085231,99.0,,,,1.0,,,
1683028102338,99.0,,,,1.0,,,
1683028102338,99.0,,,,1.0,,,
1683028119418,99.0,,,,1.0,,,
1683028119418,99.0,,,,1.0,,,
1683028138182,99.0,,,,1.0,,,
1683028138182,99.0,,,,1.0,,,
1683028156194,99.0,,,,1.0,,,
1683028156194,99.0,,,,1.0,,,
1683028173283,99.0,,,,1.0,,,
1683028173283,99.0,,,,1.0,,,
1683028191159,99.0,,,,1.0,,,
1683028191159,99.0,,,,1.0,,,
1683028208254,99.0,,,,1.0,,,
1683028208254,99.0,,,,1.0,,,
1683028225270,99.0,,,,1.0,,,
1683028225270,99.0,,,,1.0,,,
1683028424904,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683028424904,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683028463518,,100.0,,,,,,
1683028463518,,100.0,,,,,,
1683028463548,100.0,,,,,,,
1683028463548,100.0,,,,,,,
1683028481101,99.0,,,,1.0,,,
1683028481101,99.0,,,,1.0,,,
1683028498082,98.0,,,,1.0,1.0,,
1683028498082,98.0,,,,1.0,1.0,,
1683028516085,99.0,,,,1.0,,,
1683028516085,99.0,,,,1.0,,,
1683028534076,97.0,,,,1.0,1.0,,
1683028534076,97.0,,,,1.0,1.0,,
1683028552073,98.0,,,,1.0,1.0,,
1683028552073,98.0,,,,1.0,1.0,,
1683028570083,97.0,,,,1.0,1.0,,
1683028570083,97.0,,,,1.0,1.0,,
1683028588076,99.0,,,,1.0,,,
1683028588076,99.0,,,,1.0,,,
1683028605037,99.0,,,,1.0,,,
1683028605037,99.0,,,,1.0,,,
1683028623069,97.0,,,,1.0,1.0,,
1683028623069,97.0,,,,1.0,1.0,,
1683028642092,99.0,,,,1.0,,,
1683028642092,99.0,,,,1.0,,,
1683028660077,99.0,,,,1.0,,,
1683028660077,99.0,,,,1.0,,,
1683028678084,99.0,,,,1.0,,,
1683028678084,99.0,,,,1.0,,,
1683028696079,99.0,,,,1.0,,,
1683028696079,99.0,,,,1.0,,,
1683028714068,99.0,,,,1.0,,,
1683028714068,99.0,,,,1.0,,,
1683028732084,96.0,,1.0,1.0,,2.0,,
1683028732084,96.0,,1.0,1.0,,2.0,,
1683028750056,99.0,,,,1.0,,,
1683028750056,99.0,,,,1.0,,,
1683028767044,82.0,,1.0,1.0,1.0,10.0,,
1683028767044,82.0,,1.0,1.0,1.0,10.0,,
1683028785061,96.0,,1.0,1.0,1.0,1.0,,
1683028785061,96.0,,1.0,1.0,1.0,1.0,,
1683028802177,97.0,,,,1.0,2.0,,
1683028802177,97.0,,,,1.0,2.0,,
1683028819159,99.0,,,,1.0,,,
1683028819159,99.0,,,,1.0,,,
1683028837082,99.0,,,,1.0,,,
1683028837082,99.0,,,,1.0,,,
1683028855064,98.0,,,,2.0,,,
1683028855064,98.0,,,,2.0,,,
1683028873078,97.0,,,,1.0,2.0,,
1683028873078,97.0,,,,1.0,2.0,,
1683028891078,96.0,,1.0,1.0,1.0,1.0,,
1683028891078,96.0,,1.0,1.0,1.0,1.0,,
1683028909082,99.0,,,,1.0,,,
1683028909082,99.0,,,,1.0,,,
1683028927153,98.0,,,,2.0,,,
1683028927153,98.0,,,,2.0,,,
1683031073336,,100.0,,,,,,
1683031073385,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683031110803,,100.0,,,,,,
1683031110825,39.0,,32.0,32.0,2.0,16.0,3.0,
1683031128007,,100.0,,,,,,
1683031128028,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1683031145299,,100.0,,,,,,
1683031145329,,,91.0,91.0,2.0,,2.0,5.0
1683031162393,,100.0,,,,,,
1683031162416,9.0,,81.0,81.0,1.0,1.0,5.0,3.0
1683031179456,97.0,,1.0,1.0,2.0,,,
1683031196569,99.0,,,,1.0,,,
1683031213703,99.0,,,,1.0,,,
1683031231194,99.0,,,,1.0,,,
1683031249156,99.0,,,,1.0,,,
1683031266231,99.0,,,,1.0,,,
1683031283321,99.0,,,,1.0,,,
1683031300418,99.0,,,,1.0,,,
1683031318169,99.0,,,,1.0,,,
1683031335325,99.0,,,,1.0,,,
1683031354142,99.0,,,,1.0,,,
1683031371218,96.0,,1.0,1.0,1.0,1.0,,
1683031389167,98.0,,,,1.0,1.0,,
1683031407138,99.0,,,,1.0,,,
1683031425146,99.0,,,,1.0,,,
1683031443154,99.0,,,,1.0,,,
1683031461134,96.0,,1.0,1.0,1.0,1.0,,
1680436995519,,,93.0,93.0,1.0,,5.0,1.0
1680437013409,,100.0,,,,,,
1680437013478,,,95.0,95.0,1.0,,,4.0
1680437030320,,,96.0,96.0,1.0,,1.0,2.0
1680437047552,,,96.0,96.0,1.0,,,3.0
1680437065347,,,96.0,96.0,2.0,,,2.0
1680437082501,1.0,,94.0,94.0,1.0,,2.0,2.0
1680437099641,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680437116800,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680437133966,2.0,,89.0,89.0,1.0,1.0,2.0,5.0
1680437151130,2.0,,82.0,82.0,1.0,4.0,8.0,2.0
1680437168283,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680437185422,2.0,,82.0,82.0,3.0,3.0,6.0,3.0
1680437202594,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680437220369,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680437238362,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680437256358,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680437272389,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680437289562,2.0,,84.0,84.0,3.0,5.0,2.0,1.0
1680437302495,1.0,,93.0,93.0,2.0,1.0,1.0,1.0
1680437319451,,100.0,,,,,,
1680437319459,1.0,,90.0,90.0,3.0,1.0,4.0,1.0
1680437336620,,100.0,,,,,,
1680437336640,2.0,,92.0,92.0,1.0,1.0,2.0,2.0
1680437354397,,,93.0,93.0,1.0,,1.0,5.0
1680437371355,,100.0,,,,,,
1680437371368,2.0,,89.0,89.0,1.0,,2.0,6.0
1680437388292,4.0,,87.0,87.0,3.0,2.0,2.0,2.0
1680437405248,2.0,,92.0,92.0,2.0,1.0,1.0,2.0
1680437422225,3.0,,92.0,92.0,1.0,1.0,1.0,2.0
1680437442365,,100.0,,,,,,
1680437442384,2.0,,90.0,90.0,2.0,1.0,1.0,4.0
1680437460258,,100.0,,,,,,
1680437460275,,,96.0,96.0,1.0,,1.0,2.0
1680437477344,,,96.0,96.0,2.0,,2.0,
1680437494323,,100.0,,,,,,
1680437494338,,,96.0,96.0,2.0,,,2.0
1680437512200,,,96.0,96.0,2.0,,,2.0
1680437530170,,,98.0,98.0,2.0,,,
1680437548181,,,96.0,96.0,2.0,,1.0,1.0
1680437566182,1.0,,96.0,96.0,1.0,,1.0,1.0
1680437583110,,,97.0,97.0,3.0,,,
1680437602174,,,97.0,97.0,2.0,,,1.0
1680437619132,,100.0,,,,,,
1680437619155,,,96.0,96.0,2.0,,1.0,1.0
1680437636162,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680437653297,,100.0,,,,,,
1680437653316,2.0,,90.0,90.0,2.0,1.0,2.0,3.0
1680437670283,3.0,,89.0,89.0,3.0,,3.0,2.0
1680437687245,,100.0,,,,,,
1680437687252,1.0,,91.0,91.0,2.0,,1.0,5.0
1680437704390,,100.0,,,,,,
1680437704403,4.0,,89.0,89.0,3.0,1.0,2.0,1.0
1680437720955,,100.0,,,,,,
1680437720980,,,96.0,96.0,2.0,1.0,1.0,
1680437738050,1.0,,95.0,95.0,1.0,,1.0,2.0
1680437755113,,100.0,,,,,,
1680437755129,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680437772152,,100.0,,,,,,
1680437772177,1.0,,97.0,97.0,2.0,,,
1680437790368,,100.0,,,,,,
1680437790408,7.0,,83.0,83.0,2.0,1.0,3.0,4.0
1680437808360,98.0,,,,2.0,,,
1680437826317,99.0,,,,1.0,,,
1680437843436,,100.0,,,,,,
1680437843459,97.0,,,,2.0,1.0,,
1680437861363,98.0,,,,2.0,,,
1680437879511,99.0,,,,1.0,,,
1680437891440,99.0,,,,1.0,,,
1680437908491,96.0,,1.0,1.0,1.0,1.0,,
1680437925589,99.0,,,,1.0,,,
1680437942700,99.0,,,,1.0,,,
1680437959774,99.0,,,,1.0,,,
1680437976841,99.0,,,,1.0,,,
1680437993915,99.0,,,,1.0,,,
1680438011010,99.0,,,,1.0,,,
1680438028102,99.0,,,,1.0,,,
1680438045173,99.0,,,,1.0,,,
1680438062263,99.0,,,,1.0,,,
1680438074149,99.0,,,,1.0,,,
1680438091263,99.0,,,,1.0,,,
1680438108331,99.0,,,,1.0,,,
1680438125411,99.0,,,,1.0,,,
1680438144346,99.0,,,,1.0,,,
1680438161438,99.0,,,,1.0,,,
1680438180371,99.0,,,,1.0,,,
1680438197461,99.0,,,,1.0,,,
1680438214645,99.0,,,,1.0,,,
1680438233345,99.0,,,,1.0,,,
1680438257144,99.0,,,,1.0,,,
1680438275334,99.0,,,,1.0,,,
1680438293326,97.0,,1.0,1.0,2.0,,,
1680438583697,100.0,,,,,,,
1680438956348,100.0,,,,,,,
1680439101676,100.0,,,,,,,
1680439123265,100.0,,,,,,,
1680439210401,100.0,,,,,,,
1680439278598,100.0,,,,,,,
1680439300175,100.0,,,,,,,
1680439307166,100.0,,,,,,,
1680439348265,100.0,,,,,,,
1680439394249,100.0,,,,,,,
1680439397971,100.0,,,,,,,
1680439410334,100.0,,,,,,,
1680439495742,,100.0,,,,,,
1680439495762,100.0,,,,,,,
1680439542789,,100.0,,,,,,
1680439542814,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680439571693,,100.0,,,,,,
1680439571714,100.0,,,,,,,
1680439578909,55.0,,30.0,30.0,4.0,3.0,5.0,
1680439596078,,100.0,,,,,,
1680439596098,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680439618124,,100.0,,,,,,
1680439618144,6.0,,87.0,87.0,2.0,1.0,3.0,1.0
1680439625643,7.0,,89.0,89.0,3.0,,1.0,
1680439641954,,100.0,,,,,,
1680439641984,,,94.0,94.0,1.0,,1.0,4.0
1680439662169,,100.0,,,,,,
1680439662256,,,95.0,95.0,1.0,,,4.0
1680439679475,,100.0,,,,,,
1680439679509,,,95.0,95.0,1.0,,,4.0
1680439702607,,,97.0,97.0,2.0,,1.0,
1680439721301,,,97.0,97.0,1.0,,,2.0
1680439740117,1.0,,96.0,96.0,2.0,,,1.0
1680439757259,1.0,,93.0,93.0,1.0,,,5.0
1680439775353,,,96.0,96.0,1.0,,,3.0
1680439792464,,,96.0,96.0,,,,4.0
1680439809593,1.0,,96.0,96.0,2.0,,,1.0
1680439827265,,,96.0,96.0,1.0,,1.0,2.0
1680439846238,1.0,,96.0,96.0,2.0,,,1.0
1680439864285,,,96.0,96.0,1.0,,1.0,2.0
1680439881457,,,95.0,95.0,1.0,,,4.0
1680439900352,1.0,,93.0,93.0,1.0,,1.0,4.0
1680439915224,1.0,,96.0,96.0,1.0,,1.0,1.0
1680439932248,1.0,,97.0,97.0,1.0,,1.0,
1680439949545,,100.0,,,,,,
1680439949582,1.0,,97.0,97.0,,,,2.0
1680439966914,,100.0,,,,,,
1680439967031,,,93.0,93.0,2.0,,1.0,4.0
1680439984271,,,91.0,91.0,1.0,,,8.0
1680440001313,,100.0,,,,,,
1680440001333,1.0,,97.0,97.0,1.0,,,1.0
1680440020926,,100.0,,,,,,
1680440020933,,,96.0,96.0,,,,4.0
1680440036056,,,96.0,96.0,1.0,,,3.0
1680440053111,,,97.0,97.0,3.0,,,
1680440070225,1.0,,96.0,96.0,2.0,,,1.0
1680440087296,,100.0,,,,,,
1680440087316,1.0,,96.0,96.0,1.0,,1.0,1.0
1680440104484,,,96.0,96.0,1.0,,,3.0
1680440121418,,100.0,,,,,,
1680440121439,,,96.0,96.0,3.0,,,1.0
1680440143176,,100.0,,,,,,
1680440143233,1.0,,94.0,94.0,2.0,,1.0,2.0
1680440160766,,100.0,,,,,,
1680440160814,1.0,,93.0,93.0,2.0,,1.0,3.0
1680440184854,,100.0,,,,,,
1680440184879,,,96.0,96.0,,,,4.0
1680440203343,1.0,,97.0,97.0,2.0,,,
1680440220389,,,97.0,97.0,2.0,,,1.0
1680440237464,,,96.0,96.0,2.0,,1.0,1.0
1680440258152,,100.0,,,,,,
1680440258173,2.0,,94.0,94.0,2.0,,,2.0
1680440275291,,100.0,,,,,,
1680440275310,2.0,,93.0,93.0,1.0,,1.0,3.0
1680440292311,,,96.0,96.0,1.0,,,3.0
1680440309328,,,96.0,96.0,1.0,,,3.0
1680440326333,1.0,,97.0,97.0,1.0,,,1.0
1680440343327,,,96.0,96.0,2.0,,,2.0
1680440360303,,,97.0,97.0,1.0,,1.0,1.0
1680440377370,1.0,,97.0,97.0,1.0,,,1.0
1680440394308,,100.0,,,,,,
1680440394317,1.0,,97.0,97.0,1.0,,,1.0
1680440411317,,,97.0,97.0,3.0,,,
1680440432970,,100.0,,,,,,
1680440432976,,,97.0,97.0,2.0,,1.0,
1680440449981,1.0,,96.0,96.0,1.0,,1.0,1.0
1680440465366,1.0,,96.0,96.0,2.0,,1.0,
1680440482323,,,97.0,97.0,2.0,,,1.0
1680440500143,,,98.0,98.0,2.0,,,
1680440517054,,100.0,,,,,,
1680440517067,1.0,,96.0,96.0,1.0,,1.0,1.0
1680440534998,,100.0,,,,,,
1680440535018,,,96.0,96.0,3.0,,1.0,
1680440553173,,,98.0,98.0,,,1.0,1.0
1680440571155,,,97.0,97.0,1.0,,,2.0
1680440589172,,,96.0,96.0,1.0,,,3.0
1680440608168,1.0,,96.0,96.0,1.0,,,2.0
1680440626145,1.0,,97.0,97.0,1.0,,,1.0
1680440643110,,,97.0,97.0,1.0,,,2.0
1680440660100,,,96.0,96.0,2.0,,1.0,1.0
1680440677200,,,97.0,97.0,1.0,,1.0,1.0
1680440696337,1.0,,92.0,92.0,1.0,,1.0,5.0
1680440709658,,100.0,,,,,,
1680440709678,6.0,,86.0,86.0,2.0,1.0,3.0,2.0
1680440726867,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680440743962,99.0,,,,1.0,,,
1680440761065,99.0,,,,1.0,,,
1680440778138,99.0,,,,1.0,,,
1680440795178,99.0,,,,1.0,,,
1680440812275,99.0,,,,1.0,,,
1680440829355,99.0,,,,1.0,,,
1680440846453,99.0,,,,1.0,,,
1680440863482,99.0,,,,1.0,,,
1680440880453,99.0,,,,1.0,,,
1680440892489,96.0,,2.0,2.0,1.0,1.0,,
1680440909653,,100.0,,,,,,
1680440909681,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680440926829,,100.0,,,,,,
1680440926851,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680440943906,,100.0,,,,,,
1680440943933,96.0,,1.0,1.0,1.0,1.0,,
1680440960927,,100.0,,,,,,
1680440960947,90.0,,2.0,2.0,2.0,5.0,,
1680440977897,62.0,,16.0,16.0,2.0,12.0,4.0,
1680440992322,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680441014642,44.0,,13.0,13.0,2.0,26.0,3.0,
1680441031785,78.0,,4.0,4.0,2.0,8.0,,
1680441048872,99.0,,,,1.0,,,
1680441065933,99.0,,,,1.0,,,
1680441083076,88.0,,2.0,2.0,2.0,4.0,,
1680441100252,38.0,,23.0,23.0,2.0,17.0,11.0,
1680441117408,,100.0,,,,,,
1680441117427,40.0,,10.0,10.0,2.0,32.0,5.0,
1680441134497,97.0,,,,1.0,1.0,,
1680441151661,92.0,,,,2.0,3.0,,
1680441168818,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680441185954,,100.0,,,,,,
1680441185974,52.0,,14.0,14.0,2.0,17.0,4.0,
1680441199889,97.0,,,,1.0,1.0,,
1680441217042,,100.0,,,,,,
1680441217068,91.0,,1.0,1.0,2.0,4.0,,
1680441234236,,100.0,,,,,,
1680441234289,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680441251435,,100.0,,,,,,
1680441251453,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680441268549,99.0,,,,1.0,,,
1680441285632,99.0,,,,1.0,,,
1680441302715,99.0,,,,1.0,,,
1680441319787,99.0,,,,1.0,,,
1680441336876,99.0,,,,1.0,,,
1680441353969,99.0,,,,1.0,,,
1680441371058,99.0,,,,1.0,,,
1680441388157,99.0,,,,1.0,,,
1680441400157,99.0,,,,1.0,,,
1680441417235,99.0,,,,1.0,,,
1680441434313,99.0,,,,1.0,,,
1680441451410,99.0,,,,1.0,,,
1680441468502,99.0,,,,1.0,,,
1680441485612,99.0,,,,1.0,,,
1680441502707,99.0,,,,1.0,,,
1680441519794,99.0,,,,1.0,,,
1680441536898,99.0,,,,1.0,,,
1680441553981,99.0,,,,1.0,,,
1680441571056,99.0,,,,1.0,,,
1680441583067,99.0,,,,1.0,,,
1680441600162,99.0,,,,1.0,,,
1680441617237,99.0,,,,1.0,,,
1680441634327,99.0,,,,1.0,,,
1680441651402,99.0,,,,1.0,,,
1680441668486,99.0,,,,1.0,,,
1680441685574,99.0,,,,1.0,,,
1680441702682,99.0,,,,1.0,,,
1680441719782,99.0,,,,1.0,,,
1680441736862,99.0,,,,1.0,,,
1680441753963,99.0,,,,1.0,,,
1680416266463,97.0,,,,1.0,2.0,,
1680416284487,99.0,,,,1.0,,,
1680416302459,97.0,,,,1.0,1.0,,
1680416320541,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416338544,11.0,,,,1.0,88.0,,
1680416356459,97.0,,,,2.0,1.0,,
1680416374469,99.0,,,,1.0,,,
1680416391642,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416409424,,,,,2.0,97.0,,
1680416412724,,100.0,,,,,,
1680416412795,1.0,,,,1.0,97.0,,
1680416429855,3.0,,1.0,1.0,1.0,89.0,,
1680416453963,,100.0,,,,,,
1680416454201,35.0,,24.0,24.0,1.0,28.0,3.0,
1680416459503,,100.0,,,,,,
1680416459523,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416465566,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416471555,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416476919,99.0,,,,1.0,,,
1680416482187,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416487561,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416505492,99.0,,,,1.0,,,
1680416522648,38.0,,9.0,9.0,2.0,28.0,1.0,
1680416540550,5.0,,,,1.0,88.0,,
1680416558567,63.0,,,,1.0,26.0,,
1680416576562,86.0,,1.0,1.0,1.0,8.0,,
1680416594550,,,,,1.0,84.0,,
1680416612584,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416628852,,,,,1.0,96.0,,
1680416647479,,,,,1.0,97.0,,
1680416665397,,,,,2.0,96.0,,
1680416683427,1.0,,,,2.0,96.0,,
1680416701577,,,,,2.0,90.0,,
1680416719574,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416737545,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416755553,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680416773433,,,,,1.0,96.0,,
1680416791505,,,,,1.0,98.0,,
1680416811734,,,,,2.0,97.0,,
1680416829546,1.0,,,,1.0,97.0,,
1680416847415,1.0,,,,1.0,97.0,,
1680416865411,,,,,2.0,97.0,,
1680416883445,,,,,1.0,97.0,,
1680416901408,1.0,,,,1.0,97.0,,
1680416910914,,100.0,,,,,,
1680416911109,2.0,,,,1.0,96.0,,
1680416935449,,100.0,,,,,,
