timestamp,STILL,IN_VEHICLE,UNDEFINED,TILTING,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1679725929315,99.0,,1.0,,,,,
1679725946428,99.0,,1.0,,,,,
1679725963547,66.0,21.0,1.0,,3.0,3.0,1.0,
1679725980693,99.0,,1.0,,,,,
1679725998486,99.0,,1.0,,,,,
1679726014871,96.0,1.0,1.0,,1.0,1.0,,
1679726031977,99.0,,1.0,,,,,
1679726048976,96.0,2.0,,,1.0,1.0,,
1679726069748,99.0,,1.0,,,,,
1679726086934,61.0,27.0,1.0,,3.0,3.0,1.0,
1679726103921,96.0,1.0,1.0,,1.0,1.0,,
1679726120670,99.0,,1.0,,,,,
1679726137701,99.0,,1.0,,,,,
1679726154748,98.0,,2.0,,,,,
1679726171753,99.0,,1.0,,,,,
1679726188745,97.0,1.0,2.0,,,,,
1679726205803,97.0,2.0,1.0,,,,,
1679726244866,100.0,,,,,,,
1679726261990,99.0,,1.0,,,,,
1679726285367,65.0,21.0,2.0,,5.0,5.0,3.0,
1679726302392,57.0,20.0,1.0,,7.0,7.0,2.0,
1679726319398,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679726336426,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679726353451,34.0,33.0,1.0,,13.0,13.0,9.0,
1679726370503,97.0,1.0,2.0,,,,,
1679726387680,87.0,6.0,2.0,,2.0,2.0,1.0,
1679726799486,100.0,,,,,,,
1679726816677,97.0,1.0,1.0,,1.0,1.0,,
1679726833880,98.0,,2.0,,,,,
1679726851084,90.0,1.0,2.0,,4.0,4.0,3.0,
1679727303225,99.0,1.0,,,,,,
1679727648870,98.0,1.0,1.0,,,,,
1679727706894,96.0,2.0,1.0,,,,,
1679727805228,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679727834562,99.0,,1.0,,,,,
1679727851704,96.0,1.0,2.0,,1.0,1.0,,
1679727873791,100.0,,,,,,,
1679727891031,96.0,1.0,2.0,,1.0,1.0,,
1679727908265,96.0,1.0,2.0,,1.0,1.0,,
1679727925492,90.0,1.0,1.0,,2.0,2.0,5.0,
1679728058796,99.0,,1.0,,,,,
1679728069798,,,,100.0,,,,
1679728069841,99.0,,1.0,,,,,
1679728086909,,,,100.0,,,,
1679728086982,100.0,,,,,,,
1679728104086,96.0,1.0,2.0,,,,,
1679728121196,83.0,5.0,2.0,,4.0,4.0,4.0,
1679728138318,86.0,3.0,3.0,,2.0,2.0,3.0,
1679728155375,99.0,,1.0,,,,,
1679728176828,99.0,,1.0,,,,,
1679728194013,100.0,,,,,,,
1679728211220,78.0,7.0,2.0,,6.0,6.0,5.0,
1679728228431,48.0,44.0,1.0,,3.0,3.0,1.0,
1679728245617,73.0,13.0,1.0,,2.0,2.0,6.0,
1679728262817,87.0,3.0,2.0,,2.0,2.0,3.0,
1679728280026,100.0,,,,,,,
1679728297183,99.0,,1.0,,,,,
1679728314354,96.0,1.0,1.0,,1.0,1.0,,
1679728499077,100.0,,,,,,,
1679728736756,,,,100.0,,,,
1679728736925,100.0,,,,,,,
1679729018091,100.0,,,,,,,
1679729331943,100.0,,,,,,,
1679729379669,,,,100.0,,,,
1679729379708,66.0,19.0,1.0,,1.0,1.0,,
1679729409530,99.0,,1.0,,,,,
1679729548303,97.0,1.0,1.0,,,,1.0,
1679729818722,100.0,,,,,,,
1679729833621,100.0,,,,,,,
1679729856558,100.0,,,,,,,
1679730031764,100.0,,,,,,,
1679730174710,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679743499675,96.0,1.0,1.0,,1.0,1.0,,
1679743886826,100.0,,,,,,,
1679744422786,,,,100.0,,,,
1679744422879,70.0,2.0,2.0,,14.0,14.0,10.0,1.0
1679745242883,,,,100.0,,,,
1679745242903,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679745264084,98.0,,2.0,,,,,
1679745418699,,,,100.0,,,,
1679745418793,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679745488553,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679745526227,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679746058182,,,,100.0,,,,
1679746058196,100.0,,,,,,,
1679746087297,99.0,,1.0,,,,,
1679746105571,88.0,2.0,3.0,,4.0,4.0,2.0,
1679746138149,99.0,,1.0,,,,,
1679746167043,96.0,1.0,3.0,,,,,
1679746184077,86.0,3.0,2.0,,6.0,6.0,2.0,
1679746206848,,,,100.0,,,,
1679746206898,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679746223898,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679747416139,,,,100.0,,,,
1679747416302,3.0,2.0,3.0,,86.0,86.0,4.0,2.0
1679747433363,2.0,1.0,2.0,,92.0,92.0,1.0,1.0
1679747450556,2.0,,2.0,,94.0,94.0,1.0,1.0
1679747472714,,,,100.0,,,,
1679747472818,2.0,1.0,3.0,,89.0,89.0,4.0,1.0
1679747888707,,,,100.0,,,,
1679747888716,2.0,,3.0,,93.0,93.0,1.0,1.0
1679748091662,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679748108641,99.0,,1.0,,,,,
1679748638706,47.0,20.0,2.0,,18.0,18.0,10.0,
1679748655674,99.0,,1.0,,,,,
1679748678460,57.0,8.0,1.0,,15.0,15.0,12.0,1.0
1679748695469,99.0,,1.0,,,,,
1679748713441,99.0,,1.0,,,,,
1679749010487,,,,100.0,,,,
1679749010517,100.0,,,,,,,
1679762337079,100.0,,,,,,,
1679762337390,100.0,,,,,,,
1679785460413,44.0,14.0,1.0,,14.0,14.0,19.0,1.0
1679785611501,,,,100.0,,,,
1679785611525,36.0,4.0,2.0,,22.0,22.0,33.0,1.0
1679785648811,,,,100.0,,,,
1679785648846,6.0,88.0,1.0,,1.0,1.0,,
1679786209075,,,,100.0,,,,
1679786209124,96.0,1.0,2.0,,,,1.0,
1679786396875,,,,100.0,,,,
1679786396901,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679786459547,61.0,13.0,2.0,,14.0,14.0,5.0,
1679786476547,100.0,,,,,,,
1679787052020,,,,100.0,,,,
1679787052068,100.0,,,,,,,
1679787371699,99.0,,1.0,,,,,
1679787601255,,,,100.0,,,,
1679787601409,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679788009169,,,,100.0,,,,
1679788009289,,,3.0,,97.0,97.0,,
1679788259609,,,,100.0,,,,
1679788259632,99.0,,1.0,,,,,
1679788283430,96.0,1.0,3.0,,,,,
1679788320192,47.0,12.0,2.0,,14.0,14.0,14.0,1.0
1679788337157,39.0,27.0,3.0,,7.0,7.0,9.0,
1679788354212,99.0,,1.0,,,,,
1679788371204,97.0,2.0,1.0,,,,,
1679788388097,99.0,,1.0,,,,,
1679788405195,99.0,,1.0,,,,,
1679788422203,100.0,,,,,,,
1679788439189,100.0,,,,,,,
1679874122574,,,,100.0,,,,
1679874122593,99.0,,1.0,,,,,
1679874151433,98.0,1.0,1.0,,,,,
1679874168555,97.0,2.0,1.0,,,,,
1679874186398,100.0,,,,,,,
1679874191434,99.0,,1.0,,,,,
1679874196432,99.0,,1.0,,,,,
1679874213441,,,,100.0,,,,
1679874213492,98.0,,2.0,,,,,
1679874230511,97.0,1.0,1.0,,,,,
1679874247475,96.0,1.0,1.0,,1.0,1.0,,
1679874264449,99.0,,1.0,,,,,
1679874281585,99.0,,1.0,,,,,
1679874298788,,,,100.0,,,,
1679874298846,95.0,1.0,2.0,,1.0,1.0,1.0,
1679874409564,,,,100.0,,,,
1679874409606,100.0,,,,,,,
1679874426653,99.0,,1.0,,,,,
1679874443819,99.0,,1.0,,,,,
1679874460979,96.0,1.0,1.0,,1.0,1.0,,
1679874478164,96.0,1.0,2.0,,1.0,1.0,,
1679874495356,98.0,,1.0,,1.0,1.0,,
1679874672176,79.0,5.0,2.0,,9.0,9.0,1.0,
1679875124842,96.0,1.0,2.0,,1.0,1.0,,
1679789448219,100.0,,,,,,,
1679791266013,99.0,,1.0,,,,,
1679792067930,,,,100.0,,,,
1679792068009,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679792110745,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679792148549,49.0,18.0,2.0,,14.0,14.0,10.0,
1679793067648,,,,100.0,,,,
1679793067675,99.0,,1.0,,,,,
1679793096487,97.0,1.0,2.0,,,,,
1679793113540,100.0,,,,,,,
1679793127741,99.0,,1.0,,,,,
1679793152291,100.0,,,,,,,
1679793169339,96.0,1.0,2.0,,,,,
1679793619405,50.0,19.0,2.0,,9.0,9.0,5.0,
1679793639190,100.0,,,,,,,
1679794538644,99.0,,1.0,,,,,
1679795443832,98.0,,2.0,,,,,
1679795976856,,,,100.0,,,,
1679795976875,100.0,,,,,,,
1679796394956,,,,100.0,,,,
1679796395001,100.0,,,,,,,
1679796841438,,,,100.0,,,,
1679796841467,100.0,,,,,,,
1679797316821,99.0,,1.0,,,,,
1679797536940,100.0,,,,,,,
1679797736566,,,1.0,,97.0,97.0,1.0,1.0
1679797774492,,,,100.0,,,,
1679797774561,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679798300338,,,,100.0,,,,
1679798300379,,,2.0,,97.0,97.0,,1.0
1679798334969,,,,100.0,,,,
1679798335062,1.0,,2.0,,92.0,92.0,2.0,3.0
1679798372946,,,,100.0,,,,
1679798373094,4.0,,3.0,,92.0,92.0,,1.0
1679798954472,,,,100.0,,,,
1679798954495,99.0,,1.0,,,,,
1679798983286,99.0,,1.0,,,,,
1679799400698,98.0,1.0,1.0,,,,,
1679799417718,95.0,2.0,2.0,,1.0,1.0,,
1679799434785,75.0,9.0,3.0,,6.0,6.0,5.0,
1679799648899,98.0,1.0,1.0,,,,,
1679837835271,100.0,,,,,,,
1679838068887,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679838105676,,,,100.0,,,,
1679838105797,1.0,2.0,2.0,,88.0,88.0,5.0,2.0
1679838351633,,,,100.0,,,,
1679838351660,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679838386333,100.0,,,,,,,
1679838403368,,,,100.0,,,,
1679838403445,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679838791422,,,,100.0,,,,
1679838791638,98.0,,2.0,,,,,
1679838994000,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679839011070,1.0,1.0,1.0,,93.0,93.0,3.0,1.0
1679839028135,,,,100.0,,,,
1679839028212,6.0,1.0,3.0,,86.0,86.0,3.0,1.0
1679839045235,1.0,,2.0,,92.0,92.0,1.0,4.0
1679839062262,,,,100.0,,,,
1679839062279,1.0,,2.0,,95.0,95.0,1.0,1.0
1679839079293,3.0,,2.0,,91.0,91.0,2.0,2.0
1679839096277,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679839113267,75.0,4.0,2.0,,5.0,5.0,13.0,
1679839130301,98.0,1.0,,,,,,
1679839507517,51.0,32.0,1.0,,3.0,3.0,8.0,
1679839524497,98.0,1.0,1.0,,,,,
1679840075691,99.0,,1.0,,,,,
1679843216944,50.0,10.0,1.0,,21.0,21.0,8.0,
1679843216944,,,,100.0,,,,
1679843248804,100.0,,,,,,,
1679818402012,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679818439533,,,,100.0,,,,
1679818439593,,,1.0,,98.0,98.0,,1.0
1679818525805,,,,100.0,,,,
1679818525857,100.0,,,,,,,
1679818555253,96.0,1.0,2.0,,,,,
1679818572410,99.0,,1.0,,,,,
1679818589568,79.0,11.0,2.0,,4.0,4.0,1.0,
1679818613693,99.0,,1.0,,,,,
1679818642990,97.0,,3.0,,,,,
1679818660129,100.0,,,,,,,
1679818692767,52.0,18.0,2.0,,10.0,10.0,7.0,
1679818712212,99.0,,1.0,,,,,
1679818744979,,,,100.0,,,,
1679818745071,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679818861334,,,,100.0,,,,
1679818861357,28.0,21.0,1.0,,27.0,27.0,9.0,1.0
1679818871365,98.0,,2.0,,,,,
1679818881405,100.0,,,,,,,
1679818899700,98.0,1.0,1.0,,,,,
1679818921816,,,,100.0,,,,
1679818921898,29.0,21.0,3.0,,14.0,14.0,15.0,
1679818948765,,,,100.0,,,,
1679818948792,100.0,,,,,,,
1679818963802,33.0,13.0,4.0,,26.0,26.0,21.0,1.0
1679820013025,100.0,,,,,,,
1679820036186,,,,100.0,,,,
1679820036300,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679823242058,,,,100.0,,,,
1679823242082,56.0,8.0,1.0,,22.0,22.0,6.0,
1679849693068,100.0,,,,,,,
1679849693068,100.0,,,,,,,
1679866628381,100.0,,,,,,,
1679866741163,,,,100.0,,,,
1679866741193,37.0,23.0,3.0,,21.0,21.0,6.0,
1679866778528,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679867189140,82.0,3.0,2.0,,6.0,6.0,6.0,
1679867206189,,,,100.0,,,,
1679867206216,60.0,11.0,3.0,,10.0,10.0,10.0,
1679867415775,,,,100.0,,,,
1679867415805,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679867432369,,,,100.0,,,,
1679867432408,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679867449414,99.0,,1.0,,,,,
1679867623606,,,,100.0,,,,
1679867623633,100.0,,,,,,,
1679869561536,,,,100.0,,,,
1679869561571,100.0,,,,,,,
1679869667532,,,,100.0,,,,
1679869667657,100.0,,,,,,,
1679871019707,,,,100.0,,,,
1679871019818,80.0,,1.0,,18.0,18.0,1.0,
1679871071754,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679871488629,,,,100.0,,,,
1679871488661,38.0,23.0,2.0,,16.0,16.0,12.0,
1679871645517,,,,100.0,,,,
1679871645603,7.0,1.0,1.0,,87.0,87.0,2.0,2.0
1679872053035,,,,100.0,,,,
1679872053122,100.0,,,,,,,
1679872460771,100.0,,,,,,,
1679872775382,100.0,,,,,,,
1679873764590,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679801841890,100.0,,,,,,,
1679802160886,,,,100.0,,,,
1679802160934,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679802187550,,,,100.0,,,,
1679802187554,99.0,,1.0,,,,,
1679802199505,99.0,,1.0,,,,,
1679802209529,97.0,,3.0,,,,,
1679802219614,99.0,,1.0,,,,,
1679802229609,99.0,,1.0,,,,,
1679802239647,100.0,,,,,,,
1679802254723,66.0,10.0,3.0,,10.0,10.0,7.0,
1679802274236,100.0,,,,,,,
1679802298240,99.0,,1.0,,,,,
1679802315232,97.0,,2.0,,1.0,1.0,,
1679802332299,98.0,,2.0,,,,,
1679802345179,96.0,1.0,1.0,,1.0,1.0,1.0,
1679802350211,98.0,,2.0,,,,,
1679802355204,83.0,2.0,2.0,,4.0,4.0,7.0,
1679802360221,97.0,1.0,1.0,,1.0,1.0,,
1679802377201,98.0,,2.0,,,,,
1679802402189,98.0,,2.0,,,,,
1679802419157,96.0,,2.0,,1.0,1.0,1.0,
1679802436162,97.0,1.0,2.0,,,,,
1679802458309,96.0,,2.0,,1.0,1.0,1.0,
1679802475496,97.0,,2.0,,1.0,1.0,,
1679802492489,90.0,3.0,,,2.0,2.0,3.0,
1679802509474,99.0,,1.0,,,,,
1679802532184,97.0,1.0,2.0,,,,,
1679802549168,93.0,1.0,3.0,,1.0,1.0,1.0,
1679802566170,66.0,10.0,2.0,,8.0,8.0,8.0,1.0
1679802578045,62.0,14.0,2.0,,6.0,6.0,9.0,
1679802583085,81.0,5.0,2.0,,4.0,4.0,4.0,
1679802588134,96.0,1.0,2.0,,1.0,1.0,,
1679802605190,98.0,,2.0,,,,,
1679802612851,98.0,,2.0,,,,,
1679802617871,99.0,,1.0,,,,,
1679802622850,82.0,3.0,1.0,,8.0,8.0,4.0,
1679802627896,75.0,3.0,4.0,,9.0,9.0,7.0,
1679802632916,99.0,,1.0,,,,,
1679802637978,40.0,22.0,3.0,,10.0,10.0,9.0,
1679802643008,98.0,,2.0,,,,,
1679802647978,97.0,2.0,1.0,,,,,
1679802653032,61.0,15.0,2.0,,7.0,7.0,4.0,
1679802670047,97.0,,3.0,,,,,
1679802796670,99.0,,1.0,,,,,
1679802806751,99.0,,1.0,,,,,
1679802831754,99.0,,1.0,,,,,
1679802846834,100.0,,,,,,,
1679802932674,99.0,,1.0,,,,,
1679803109890,,,,100.0,,,,
1679803109995,96.0,1.0,2.0,,,,,
1679803140673,4.0,1.0,2.0,,90.0,90.0,2.0,1.0
1679803200719,,,,100.0,,,,
1679803200729,99.0,,1.0,,,,,
1679803229536,98.0,,2.0,,,,,
1679803248293,27.0,26.0,2.0,,23.0,23.0,6.0,1.0
1679803265294,,,,100.0,,,,
1679803265307,51.0,13.0,3.0,,17.0,17.0,4.0,
1679803289612,99.0,,1.0,,,,,
1679803306598,65.0,15.0,2.0,,8.0,8.0,1.0,
1679803323582,40.0,25.0,1.0,,15.0,15.0,3.0,1.0
1679803340603,99.0,,1.0,,,,,
1679803357577,98.0,1.0,1.0,,,,,
1679803374591,98.0,1.0,1.0,,,,,
1679803391610,97.0,2.0,1.0,,,,,
1679803408654,99.0,,1.0,,,,,
1679803435589,97.0,,3.0,,,,,
1679803452547,96.0,1.0,1.0,,1.0,1.0,,
1679803469555,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679803486600,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679803503655,99.0,,1.0,,,,,
1679803520855,99.0,,1.0,,,,,
1679803538076,99.0,,1.0,,,,,
1679803555236,99.0,,1.0,,,,,
1679803572412,99.0,,1.0,,,,,
1679803589605,50.0,17.0,3.0,,14.0,14.0,3.0,
1679803611812,68.0,13.0,,,7.0,7.0,4.0,
1679803629022,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679803655697,,,,100.0,,,,
1679803655732,50.0,20.0,2.0,,8.0,8.0,1.0,
1679803672863,100.0,,,,,,,
1679803700069,50.0,15.0,2.0,,21.0,21.0,4.0,
1679803717057,100.0,,,,,,,
1679803734053,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679803751081,65.0,19.0,1.0,,2.0,2.0,1.0,
1679803768238,96.0,1.0,1.0,,1.0,1.0,,
1679803785421,48.0,32.0,2.0,,7.0,7.0,,
1679803802620,40.0,32.0,1.0,,9.0,9.0,1.0,
1679803819767,96.0,2.0,2.0,,,,,
1679803829801,63.0,19.0,2.0,,10.0,10.0,,
1679803846975,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679803864186,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679803881479,8.0,75.0,3.0,,4.0,4.0,,
1679803898587,18.0,76.0,1.0,,,,,
1679803915745,99.0,,1.0,,,,,
1679803932922,99.0,,1.0,,,,,
1679803950017,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679804678682,,,,100.0,,,,
1679804678804,100.0,,,,,,,
1679804993404,100.0,,,,,,,
1679805307329,100.0,,,,,,,
1679817525763,,,,100.0,,,,
1679817525855,49.0,6.0,1.0,,20.0,20.0,19.0,2.0
1679817949672,,,,100.0,,,,
1679817949721,99.0,,1.0,,,,,
1679817974707,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679818011967,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679818028981,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679818046142,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679824072290,,,,100.0,,,,
1679824072398,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679824111153,,,,100.0,,,,
1679824111182,86.0,1.0,2.0,,3.0,3.0,7.0,
1679824559028,100.0,,,,,,,
1679824613471,,,,100.0,,,,
1679824613543,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679826048056,,,,100.0,,,,
1679826048107,2.0,1.0,2.0,,90.0,90.0,3.0,2.0
1679826075273,99.0,,1.0,,,,,
1679826339930,100.0,,,,,,,
1679826356910,97.0,1.0,2.0,,,,,
1679826373897,98.0,,2.0,,,,,
1679826396372,100.0,,,,,,,
1679826413373,97.0,1.0,1.0,,,,,
1679826434834,98.0,,2.0,,,,,
1679826451826,96.0,2.0,1.0,,,,,
1679826954658,100.0,,,,,,,
1679827749066,100.0,,,,,,,
1679828177122,1.0,,2.0,,96.0,96.0,,1.0
1679828214235,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679828231289,1.0,,2.0,,93.0,93.0,1.0,3.0
1679828250755,,,1.0,,96.0,96.0,,3.0
1679828267758,,,1.0,,96.0,96.0,,3.0
1679828284788,5.0,,1.0,,92.0,92.0,1.0,1.0
1679828301817,5.0,,2.0,,92.0,92.0,,1.0
1679828318815,5.0,,2.0,,89.0,89.0,2.0,2.0
1679828335831,,,,100.0,,,,
1679828335867,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679828352827,,,2.0,,96.0,96.0,,2.0
1679828369849,,,2.0,,88.0,88.0,,10.0
1679828386895,,,,100.0,,,,
1679828386932,1.0,,1.0,,85.0,85.0,,13.0
1679828403968,,,,100.0,,,,
1679828403989,3.0,,2.0,,86.0,86.0,2.0,7.0
1679828420998,,,,100.0,,,,
1679828421039,3.0,,2.0,,91.0,91.0,1.0,3.0
1679828433621,2.0,,2.0,,91.0,91.0,1.0,4.0
1679828450725,2.0,,1.0,,91.0,91.0,2.0,4.0
1679828467739,,,,100.0,,,,
1679828467763,6.0,2.0,1.0,,84.0,84.0,3.0,3.0
1679828484770,7.0,3.0,1.0,,84.0,84.0,3.0,1.0
1679828501803,,,,100.0,,,,
1679828501849,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679828518880,49.0,3.0,1.0,,26.0,26.0,19.0,
1679828593264,,,,100.0,,,,
1679828593294,41.0,6.0,3.0,,20.0,20.0,25.0,2.0
1679828610238,,,,100.0,,,,
1679828610262,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679828627242,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679828644276,,,,100.0,,,,
1679828644326,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679828661326,,,,100.0,,,,
1679828661369,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679828678386,,,,100.0,,,,
1679828678416,58.0,5.0,2.0,,27.0,27.0,4.0,1.0
1679828695461,,,,100.0,,,,
1679828695521,33.0,16.0,1.0,,26.0,26.0,10.0,1.0
1679828712538,,,,100.0,,,,
1679828712568,57.0,16.0,3.0,,15.0,15.0,6.0,
1679828897796,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679828970821,99.0,,1.0,,,,,
1679828995025,99.0,,1.0,,,,,
1679829024345,97.0,,2.0,,1.0,1.0,,
1679829041505,100.0,,,,,,,
1679829195569,100.0,,,,,,,
1679829212551,98.0,,2.0,,,,,
1679829316437,99.0,,1.0,,,,,
1679829333454,100.0,,,,,,,
1679829375544,96.0,3.0,1.0,,,,,
1679829392567,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1679829409672,99.0,,1.0,,,,,
1679829445762,96.0,2.0,2.0,,,,,
1679829468757,,,,100.0,,,,
1679829468821,67.0,10.0,1.0,,12.0,12.0,3.0,
1679830734801,,,,100.0,,,,
1679830734846,97.0,1.0,1.0,,,,,
1679831053453,,,,100.0,,,,
1679831053591,100.0,,,,,,,
1679832867106,,,,100.0,,,,
1679832867138,98.0,,2.0,,,,,
1679834599596,,,,100.0,,,,
1679834599690,57.0,4.0,3.0,,28.0,28.0,3.0,1.0
1679835147221,98.0,,2.0,,,,,
1679836348242,,,,100.0,,,,
1679836348285,98.0,,2.0,,,,,
1679836689806,100.0,,,,,,,
1681895536583,,,,100.0,,,,
1681895536599,99.0,,1.0,,,,,
1681895688373,,,,100.0,,,,
1681895688435,,,2.0,,98.0,98.0,,
1681895744875,,,,100.0,,,,
1681895744908,43.0,16.0,2.0,,14.0,14.0,10.0,
1681895782198,98.0,,2.0,,,,,
1681895799189,97.0,1.0,1.0,,1.0,1.0,,
1681895816178,69.0,8.0,2.0,,9.0,9.0,4.0,
1681895833176,81.0,2.0,3.0,,6.0,6.0,6.0,
1681895850225,,,,100.0,,,,
1681895850295,60.0,10.0,2.0,,18.0,18.0,8.0,
1681895867299,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681897130872,,,,100.0,,,,
1681897130924,99.0,,1.0,,,,,
1681897155150,96.0,1.0,2.0,,1.0,1.0,,
1681897179969,100.0,,,,,,,
1681897197063,,,,100.0,,,,
1681897197194,99.0,,1.0,,,,,
1681897214379,55.0,6.0,2.0,,15.0,15.0,16.0,1.0
1681897231545,77.0,4.0,2.0,,7.0,7.0,9.0,
1681897248662,58.0,11.0,2.0,,7.0,7.0,14.0,
1681897265816,96.0,1.0,1.0,,1.0,1.0,,
1681897282964,71.0,15.0,3.0,,4.0,4.0,1.0,
1681897300089,96.0,1.0,1.0,,1.0,1.0,,
1681897317262,68.0,15.0,3.0,,3.0,3.0,2.0,
1681897334433,89.0,3.0,1.0,,1.0,1.0,3.0,
1681897355076,99.0,,1.0,,,,,
1681897372208,96.0,1.0,1.0,,1.0,1.0,,
1681897389403,49.0,25.0,1.0,,12.0,12.0,5.0,
1681897406600,58.0,16.0,3.0,,7.0,7.0,1.0,
1681897423751,91.0,4.0,2.0,,1.0,1.0,,
1681897440881,98.0,,2.0,,,,,
1681897458030,60.0,20.0,2.0,,12.0,12.0,1.0,
1681897475165,57.0,16.0,2.0,,11.0,11.0,2.0,
1681897492288,97.0,1.0,,,1.0,1.0,,
1681897509431,62.0,15.0,2.0,,8.0,8.0,3.0,
1681897526575,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681897538014,96.0,1.0,1.0,,1.0,1.0,,
1681898030527,,,,100.0,,,,
1681898030531,60.0,17.0,2.0,,5.0,5.0,,
1681898046884,,,,100.0,,,,
1681898046943,99.0,,1.0,,,,,
1681900156794,99.0,,1.0,,,,,
1681912844617,100.0,,,,,,,
1681914242600,,,,100.0,,,,
1681914242689,99.0,,1.0,,,,,
1681915035977,100.0,,,,,,,
1681915793481,,,,100.0,,,,
1681915793583,99.0,,1.0,,,,,
1681919222909,100.0,,,,,,,
1681919222921,100.0,,,,,,,
1681943462163,100.0,,,,,,,
1681943602548,,,,100.0,,,,
1681943602620,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681943639836,51.0,36.0,3.0,,4.0,4.0,1.0,
1681943656874,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681943673928,8.0,82.0,3.0,,,,1.0,
1681943690951,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681944038285,98.0,,2.0,,,,,
1681944684618,,,,100.0,,,,
1681944684742,100.0,,,,,,,
1681944998457,100.0,,,,,,,
1681902459506,,,,100.0,,,,
1681902459613,100.0,,,,,,,
1681902687590,,,,100.0,,,,
1681902687629,98.0,1.0,1.0,,,,,
1681903612332,,,,100.0,,,,
1681903612409,100.0,,,,,,,
1681904590444,99.0,,1.0,,,,,
1681881443933,,,,100.0,,,,
1681881444036,100.0,,,,,,,
1681883629063,,,,100.0,,,,
1681883629103,99.0,,1.0,,,,,
1681884270181,,,,100.0,,,,
1681884270259,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681884579668,,,,100.0,,,,
1681884579772,100.0,,,,,,,
1681884894142,100.0,,,,,,,
1681885212347,100.0,,,,,,,
1681889334667,,,,100.0,,,,
1681889334690,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681889513130,,,,100.0,,,,
1681889513155,96.0,1.0,1.0,,1.0,1.0,,
1681889534637,,,,100.0,,,,
1681889534693,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681890137737,100.0,,,,,,,
1681890158769,100.0,,,,,,,
1681890175705,,,,100.0,,,,
1681890175720,97.0,1.0,1.0,,1.0,1.0,,
