timestamp,STILL,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,UNDEFINED,RUNNING,TILTING
1680734289053,75.0,10.0,3.0,3.0,,3.0,,
1680734304176,97.0,1.0,1.0,1.0,,1.0,,
1680734319249,74.0,11.0,5.0,5.0,2.0,2.0,,
1680669111146,,,,,,,,100.0
1680669111180,60.0,17.0,5.0,5.0,,2.0,,
1680669695899,,,,,,,,100.0
1680669695937,97.0,1.0,,,1.0,1.0,,
1680671092458,,,,,,,,100.0
1680671092478,97.0,1.0,,,,2.0,,
1681109103120,,,,,,,,100.0
1681109103216,3.0,2.0,86.0,86.0,3.0,2.0,3.0,
1681109177611,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681109207169,,,,,,,,100.0
1681109207196,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681109236940,,,,,,,,100.0
1681109236980,7.0,81.0,6.0,6.0,,2.0,,
1681109743864,,,,,,,,100.0
1681109743908,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681109828994,,,,,,,,100.0
1681109829126,72.0,14.0,2.0,2.0,,1.0,,
1681110440990,100.0,,,,,,,
1681110849283,100.0,,,,,,,
1681111863421,,,,,,,,100.0
1681111863470,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681111890478,1.0,2.0,90.0,90.0,2.0,2.0,3.0,
1681111917409,,,,,,,,100.0
1681111917439,,,97.0,97.0,,3.0,,
1681111934230,,,,,,,,100.0
1681111934265,1.0,,89.0,89.0,3.0,2.0,5.0,
1681111957084,,,,,,,,100.0
1681111957117,,3.0,93.0,93.0,1.0,2.0,,
1681111982494,1.0,1.0,96.0,96.0,,2.0,,
1681111997648,,,,,,,,100.0
1681111997693,,,96.0,96.0,,2.0,2.0,
1681112021704,,,91.0,91.0,1.0,2.0,6.0,
1681112039110,1.0,,92.0,92.0,1.0,2.0,4.0,
1681112054224,1.0,,88.0,88.0,3.0,3.0,5.0,
1681112069380,2.0,1.0,90.0,90.0,2.0,2.0,3.0,
1681112084522,1.0,,96.0,96.0,,2.0,1.0,
1681112099685,,,95.0,95.0,1.0,3.0,1.0,
1681112114030,,,93.0,93.0,3.0,2.0,2.0,
1681112139688,,,,,,,,100.0
1681112139710,1.0,1.0,89.0,89.0,3.0,2.0,4.0,
1681112166687,,,,,,,,100.0
1681112166726,3.0,,93.0,93.0,1.0,2.0,1.0,
1681112192947,2.0,,89.0,89.0,3.0,3.0,3.0,
1681112215125,,,,,,,,100.0
1681112215158,1.0,1.0,94.0,94.0,1.0,1.0,2.0,
1681112253043,,,,,,,,100.0
1681112253096,39.0,15.0,28.0,28.0,8.0,2.0,1.0,
1681112559437,100.0,,,,,,,
1681112865570,,,,,,,,100.0
1681112865626,98.0,1.0,,,,1.0,,
1681112896462,42.0,19.0,15.0,15.0,9.0,3.0,,
1681112905531,47.0,29.0,10.0,10.0,6.0,2.0,,
1681112910749,61.0,9.0,9.0,9.0,12.0,2.0,,
1681112927276,46.0,21.0,8.0,8.0,3.0,2.0,,
1681112942380,67.0,14.0,4.0,4.0,6.0,2.0,,
1681112957488,54.0,26.0,2.0,2.0,2.0,1.0,,
1681112972600,79.0,9.0,1.0,1.0,2.0,2.0,,
1681112987732,70.0,19.0,2.0,2.0,2.0,2.0,,
1681113002918,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681113018012,96.0,1.0,1.0,1.0,,2.0,,
1681113033129,,,,,,,,100.0
1681113033158,88.0,6.0,1.0,1.0,1.0,2.0,,
1681113048268,99.0,,,,,1.0,,
1681113063385,99.0,,,,,1.0,,
1681113078544,99.0,,,,,1.0,,
1681113095725,99.0,,,,,1.0,,
1681113110878,99.0,,,,,1.0,,
1681113126010,99.0,,,,,1.0,,
1681113141157,99.0,,,,,1.0,,
1681113156311,99.0,,,,,1.0,,
1681113172817,97.0,1.0,,,,1.0,,
1681113188673,98.0,1.0,,,,1.0,,
1681113203825,99.0,,,,,1.0,,
1681113218979,99.0,,,,,1.0,,
1681113234143,99.0,,,,,1.0,,
1681113249306,99.0,,,,,1.0,,
1681113264448,99.0,,,,,1.0,,
1681113276774,99.0,,,,,1.0,,
1681113291938,,,,,,,,100.0
1681113291976,98.0,,,,,2.0,,
1681113307125,99.0,,,,,1.0,,
1681113322279,97.0,2.0,,,,1.0,,
1681113337412,,,,,,,,100.0
1681113337459,99.0,,,,,1.0,,
1681113352580,99.0,,,,,1.0,,
1681113367715,99.0,,,,,1.0,,
1681113382840,99.0,,,,,1.0,,
1681113397990,99.0,,,,,1.0,,
1681113413149,99.0,,,,,1.0,,
1681113428290,99.0,,,,,1.0,,
1681113443456,99.0,,,,,1.0,,
1681113457804,99.0,,,,,1.0,,
1681113472946,99.0,,,,,1.0,,
1681113488616,,,,,,,,100.0
1681113488646,96.0,2.0,,,,2.0,,
1681113503769,71.0,17.0,5.0,5.0,2.0,2.0,,
1681113729538,100.0,,,,,,,
1681113845950,56.0,17.0,10.0,10.0,3.0,2.0,,
1681113866872,98.0,1.0,,,,1.0,,
1681087854866,100.0,,,,,,,
1681090070880,98.0,1.0,,,,1.0,,
1681094116186,43.0,17.0,16.0,16.0,10.0,2.0,,
1681094152285,46.0,25.0,6.0,6.0,4.0,1.0,,
1681094167374,77.0,9.0,4.0,4.0,5.0,2.0,,
1681132715639,96.0,2.0,,,,1.0,,
1681133122785,97.0,1.0,,,,2.0,,
1681133307964,100.0,,,,,,,
1681134662653,,,,,,,,100.0
1681134662680,39.0,22.0,18.0,18.0,11.0,1.0,1.0,
1681134740229,,,,,,,,100.0
1681134740259,90.0,1.0,5.0,5.0,,2.0,1.0,
1681135707397,100.0,,,,,,,
1681135708508,100.0,,,,,,,
1681135709322,100.0,,,,,,,
1681139197578,96.0,1.0,,,,2.0,,
1681142273958,99.0,,,,,1.0,,
1681142399027,,,,,,,,100.0
1681142399072,44.0,23.0,11.0,11.0,2.0,1.0,,
1681142800474,,,,,,,,100.0
1681142800501,37.0,24.0,17.0,17.0,8.0,3.0,,
1681142826077,98.0,,,,,2.0,,
1681094935762,,,,,,,,100.0
1681094935776,58.0,10.0,14.0,14.0,7.0,3.0,,
1681094968706,,,,,,,,100.0
1681094968738,50.0,19.0,10.0,10.0,2.0,3.0,,
1681094983884,99.0,,,,,1.0,,
1681095466414,99.0,,,,,1.0,,
1681095846470,,,,,,,,100.0
1681095846483,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681095875513,99.0,,,,,1.0,,
1681095888508,49.0,11.0,18.0,18.0,13.0,2.0,1.0,
1681095909123,97.0,,1.0,1.0,,2.0,,
1681095924206,43.0,9.0,18.0,18.0,18.0,3.0,1.0,
1681095939377,,,,,,,,100.0
1681095939412,42.0,18.0,13.0,13.0,12.0,1.0,1.0,
1681095954608,47.0,28.0,10.0,10.0,7.0,3.0,,
1681095969825,6.0,1.0,83.0,83.0,7.0,1.0,1.0,
1681095992515,2.0,,95.0,95.0,,2.0,1.0,
1681096007565,1.0,,96.0,96.0,1.0,2.0,,
1681096034801,,,,,,,,100.0
1681096034828,1.0,,90.0,90.0,2.0,2.0,5.0,
1681096146084,,,95.0,95.0,,1.0,4.0,
1681096169023,,,,,,,,100.0
1681096169047,3.0,3.0,83.0,83.0,5.0,3.0,1.0,
1681096276286,,,,,,,,100.0
1681096276311,,,84.0,84.0,2.0,2.0,12.0,
1681096338538,,,,,,,,100.0
1681096338585,,,96.0,96.0,,1.0,3.0,
1681096353752,,,96.0,96.0,,,4.0,
1681096428369,,,,,,,,100.0
1681096428393,,,95.0,95.0,2.0,2.0,1.0,
1681096447970,,,96.0,96.0,1.0,1.0,2.0,
1681096463112,,,,,,,,100.0
1681096463141,,,97.0,97.0,,2.0,1.0,
1681096478383,,,,,,,,100.0
1681096478508,1.0,3.0,88.0,88.0,4.0,3.0,1.0,
1681096519841,,,,,,,,100.0
1681096519891,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681096535054,,,,,,,,100.0
1681096535085,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681096540215,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681096551639,43.0,10.0,22.0,22.0,13.0,3.0,1.0,
1681096569894,9.0,1.0,82.0,82.0,4.0,2.0,1.0,
1681096585054,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681096595361,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681096610506,96.0,2.0,,,,2.0,,
1681096626998,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681096642088,29.0,8.0,28.0,28.0,23.0,3.0,2.0,
1681096657223,95.0,,1.0,1.0,2.0,2.0,,
1681096672321,98.0,1.0,,,,1.0,,
1681096687468,78.0,9.0,3.0,3.0,4.0,3.0,,
1681096699399,47.0,12.0,15.0,15.0,19.0,3.0,1.0,
1681096714487,65.0,5.0,11.0,11.0,12.0,3.0,,
1681096729573,98.0,,,,,2.0,,
1681096744668,80.0,6.0,5.0,5.0,5.0,2.0,1.0,
1681096759820,96.0,2.0,1.0,1.0,,1.0,,
1681096766759,95.0,3.0,1.0,1.0,,1.0,,
1681096774847,100.0,,,,,,,
1681096790752,98.0,,,,1.0,1.0,,
1681096805841,86.0,6.0,3.0,3.0,3.0,2.0,,
1681096820924,71.0,5.0,7.0,7.0,12.0,2.0,1.0,
1681096836427,53.0,7.0,9.0,9.0,25.0,1.0,1.0,
1681096851537,43.0,7.0,15.0,15.0,28.0,1.0,1.0,
1681096866664,71.0,6.0,6.0,6.0,11.0,3.0,1.0,
1681096881777,96.0,1.0,1.0,1.0,1.0,1.0,,
1681096896868,52.0,4.0,20.0,20.0,18.0,2.0,2.0,
1681096911946,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681096927021,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681096943382,46.0,8.0,18.0,18.0,18.0,2.0,1.0,
1681096958466,41.0,15.0,22.0,22.0,9.0,1.0,,
1681096973634,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681096988760,7.0,78.0,,,,2.0,,
1681097003924,10.0,78.0,1.0,1.0,1.0,1.0,,
1681097019026,60.0,10.0,15.0,15.0,12.0,1.0,,
1681097034175,96.0,1.0,1.0,1.0,1.0,1.0,,
1681097049403,97.0,,1.0,1.0,1.0,1.0,,
1681097064501,95.0,,1.0,1.0,2.0,2.0,,
1681097079630,2.0,89.0,,,1.0,2.0,,
1681097094794,3.0,85.0,,,,2.0,,
1681097110727,4.0,79.0,2.0,2.0,4.0,1.0,,
1681097124461,10.0,83.0,1.0,1.0,1.0,1.0,,
1681097139564,97.0,,,,1.0,2.0,,
1681097154704,96.0,,1.0,1.0,1.0,2.0,,
1681097171224,94.0,,1.0,1.0,3.0,2.0,,
1681097186391,64.0,19.0,5.0,5.0,6.0,2.0,,
1681097202443,7.0,85.0,1.0,1.0,1.0,1.0,,
1681097217637,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097232792,5.0,76.0,3.0,3.0,1.0,2.0,,
1681097242680,,,,,,,,100.0
1681097242813,3.0,74.0,4.0,4.0,,3.0,,
1681097246152,3.0,83.0,,,,2.0,,
1681097261227,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097271754,,,,,,,,100.0
1681097271832,39.0,18.0,17.0,17.0,9.0,2.0,,
1681097276912,37.0,14.0,27.0,27.0,11.0,1.0,1.0,
1681097287371,98.0,,,,,2.0,,
1681097292456,67.0,6.0,14.0,14.0,9.0,2.0,,
1681097302907,99.0,,,,,1.0,,
1681097307976,96.0,,1.0,1.0,1.0,2.0,,
1681097313102,96.0,,1.0,1.0,2.0,1.0,,
1681097318247,97.0,,1.0,1.0,1.0,1.0,,
1681097322268,96.0,1.0,,,,3.0,,
1681097327425,92.0,3.0,1.0,1.0,2.0,2.0,,
1681097332500,56.0,3.0,14.0,14.0,22.0,2.0,1.0,
1681097337616,97.0,,1.0,1.0,,2.0,,
1681097342732,96.0,,2.0,2.0,1.0,1.0,,
1681097352196,100.0,,,,,,,
1681097357351,73.0,2.0,6.0,6.0,15.0,2.0,,
1681097362474,96.0,1.0,1.0,1.0,1.0,1.0,,
1681097367642,13.0,71.0,3.0,3.0,3.0,1.0,,
1681097382789,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097397927,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097400494,,,,,,,,100.0
1681097419542,,96.0,,,,,,
1681097434726,1.0,96.0,,,,1.0,,
1681097449869,11.0,78.0,6.0,6.0,2.0,2.0,,
1681097465048,97.0,1.0,1.0,1.0,,1.0,,
1681097480203,79.0,3.0,7.0,7.0,8.0,2.0,,
1681097495397,53.0,4.0,7.0,7.0,29.0,2.0,1.0,
1681097510496,49.0,21.0,10.0,10.0,14.0,2.0,1.0,
1681097525622,8.0,75.0,2.0,2.0,3.0,3.0,,
1681097540748,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097555890,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097571050,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097586211,2.0,93.0,,,,1.0,,
1681097601371,2.0,89.0,1.0,1.0,,2.0,,
1681097616513,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097631631,86.0,1.0,7.0,7.0,4.0,2.0,,
1681097646780,95.0,,1.0,1.0,2.0,2.0,,
1681097661207,87.0,2.0,3.0,3.0,5.0,2.0,,
1681097676349,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097691465,3.0,82.0,,,,1.0,,
1681097708233,5.0,88.0,,,,2.0,,
1681097723333,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097740206,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097755323,51.0,24.0,10.0,10.0,7.0,3.0,,
1681097771307,54.0,15.0,10.0,10.0,11.0,1.0,1.0,
1681097786409,77.0,10.0,4.0,4.0,4.0,3.0,,
1681097801485,62.0,14.0,12.0,12.0,8.0,2.0,,
1681097816595,6.0,85.0,1.0,1.0,2.0,,,
1681097831675,2.0,96.0,,,,1.0,,
1681097846763,1.0,96.0,,,,1.0,,
1681097861833,1.0,93.0,,,,1.0,,
1681097863506,,,,,,,,100.0
1681097871883,96.0,1.0,1.0,1.0,1.0,1.0,,
1681097876971,58.0,7.0,17.0,17.0,10.0,1.0,1.0,
1681097882039,96.0,,1.0,1.0,1.0,2.0,,
1681097887117,62.0,4.0,14.0,14.0,14.0,2.0,1.0,
1681097892201,95.0,1.0,1.0,1.0,2.0,1.0,,
1681097897279,49.0,4.0,7.0,7.0,33.0,2.0,1.0,
1681097902359,98.0,,,,,2.0,,
1681097921266,7.0,82.0,1.0,1.0,,1.0,,
1681097936390,4.0,91.0,,,,2.0,,
1681097951549,4.0,85.0,3.0,3.0,1.0,1.0,,
1681097966644,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097981744,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681097996838,54.0,3.0,26.0,26.0,12.0,2.0,2.0,
1681098011927,73.0,8.0,7.0,7.0,7.0,2.0,1.0,
1681098027798,96.0,2.0,,,1.0,1.0,,
1681098043677,57.0,15.0,9.0,9.0,13.0,2.0,1.0,
1681098058833,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098073994,1.0,92.0,,,,1.0,,
1681098089151,1.0,95.0,,,,1.0,,
1681098104266,,96.0,,,,2.0,,
1681098119359,,95.0,,,,1.0,,
1681098134443,,95.0,,,,2.0,,
1681098149564,,92.0,,,,1.0,,
1681098164688,,83.0,,,,2.0,,
1681098179763,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098196933,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098212737,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098227916,39.0,4.0,18.0,18.0,32.0,3.0,1.0,
1681098244487,99.0,,,,,1.0,,
1681098260344,42.0,21.0,9.0,9.0,8.0,3.0,,
1681098275467,2.0,88.0,,,,2.0,,
1681098290648,2.0,87.0,,,,2.0,,
1681098305817,,91.0,,,,1.0,,
1681098320901,1.0,97.0,,,,,,
1681098337329,11.0,71.0,2.0,2.0,3.0,2.0,,
1681098353212,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098368309,96.0,1.0,1.0,1.0,1.0,1.0,,
1681098383484,98.0,,,,,2.0,,
1681098393736,97.0,1.0,1.0,1.0,,1.0,,
1681098408918,5.0,85.0,4.0,4.0,1.0,2.0,,
1681098425825,2.0,91.0,1.0,1.0,,1.0,,
1681098440991,3.0,91.0,,,,2.0,,
1681098456081,1.0,95.0,,,,2.0,,
1681098471226,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098486414,1.0,91.0,1.0,1.0,,1.0,,
1681098501576,1.0,96.0,,,,1.0,,
1681098516735,1.0,97.0,,,,1.0,,
1681098531890,5.0,89.0,2.0,2.0,1.0,1.0,,
1681098547058,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098562162,,,97.0,97.0,,3.0,,
1681098577357,,,97.0,97.0,,2.0,1.0,
1681098592466,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098608282,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098623438,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098638645,,,97.0,97.0,1.0,1.0,1.0,
1681098654610,2.0,2.0,88.0,88.0,4.0,2.0,2.0,
1681098669793,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098684984,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098700155,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098715314,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098730406,2.0,,88.0,88.0,7.0,2.0,1.0,
1681098745537,,,96.0,96.0,1.0,2.0,1.0,
1681098758313,,,96.0,96.0,2.0,2.0,,
1681098773444,,,96.0,96.0,2.0,2.0,,
1681098788544,,,95.0,95.0,1.0,2.0,2.0,
1681098803640,3.0,,92.0,92.0,1.0,3.0,1.0,
1681098818714,,,,,,,,100.0
1681098818731,,1.0,96.0,96.0,1.0,1.0,1.0,
1681098833800,1.0,,97.0,97.0,1.0,1.0,,
1681098848930,,,96.0,96.0,1.0,2.0,1.0,
1681098864066,1.0,,96.0,96.0,1.0,2.0,,
1681098879301,,,96.0,96.0,1.0,2.0,1.0,
1681098894429,,,89.0,89.0,,1.0,10.0,
1681098909562,,,96.0,96.0,1.0,2.0,1.0,
1681098924708,,,,,,,,100.0
1681098924741,,,86.0,86.0,,1.0,13.0,
1681098939365,,,,,,,,100.0
1681098939397,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098954761,,,77.0,22.0,,1.0,77.0,
1681098969767,,,,,,,,100.0
1681098969801,,,91.0,7.0,1.0,1.0,91.0,
1681098984905,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681098994218,51.0,15.0,12.0,12.0,7.0,3.0,,
1681099009389,63.0,19.0,5.0,5.0,2.0,1.0,,
1681099024488,,,,,,,,100.0
1681099024512,98.0,1.0,,,,1.0,,
1681099039590,99.0,1.0,,,,,,
1681099054663,98.0,1.0,,,,1.0,,
1681099069812,96.0,1.0,1.0,1.0,,1.0,,
1681099084921,97.0,,1.0,1.0,,2.0,,
1681099100021,75.0,3.0,9.0,9.0,11.0,1.0,,
1681099115081,,96.0,,,,1.0,,
1681099130144,,97.0,,,,1.0,,
1681099145225,,98.0,,,,,,
1681099160608,2.0,88.0,1.0,1.0,1.0,1.0,,
1681099175283,14.0,80.0,,,,1.0,,
1681099190437,3.0,91.0,,,,1.0,,
1681099205577,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681099222414,,96.0,,,,,,
1681099237559,,94.0,,,,1.0,,
1681099252692,,95.0,,,,1.0,,
1681099267846,,96.0,,,,2.0,,
1681099283000,,96.0,,,,,,
1681099298431,,94.0,,,,,,
1681099313566,,88.0,,,,,,
1681099328723,,94.0,,,,,,
1681099343893,,92.0,,,,1.0,,
1681099356283,,74.0,,,,,,
1681099371439,,97.0,,,,,,
1681099386578,,95.0,,,,,,
1681099401686,,73.0,,,,,,
1681099416850,1.0,96.0,,,,1.0,,
1681099431995,,96.0,,,,,,
1681099447090,,85.0,,,,1.0,,
1681170420895,,,,,,,,100.0
1681170420933,100.0,,,,,,,
1681144348470,,,,,,,,100.0
1681144348497,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681144379139,100.0,,,,,,,
1681144394254,99.0,1.0,,,,,,
1681144409395,50.0,32.0,8.0,8.0,2.0,3.0,,
1681144452354,,,,,,,,100.0
1681144452438,46.0,32.0,5.0,5.0,1.0,2.0,,
1681144467609,,,,,,,,100.0
1681144467649,79.0,4.0,8.0,8.0,4.0,2.0,,
1681144475979,99.0,,,,,1.0,,
1681144492672,66.0,7.0,15.0,15.0,6.0,3.0,,
1681144507780,,,,,,,,100.0
1681144507806,75.0,3.0,13.0,13.0,5.0,1.0,,
1681144522890,,,,,,,,100.0
1681144522913,70.0,8.0,9.0,9.0,7.0,2.0,,
1681144538901,,,,,,,,100.0
1681144538929,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681144603325,50.0,35.0,7.0,7.0,,1.0,,
1681144620140,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681152546164,,,,,,,,100.0
1681152546201,44.0,23.0,11.0,11.0,2.0,1.0,,
1681155858708,100.0,,,,,,,
1681162431528,100.0,,,,,,,
1681165813659,,,,,,,,100.0
1681165813701,100.0,,,,,,,
1681166919822,53.0,7.0,23.0,23.0,7.0,3.0,,
1681166941891,100.0,,,,,,,
1681167883767,,,,,,,,100.0
1681167883801,55.0,18.0,12.0,12.0,1.0,2.0,2.0,
1681167915272,45.0,13.0,25.0,25.0,4.0,3.0,,
1681167930385,52.0,19.0,17.0,17.0,3.0,2.0,,
1681167945505,97.0,1.0,,,,2.0,,
1681119835183,42.0,7.0,34.0,34.0,11.0,2.0,1.0,
1681119850313,,,,,,,,100.0
1681119850346,52.0,4.0,31.0,31.0,7.0,2.0,1.0,
1681119865485,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681119880928,,,,,,,,100.0
1681119881036,72.0,,24.0,24.0,2.0,2.0,,
1681120439075,,,,,,,,100.0
1681120439111,1.0,,93.0,93.0,1.0,2.0,3.0,
1681120464971,,,,,,,,100.0
1681120465019,,,98.0,98.0,,1.0,1.0,
1681120486885,,,,,,,,100.0
1681120486908,1.0,1.0,93.0,93.0,2.0,1.0,2.0,
1681120514249,,,,,,,,100.0
1681120514312,2.0,2.0,87.0,87.0,3.0,1.0,3.0,
1681120560017,3.0,1.0,87.0,87.0,3.0,3.0,2.0,
1681120575287,,,,,,,,100.0
1681120575368,2.0,,95.0,95.0,1.0,1.0,1.0,
1681120598523,,,,,,,,100.0
1681120598577,1.0,,96.0,96.0,1.0,2.0,,
1681120613665,,,,,,,,100.0
1681120613695,,,97.0,97.0,,2.0,1.0,
1681120622153,2.0,,95.0,95.0,1.0,1.0,1.0,
1681120633907,,,97.0,97.0,,1.0,2.0,
1681120649050,,,94.0,94.0,2.0,2.0,2.0,
1681120664133,,,95.0,95.0,3.0,1.0,1.0,
1681120679220,,,92.0,92.0,4.0,2.0,2.0,
1681120694312,,2.0,92.0,92.0,3.0,2.0,1.0,
1681120709434,,1.0,96.0,96.0,2.0,1.0,,
1681120724567,,,95.0,95.0,3.0,2.0,,
1681120739731,,,96.0,96.0,2.0,2.0,,
1681120754901,,,95.0,95.0,2.0,2.0,1.0,
1681120770008,,,96.0,96.0,2.0,1.0,1.0,
1681120785076,,,96.0,96.0,2.0,2.0,,
1681120803020,,,97.0,97.0,2.0,1.0,,
1681120818136,1.0,1.0,89.0,89.0,5.0,3.0,1.0,
1681120833236,4.0,2.0,89.0,89.0,2.0,2.0,,
1681120848325,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681120863453,57.0,12.0,10.0,10.0,12.0,3.0,2.0,
1681120878601,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681120893747,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681120908838,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681120923987,94.0,4.0,,,,2.0,,
1681120939089,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681120954178,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681120969267,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681120984054,1.0,,96.0,96.0,1.0,2.0,,
1681120999199,,1.0,96.0,96.0,1.0,2.0,,
1681121015735,1.0,1.0,95.0,95.0,1.0,1.0,,
1681121030917,1.0,,96.0,96.0,,3.0,,
1681121046030,2.0,,95.0,95.0,,3.0,,
1681121061167,60.0,5.0,21.0,21.0,10.0,2.0,1.0,
1681121076725,96.0,2.0,1.0,1.0,,1.0,,
1681121091877,97.0,1.0,,,,2.0,,
1681121107013,77.0,18.0,2.0,2.0,1.0,1.0,,
1681121122216,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121137350,9.0,2.0,86.0,86.0,1.0,2.0,,
1681121152532,1.0,,96.0,96.0,,3.0,,
1681121165139,2.0,2.0,92.0,92.0,1.0,2.0,,
1681121180290,6.0,2.0,86.0,86.0,2.0,2.0,1.0,
1681121195441,54.0,5.0,28.0,28.0,9.0,2.0,1.0,
1681121210567,47.0,10.0,19.0,19.0,17.0,3.0,1.0,
1681121225705,66.0,13.0,6.0,6.0,9.0,2.0,1.0,
1681121240862,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121255961,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121271088,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121286243,65.0,10.0,7.0,7.0,13.0,1.0,1.0,
1681121301391,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121316480,59.0,10.0,20.0,20.0,6.0,2.0,1.0,
1681121331606,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121346132,7.0,2.0,86.0,86.0,2.0,1.0,1.0,
1681121361210,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121376296,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121391379,41.0,26.0,11.0,11.0,14.0,3.0,1.0,
1681121408258,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121423371,1.0,1.0,93.0,93.0,1.0,2.0,2.0,
1681121438433,3.0,1.0,89.0,89.0,2.0,2.0,2.0,
1681121453576,3.0,2.0,86.0,86.0,6.0,2.0,1.0,
1681121468666,1.0,1.0,86.0,86.0,6.0,2.0,4.0,
1681121483743,1.0,,96.0,96.0,1.0,2.0,,
1681121532289,,,,,,,,100.0
1681121532445,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121551121,,,,,,,,100.0
1681121551180,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121566306,,,,,,,,100.0
1681121566336,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121581437,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121596514,2.0,,95.0,95.0,,2.0,1.0,
1681121611588,1.0,,94.0,94.0,3.0,1.0,1.0,
1681121626681,1.0,1.0,89.0,89.0,4.0,2.0,3.0,
1681121641816,1.0,,93.0,93.0,1.0,3.0,2.0,
1681121656907,1.0,1.0,94.0,94.0,1.0,2.0,,
1681121671989,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681121687136,,,,,,,,100.0
1681121687157,96.0,,1.0,1.0,,3.0,,
1681121702239,,,,,,,,100.0
1681121702262,80.0,4.0,9.0,9.0,4.0,2.0,,
1681121717357,53.0,4.0,22.0,22.0,18.0,1.0,,
1681121732486,98.0,,1.0,1.0,,1.0,,
1681121747566,98.0,,1.0,1.0,,1.0,,
1681121762656,99.0,,,,,1.0,,
1681121777739,,,,,,,,100.0
