timestamp,TILTING,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1681097122169,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097159464,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097176462,100.0,,,,,,,
1681097176489,,49.0,2.0,5.0,2.0,39.0,39.0,
1681097193463,,99.0,1.0,,,,,
1681097225792,100.0,,,,,,,
1681097225816,,67.0,1.0,11.0,2.0,12.0,12.0,
1681097242796,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097259773,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097272523,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097296637,,98.0,,1.0,,,,
1681097333889,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097350888,,71.0,1.0,9.0,1.0,14.0,14.0,
1681097367864,,96.0,2.0,1.0,,1.0,1.0,
1681097384851,,64.0,2.0,8.0,1.0,19.0,19.0,
1681097401803,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097418785,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097435775,,99.0,1.0,,,,,
1681097473477,,99.0,1.0,,,,,
1681097490456,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097507421,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097524385,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097541372,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097558343,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097575381,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097592356,,96.0,2.0,1.0,,1.0,1.0,
1681097609341,,99.0,1.0,,,,,
1681097637822,,87.0,1.0,3.0,1.0,6.0,6.0,
1681097656388,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097673369,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097690362,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097707339,,46.0,3.0,8.0,2.0,33.0,33.0,
1681097724313,,45.0,3.0,14.0,2.0,28.0,28.0,
1681097741320,,63.0,2.0,8.0,3.0,18.0,18.0,
1681097758280,,46.0,2.0,15.0,1.0,23.0,23.0,
1681097775281,,99.0,1.0,,,,,
1681097909232,,74.0,2.0,11.0,1.0,5.0,5.0,
1681097926208,,45.0,1.0,14.0,4.0,32.0,32.0,
1681097943216,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097960211,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097977182,,96.0,1.0,2.0,,1.0,1.0,
1681097994168,,97.0,2.0,1.0,,,,
1681098011167,100.0,,,,,,,
1681098011186,,71.0,2.0,9.0,1.0,10.0,10.0,
1681098028196,,99.0,1.0,,,,,
1681098073802,,61.0,2.0,19.0,1.0,6.0,6.0,
1681098090804,,65.0,2.0,8.0,1.0,21.0,21.0,
1681098107782,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681098124804,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681098141816,,46.0,1.0,12.0,3.0,31.0,31.0,
1681098158819,,71.0,1.0,11.0,1.0,13.0,13.0,
1681098175796,,81.0,1.0,15.0,,2.0,2.0,
1681098192791,,98.0,1.0,1.0,,,,
1681098209768,,72.0,2.0,6.0,1.0,16.0,16.0,
1681098226766,,83.0,3.0,2.0,1.0,9.0,9.0,
1681098243745,,97.0,2.0,,,1.0,1.0,
1681098282453,,96.0,1.0,1.0,,2.0,2.0,
1681098299424,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681098316414,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681098333391,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681098350369,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681098367372,100.0,,,,,,,
1681098367395,,97.0,2.0,,,1.0,1.0,
1681098384354,,99.0,1.0,,,,,
1681098534570,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681098602029,,90.0,2.0,4.0,,2.0,2.0,
1681098619023,,66.0,1.0,11.0,2.0,15.0,15.0,
1681098643611,,56.0,1.0,10.0,4.0,20.0,20.0,
1681098660604,100.0,,,,,,,
1681098660632,,71.0,2.0,10.0,2.0,10.0,10.0,
1681098677613,,96.0,2.0,1.0,,1.0,1.0,
1681098694587,,98.0,1.0,,,1.0,1.0,
1681098711569,,97.0,1.0,2.0,,,,
1681098728542,,97.0,1.0,2.0,,,,
1681098745520,100.0,,,,,,,
1681098745553,,97.0,2.0,1.0,,,,
1681098762533,,99.0,1.0,,,,,
1681098779509,100.0,,,,,,,
1681098779535,,98.0,1.0,1.0,,,,
1681098796501,,48.0,2.0,37.0,1.0,8.0,8.0,
1681098818815,,98.0,1.0,1.0,,,,
1681098835780,,82.0,2.0,13.0,,2.0,2.0,
1681098852724,,96.0,1.0,3.0,,,,
1681098869675,,97.0,1.0,2.0,,,,
1681098886631,,87.0,1.0,11.0,,1.0,1.0,
1681098903629,100.0,,,,,,,
1681098903657,,98.0,2.0,,,,,
1681098925811,100.0,,,,,,,
1681098925833,,96.0,1.0,1.0,,1.0,1.0,
1681098942812,,95.0,1.0,1.0,,3.0,3.0,
1681098959796,,98.0,2.0,,,,,
1681098976737,,99.0,1.0,,,,,
1681098993704,,97.0,2.0,1.0,,,,
1681099010658,,96.0,1.0,2.0,,1.0,1.0,
1681099027632,,98.0,1.0,1.0,,,,
1681099044594,,97.0,1.0,2.0,,,,
1681099061575,100.0,,,,,,,
1681099061603,,98.0,2.0,,,,,
1681099078579,,99.0,1.0,,,,,
1681099095555,100.0,,,,,,,
1681099095585,,50.0,1.0,31.0,1.0,2.0,2.0,
1681099112554,,62.0,2.0,20.0,1.0,12.0,12.0,
1681099249591,100.0,,,,,,,
1681099249627,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681099309183,100.0,,,,,,,
1681099309189,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144044895,,97.0,2.0,1.0,,,,
1681144061862,,96.0,2.0,1.0,,1.0,1.0,
1681144078791,,98.0,1.0,1.0,,,,
1681144095754,,85.0,1.0,6.0,3.0,3.0,3.0,
1681144112709,,96.0,2.0,2.0,,,,
1681144139538,,96.0,2.0,1.0,,1.0,1.0,
1681144156510,,97.0,2.0,1.0,,,,
1681144178235,,99.0,1.0,,,,,
1681144195192,,97.0,2.0,,,1.0,1.0,
1681144212144,,97.0,2.0,1.0,,,,
1681144229106,,98.0,2.0,,,,,
1681144246084,,97.0,3.0,,,,,
1681144263094,,65.0,2.0,10.0,4.0,9.0,9.0,
1681144280075,,91.0,2.0,2.0,1.0,3.0,3.0,
1681144989902,100.0,,,,,,,
1681144989957,,100.0,,,,,,
1681119980662,100.0,,,,,,,
1681119980698,,95.0,2.0,1.0,,2.0,2.0,
1681120025125,,88.0,2.0,4.0,,3.0,3.0,
1681120484721,,97.0,1.0,1.0,,,,
1681120879508,100.0,,,,,,,
1681120879539,,,1.0,,,98.0,98.0,1.0
1681121081408,100.0,,,,,,,
1681121081427,,1.0,1.0,3.0,1.0,93.0,93.0,
1681121480135,100.0,,,,,,,
1681121480184,,41.0,1.0,10.0,5.0,38.0,38.0,
1681121535041,,37.0,2.0,21.0,4.0,16.0,16.0,
1681121935130,100.0,,,,,,,
1681121935154,,56.0,1.0,34.0,1.0,2.0,2.0,
1681121968643,,97.0,2.0,1.0,,,,
1681122056464,100.0,,,,,,,
1681122056485,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681122389542,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681122413663,100.0,,,,,,,
1681122413681,,,2.0,,,98.0,98.0,
1681122437222,100.0,,,,,,,
1681122437269,,,2.0,,1.0,96.0,96.0,1.0
1681122474595,100.0,,,,,,,
1681122474627,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681122791979,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681124381291,100.0,,,,,,,
1681124381330,,55.0,3.0,7.0,10.0,20.0,20.0,
1681124418684,100.0,,,,,,,
1681124418718,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681124435706,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681100894916,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681100911872,100.0,,,,,,,
1681100911893,,49.0,2.0,12.0,2.0,25.0,25.0,
1681100927055,,50.0,1.0,12.0,3.0,27.0,27.0,
1681100944024,,56.0,1.0,17.0,3.0,19.0,19.0,
1681100961064,,82.0,2.0,8.0,1.0,5.0,5.0,
1681100979782,,68.0,3.0,6.0,3.0,17.0,17.0,
1681100996748,,37.0,2.0,13.0,10.0,31.0,31.0,
1681101013720,,40.0,2.0,22.0,5.0,25.0,25.0,
1681101030700,,98.0,2.0,,,,,
1681101047668,,72.0,2.0,6.0,3.0,13.0,13.0,
1681101449599,,,3.0,1.0,,96.0,96.0,
1681101486965,,2.0,2.0,1.0,1.0,92.0,92.0,2.0
1681101547890,,3.0,2.0,2.0,5.0,81.0,81.0,6.0
1681101564860,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681101581848,100.0,,,,,,,
1681101581870,,47.0,1.0,3.0,5.0,41.0,41.0,1.0
1681101598836,,36.0,3.0,24.0,3.0,18.0,18.0,
1681101615823,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681101632804,,54.0,2.0,19.0,1.0,16.0,16.0,
1681101649310,,55.0,2.0,20.0,2.0,16.0,16.0,
1681101666288,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681101683266,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681101700223,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681101717201,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681101734152,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681102659602,100.0,,,,,,,
1681102659624,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681102728423,100.0,,,,,,,
1681102728452,,,1.0,1.0,,95.0,95.0,3.0
1681102760962,100.0,,,,,,,
1681102760993,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681102986266,100.0,,,,,,,
1681102986312,,98.0,2.0,,,,,
1681103014880,,100.0,,,,,,
1681103409773,100.0,,,,,,,
1681103409810,,2.0,2.0,,1.0,93.0,93.0,2.0
1681103505878,100.0,,,,,,,
1681103505919,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681103544290,,44.0,1.0,23.0,2.0,11.0,11.0,
1681103587521,100.0,,,,,,,
1681103587551,,100.0,,,,,,
1681103616424,,97.0,1.0,1.0,,,,
1681103633390,,67.0,2.0,16.0,1.0,12.0,12.0,
1681103650368,,82.0,2.0,12.0,,3.0,3.0,
1681103667384,,80.0,2.0,13.0,,3.0,3.0,
1681103684376,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681103701337,,42.0,2.0,37.0,1.0,11.0,11.0,
1681103718334,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681103735313,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681103752703,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681103769703,100.0,,,,,,,
1681103769727,,56.0,1.0,24.0,6.0,8.0,8.0,
1681103786672,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681103816434,100.0,,,,,,,
1681103816455,,96.0,1.0,2.0,,1.0,1.0,
1681103833435,,62.0,3.0,16.0,2.0,12.0,12.0,
1681103850455,,37.0,2.0,35.0,5.0,12.0,12.0,
1681103867489,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681104020175,,,2.0,,1.0,97.0,97.0,
1681104037159,,4.0,1.0,2.0,2.0,85.0,85.0,5.0
1681104054184,100.0,,,,,,,
1681104054198,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681104071172,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681104125813,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681105087714,100.0,,,,,,,
1681105087758,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681105125158,100.0,,,,,,,
1681105125185,,,3.0,,,96.0,96.0,1.0
1681105201803,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681105390701,100.0,,,,,,,
1681105390729,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681105428023,100.0,,,,,,,
1681105428047,,4.0,1.0,1.0,2.0,90.0,90.0,1.0
1681105444990,,97.0,1.0,1.0,,,,
1681105618476,,83.0,2.0,7.0,1.0,3.0,3.0,
1681105631611,,96.0,1.0,2.0,,1.0,1.0,
1681105648565,,96.0,2.0,2.0,,,,
1681105981557,,98.0,1.0,1.0,,,,
1681126258287,100.0,,,,,,,
1681126258337,,35.0,3.0,14.0,5.0,30.0,30.0,
1681126406469,100.0,,,,,,,
1681126406497,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681126659036,100.0,,,,,,,
1681126659068,,100.0,,,,,,
1681126696398,100.0,,,,,,,
1681126696426,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681128236181,100.0,,,,,,,
1681128236210,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681128273497,100.0,,,,,,,
1681128273512,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681128290478,,6.0,2.0,1.0,4.0,85.0,85.0,1.0
1681128672974,,81.0,1.0,6.0,,6.0,6.0,
1681128697230,100.0,,,,,,,
1681128697253,,57.0,3.0,5.0,6.0,25.0,25.0,
1681128714229,,46.0,2.0,4.0,17.0,28.0,28.0,
1681128731177,,67.0,2.0,3.0,8.0,18.0,18.0,
1681128748157,,96.0,2.0,,1.0,1.0,1.0,
1681128765136,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681128782118,,60.0,2.0,36.0,,1.0,1.0,
1681128799286,,57.0,1.0,33.0,1.0,5.0,5.0,
1681128816279,,79.0,1.0,13.0,1.0,4.0,4.0,
1681128833804,,35.0,2.0,17.0,3.0,30.0,30.0,
1681128850769,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681128867778,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681128884761,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681128901772,,34.0,3.0,19.0,5.0,32.0,32.0,
1681128918749,,67.0,3.0,15.0,1.0,12.0,12.0,
1681128935745,,32.0,2.0,22.0,5.0,21.0,21.0,
1681128952738,,42.0,2.0,20.0,3.0,13.0,13.0,
1681128974637,,92.0,2.0,4.0,,1.0,1.0,
1681128991643,,81.0,2.0,6.0,3.0,7.0,7.0,
1681129008642,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681129025614,,60.0,2.0,17.0,3.0,15.0,15.0,
1681129042643,,43.0,2.0,38.0,5.0,7.0,7.0,
1681129059650,,75.0,1.0,15.0,2.0,6.0,6.0,
1681129076681,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681129096296,,44.0,2.0,24.0,4.0,17.0,17.0,
1681129113304,,44.0,2.0,12.0,11.0,22.0,22.0,1.0
1681129130297,,62.0,1.0,12.0,1.0,14.0,14.0,
1681129147242,,40.0,3.0,12.0,7.0,27.0,27.0,
1681129164416,,62.0,2.0,15.0,4.0,11.0,11.0,
1681129181390,,49.0,2.0,20.0,3.0,16.0,16.0,
1681129198401,,91.0,1.0,3.0,2.0,3.0,3.0,
1681129215365,,98.0,2.0,,,,,
1681129239414,100.0,,,,,,,
1681129239441,,98.0,1.0,,,1.0,1.0,
1681129256400,,96.0,2.0,1.0,,1.0,1.0,
1681129331483,,87.0,2.0,6.0,,2.0,2.0,
1681129348442,,98.0,2.0,,,,,
1681129365434,,64.0,3.0,19.0,2.0,10.0,10.0,
1681130174935,100.0,,,,,,,
1681130174997,,100.0,,,,,,
1681116255236,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681116284060,,99.0,1.0,,,,,
1681116301052,100.0,,,,,,,
1681116301080,,82.0,2.0,8.0,1.0,5.0,5.0,
1681116318067,100.0,,,,,,,
1681116318096,,57.0,2.0,22.0,5.0,9.0,9.0,
1681116755366,,58.0,3.0,16.0,4.0,9.0,9.0,
1681116814986,,96.0,2.0,1.0,,1.0,1.0,
1681117141178,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681117390043,100.0,,,,,,,
1681117390073,,54.0,3.0,16.0,2.0,12.0,12.0,
1681117418954,,100.0,,,,,,
1681117446001,,100.0,,,,,,
1681118095253,100.0,,,,,,,
1681118095291,,59.0,2.0,19.0,3.0,9.0,9.0,
1681118132603,,49.0,3.0,8.0,18.0,19.0,19.0,1.0
1681118359257,,88.0,1.0,5.0,,2.0,2.0,
1681119524250,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681119553081,100.0,,,,,,,
1681119553102,,99.0,1.0,,,,,
1681119570047,,96.0,1.0,2.0,,1.0,1.0,
1681119587034,,92.0,1.0,2.0,,4.0,4.0,
1681119604008,100.0,,,,,,,
1681119604027,,90.0,1.0,3.0,2.0,4.0,4.0,
1681119621035,,90.0,1.0,6.0,,2.0,2.0,
1681119689241,100.0,,,,,,,
1681119689265,,97.0,1.0,1.0,,1.0,1.0,
1681119765627,,98.0,2.0,,,,,
1681119782658,100.0,,,,,,,
1681119782671,,94.0,2.0,3.0,,,,
1681119799678,,85.0,1.0,4.0,1.0,6.0,6.0,
1681119816698,,99.0,1.0,,,,,
1682835887039,100.0,,,,,,,
1682835887059,,38.0,3.0,29.0,3.0,12.0,12.0,
1682835915923,100.0,,,,,,,
1682835915941,,100.0,,,,,,
1682836426430,,100.0,,,,,,
1682838451352,,100.0,,,,,,
1682839148103,,100.0,,,,,,
1682839212126,,100.0,,,,,,
1682840362110,,100.0,,,,,,
1682840592390,,100.0,,,,,,
1682840675935,,100.0,,,,,,
1682840850128,,100.0,,,,,,
1682888897945,,100.0,,,,,,
1682891412546,,100.0,,,,,,
1682891757420,,100.0,,,,,,
1682891757535,,100.0,,,,,,
1682891765620,,100.0,,,,,,
1682827967015,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682828004262,,98.0,1.0,1.0,,,,
1682828021226,,54.0,2.0,11.0,8.0,21.0,21.0,
1682828038192,,46.0,2.0,7.0,14.0,25.0,25.0,
1682828056194,,96.0,1.0,1.0,,2.0,2.0,
1682828073241,,99.0,1.0,,,,,
1682828090187,100.0,,,,,,,
1682828090200,,96.0,2.0,1.0,,1.0,1.0,
1682828107159,,90.0,2.0,3.0,,4.0,4.0,
1682828117632,,56.0,3.0,10.0,2.0,25.0,25.0,
1682828122659,,68.0,2.0,5.0,2.0,20.0,20.0,
1682828127690,,63.0,2.0,10.0,3.0,12.0,12.0,
1682828144719,,92.0,1.0,1.0,,5.0,5.0,
1682828163655,,98.0,1.0,1.0,,,,
1682828181564,,99.0,1.0,,,,,
1682828199575,,99.0,1.0,,,,,
1682828217554,,99.0,1.0,,,,,
1682828235560,,99.0,1.0,,,,,
1682828253523,,98.0,2.0,,,,,
1682828271562,,99.0,1.0,,,,,
1682828290563,,96.0,1.0,1.0,,1.0,1.0,
1682828308552,,99.0,1.0,,,,,
1682828332720,,99.0,1.0,,,,,
1682828350574,,99.0,1.0,,,,,
1682828367646,,99.0,1.0,,,,,
1682828385554,,99.0,1.0,,,,,
1682828402517,100.0,,,,,,,
1682828402542,,91.0,3.0,2.0,1.0,2.0,2.0,
1682828420478,100.0,,,,,,,
1682828420532,,97.0,2.0,,,1.0,1.0,
1682828438493,,99.0,1.0,,,,,
1682828456459,,99.0,1.0,,,,,
1682828474563,,99.0,1.0,,,,,
1682847352109,,100.0,,,,,,
1682847440802,,100.0,,,,,,
1682848532651,,100.0,,,,,,
1682848629907,,100.0,,,,,,
1682849282273,,100.0,,,,,,
1682849512564,,100.0,,,,,,
1682849682916,,100.0,,,,,,
1682849991224,,100.0,,,,,,
1682850282930,,100.0,,,,,,
1682850566643,,100.0,,,,,,
1682850926717,,100.0,,,,,,
1682851069047,,100.0,,,,,,
1682851095475,100.0,,,,,,,
1682851095519,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682851132899,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682851150022,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682851167128,100.0,,,,,,,
1682851167155,,4.0,3.0,3.0,7.0,81.0,81.0,1.0
1682851184262,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682851201353,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682851218453,100.0,,,,,,,
1682851218475,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682851235441,100.0,,,,,,,
1682851235463,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682851251973,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682851268927,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682851285922,100.0,,,,,,,
1682851285951,,98.0,2.0,,,,,
1682851303017,,99.0,1.0,,,,,
1682851320078,,99.0,1.0,,,,,
1682851338327,,99.0,1.0,,,,,
1682851356331,,99.0,1.0,,,,,
1682851374324,,99.0,1.0,,,,,
1682851393346,,99.0,1.0,,,,,
1682851410409,,99.0,1.0,,,,,
1682851434835,,98.0,1.0,,,1.0,1.0,
1682851453315,,99.0,1.0,,,,,
1682851471252,,99.0,1.0,,,,,
1682841648851,,100.0,,,,,,
1682841746286,,100.0,,,,,,
1682841826828,,100.0,,,,,,
1682842016014,,100.0,,,,,,
1682842873271,,100.0,,,,,,
1682843003595,,100.0,,,,,,
1682843067108,,100.0,,,,,,
1682843925937,,100.0,,,,,,
1682844130823,,100.0,,,,,,
1682844285819,,100.0,,,,,,
1682845467770,,100.0,,,,,,
1682845598726,,100.0,,,,,,
1682845660641,,100.0,,,,,,
1682846471978,,100.0,,,,,,
1682846526589,,100.0,,,,,,
1682851489262,,99.0,1.0,,,,,
1682851507226,,99.0,1.0,,,,,
1682851525262,,99.0,1.0,,,,,
1682851543267,,99.0,1.0,,,,,
1682851561267,,99.0,1.0,,,,,
1682851579241,,99.0,1.0,,,,,
1682851597251,,99.0,1.0,,,,,
1682851619335,,99.0,1.0,,,,,
1682851637330,,99.0,1.0,,,,,
1682851655322,,99.0,1.0,,,,,
1682851673380,,99.0,1.0,,,,,
1682851691339,,99.0,1.0,,,,,
1682851709352,,99.0,1.0,,,,,
1682851726382,,99.0,1.0,,,,,
1682851743449,,99.0,1.0,,,,,
1682851761318,,99.0,1.0,,,,,
1682851779329,,99.0,1.0,,,,,
1682855841366,100.0,,,,,,,
1682855841385,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682855878637,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682855897660,100.0,,,,,,,
1682855897662,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682855915298,,99.0,1.0,,,,,
1682855933278,,99.0,1.0,,,,,
1682855951268,,99.0,1.0,,,,,
1682855969276,,99.0,1.0,,,,,
1682855987270,,99.0,1.0,,,,,
1682856004324,,99.0,1.0,,,,,
1682856022296,,99.0,1.0,,,,,
1682856040301,,99.0,1.0,,,,,
1682856054879,,99.0,1.0,,,,,
1682856072288,,99.0,1.0,,,,,
1682856090282,,99.0,1.0,,,,,
1682856108265,,99.0,1.0,,,,,
1682856126287,,99.0,1.0,,,,,
1682856144315,,99.0,1.0,,,,,
1682856162268,,99.0,1.0,,,,,
1682856179330,,99.0,1.0,,,,,
1682856197291,,99.0,1.0,,,,,
1682856215267,,99.0,1.0,,,,,
1682856239283,,99.0,1.0,,,,,
1682856257342,,99.0,1.0,,,,,
1682856275277,,99.0,1.0,,,,,
1682856293279,,99.0,1.0,,,,,
1682856311286,,99.0,1.0,,,,,
1682856329305,,99.0,1.0,,,,,
1682856347276,,99.0,1.0,,,,,
1682856364339,,99.0,1.0,,,,,
1682856382280,,99.0,1.0,,,,,
1682856400264,,99.0,1.0,,,,,
1682856897145,100.0,,,,,,,
1682856897179,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682856915328,100.0,,,,,,,
1682856915358,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682856931947,100.0,,,,,,,
1682856931956,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682856948933,,59.0,3.0,6.0,1.0,28.0,28.0,
1682856965884,,65.0,2.0,15.0,2.0,9.0,9.0,
1682856982865,,98.0,2.0,,,,,
1682856999810,,81.0,2.0,9.0,,3.0,3.0,
1682857016805,,32.0,2.0,30.0,4.0,20.0,20.0,
1682857033787,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682857050757,,70.0,1.0,26.0,,2.0,2.0,
1682857067715,,75.0,2.0,20.0,,2.0,2.0,
1682857084654,,44.0,3.0,20.0,2.0,20.0,20.0,
1682857101634,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682857114839,100.0,,,,,,,
1682857114855,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682857131818,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682857148785,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682857165766,,68.0,1.0,20.0,1.0,3.0,3.0,
1682857182702,,96.0,1.0,1.0,,1.0,1.0,
1682857199681,,75.0,1.0,7.0,3.0,7.0,7.0,
1682857216610,,99.0,1.0,,,,,
1682857233548,,97.0,2.0,,,1.0,1.0,
1682857250534,,96.0,1.0,1.0,,1.0,1.0,
1682857267562,100.0,,,,,,,
1682857267589,,92.0,2.0,3.0,1.0,1.0,1.0,
1682857284688,100.0,,,,,,,
1682857284715,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682857301838,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682857318938,100.0,,,,,,,
1682857318964,,4.0,3.0,2.0,3.0,82.0,82.0,5.0
1682857336124,100.0,,,,,,,
1682857336140,,35.0,1.0,18.0,5.0,24.0,24.0,1.0
1682857353176,,96.0,2.0,1.0,,1.0,1.0,
1682857370259,,99.0,1.0,,,,,
1682857387263,,99.0,1.0,,,,,
1682857404272,,99.0,1.0,,,,,
1682857421348,,99.0,1.0,,,,,
1682857438412,,99.0,1.0,,,,,
1682857455469,,99.0,1.0,,,,,
1682857472545,,99.0,1.0,,,,,
1682857489608,,99.0,1.0,,,,,
1682857506666,,99.0,1.0,,,,,
1682857523698,,99.0,1.0,,,,,
1682857540635,100.0,,,,,,,
1682857540646,,60.0,2.0,17.0,,5.0,5.0,
1682857557708,,97.0,2.0,1.0,,,,
1682857574707,100.0,,,,,,,
1682857574725,,99.0,1.0,,,,,
1682857591652,,99.0,1.0,,,,,
1682857608638,,96.0,2.0,1.0,,1.0,1.0,
1682857625589,,98.0,2.0,,,,,
1682857638343,,98.0,2.0,,,,,
1682857655329,,92.0,2.0,2.0,2.0,2.0,2.0,
1682857672367,100.0,,,,,,,
1682857672394,,96.0,1.0,1.0,,1.0,1.0,
1682857689443,,99.0,1.0,,,,,
1682857706489,,99.0,1.0,,,,,
1682857723544,,99.0,1.0,,,,,
1682857740536,,99.0,1.0,,,,,
1682857757598,,99.0,1.0,,,,,
1682857774615,,99.0,1.0,,,,,
1682857791676,,99.0,1.0,,,,,
1682857808685,,99.0,1.0,,,,,
1682857821286,,99.0,1.0,,,,,
1682857838757,,99.0,1.0,,,,,
1682829758098,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682829775095,100.0,,,,,,,
1682829775118,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682829792104,100.0,,,,,,,
1682829792115,,42.0,3.0,7.0,9.0,35.0,35.0,
1682829800323,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682829817286,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682829834233,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682829851199,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
