timestamp,STILL,TILTING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1681205940629,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681205955842,,100.0,,,,,,
1681205955882,,,2.0,,,98.0,98.0,
1681205971152,,100.0,,,,,,
1681205971178,,,2.0,,1.0,97.0,97.0,
1681205986382,,,3.0,,,97.0,97.0,
1681206001673,,100.0,,,,,,
1681206001697,4.0,,1.0,2.0,2.0,89.0,89.0,1.0
1681206022775,,100.0,,,,,,
1681206022802,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206039489,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206054700,1.0,,2.0,1.0,1.0,90.0,90.0,5.0
1681206069936,,,2.0,,,94.0,94.0,4.0
1681206082748,,100.0,,,,,,
1681206082764,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206087868,28.0,,2.0,20.0,7.0,27.0,27.0,
1681206093807,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206098973,1.0,,2.0,,1.0,96.0,96.0,
1681206104243,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206120329,2.0,,2.0,1.0,1.0,94.0,94.0,
1681206135667,1.0,,3.0,,,96.0,96.0,
1681206151035,2.0,,3.0,,1.0,94.0,94.0,
1681206166461,4.0,,2.0,1.0,2.0,91.0,91.0,
1681206182244,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206197462,,100.0,,,,,,
1681206197478,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206212896,2.0,,3.0,3.0,5.0,85.0,85.0,1.0
1681206229381,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206246540,,100.0,,,,,,
1681206246577,99.0,,1.0,,,,,
1681206261810,,100.0,,,,,,
1681206261848,97.0,,1.0,,,2.0,2.0,
1681206277115,,100.0,,,,,,
1681206277137,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206292318,2.0,,2.0,2.0,1.0,90.0,90.0,1.0
1681206301266,,,1.0,1.0,2.0,94.0,94.0,2.0
1681206316546,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206321729,96.0,,1.0,1.0,,1.0,1.0,
1681206327000,99.0,,1.0,,,,,
1681206342215,99.0,,1.0,,,,,
1681206357330,61.0,,3.0,3.0,2.0,30.0,30.0,
1681206372474,58.0,,2.0,3.0,2.0,33.0,33.0,
1681206387678,48.0,,4.0,8.0,6.0,26.0,26.0,
1681206402867,98.0,,1.0,,,1.0,1.0,
1681206418051,96.0,,2.0,1.0,,1.0,1.0,
1681206433218,96.0,,2.0,1.0,,1.0,1.0,
1681206448403,97.0,,1.0,1.0,,1.0,1.0,
1681206463609,97.0,,1.0,1.0,,1.0,1.0,
1681206482296,98.0,,1.0,,,1.0,1.0,
1681206497458,98.0,,1.0,,,1.0,1.0,
1681206518844,100.0,,,,,,,
1681206523935,100.0,,,,,,,
1681206540122,97.0,,2.0,,,1.0,1.0,
1681206555429,73.0,,1.0,3.0,4.0,16.0,16.0,
1681206570752,97.0,,2.0,,,1.0,1.0,
1681206586105,96.0,,2.0,,,2.0,2.0,
1681206602730,96.0,,2.0,1.0,,1.0,1.0,
1681206618104,97.0,,1.0,,1.0,1.0,1.0,
1681206633418,98.0,,2.0,,,,,
1681206648759,96.0,,2.0,1.0,,1.0,1.0,
1681206664082,99.0,,1.0,,,,,
1681206684267,100.0,,,,,,,
1681206689467,100.0,,,,,,,
1681206704556,100.0,,,,,,,
1681206721282,99.0,,1.0,,,,,
1681206736472,99.0,,1.0,,,,,
1681206751713,99.0,,1.0,,,,,
1681206766908,99.0,,1.0,,,,,
1681206782119,,100.0,,,,,,
1681206782145,70.0,,2.0,12.0,,4.0,4.0,
1681206797393,,100.0,,,,,,
1681206797420,4.0,,2.0,1.0,3.0,90.0,90.0,
1681206813484,,,1.0,,1.0,97.0,97.0,1.0
1681206833743,,100.0,,,,,,
1681206833785,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681206838973,100.0,,,,,,,
1681206844125,100.0,,,,,,,
1681206863336,97.0,,2.0,1.0,,,,
1681206879385,100.0,,,,,,,
1681206902397,99.0,,1.0,,,,,
1681206917605,99.0,,1.0,,,,,
1681206932976,99.0,,1.0,,,,,
1681206948261,99.0,,1.0,,,,,
1681206968944,44.0,,2.0,17.0,6.0,16.0,16.0,
1681206974036,65.0,,2.0,19.0,3.0,7.0,7.0,
1681206979119,100.0,,,,,,,
1681206984320,100.0,,,,,,,
1681206999766,99.0,,1.0,,,,,
1681207016122,99.0,,1.0,,,,,
1681207032131,99.0,,1.0,,,,,
1681207046553,100.0,,,,,,,
1681207062436,100.0,,,,,,,
1681207083414,99.0,,1.0,,,,,
1681207098836,98.0,,2.0,,,,,
1681207119272,100.0,,,,,,,
1681207135501,100.0,,,,,,,
1681207150798,99.0,,1.0,,,,,
1681207181321,100.0,,,,,,,
1681207196486,100.0,,,,,,,
1681207211687,100.0,,,,,,,
1681207227091,99.0,,1.0,,,,,
1681207243397,99.0,,1.0,,,,,
1681207264549,99.0,,1.0,,,,,
1681207285302,100.0,,,,,,,
1681207301386,100.0,,,,,,,
1681207316650,99.0,,1.0,,,,,
1681207331883,100.0,,,,,,,
1681192443379,,100.0,,,,,,
1681192443406,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192455282,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192460425,,,1.0,,,90.0,9.0,90.0
1681192465586,,,1.0,,,93.0,6.0,93.0
1681192472882,,,1.0,,,89.0,10.0,89.0
1681192493175,,100.0,,,,,,
1681192493192,2.0,,2.0,2.0,3.0,88.0,88.0,2.0
1681192508516,,,3.0,1.0,2.0,91.0,91.0,3.0
1681192524533,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192539759,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192554907,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192570368,98.0,,,1.0,,1.0,1.0,
1681192585582,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192617383,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192633607,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192671440,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192681721,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192707317,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192744298,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192759478,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192774807,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192791467,,100.0,,,,,,
1681192791483,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192807113,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192812330,,,2.0,,,97.0,97.0,1.0
1681192818130,1.0,,3.0,,,96.0,96.0,
1681192824559,1.0,,2.0,,,96.0,96.0,1.0
1681192829761,1.0,,2.0,,1.0,89.0,89.0,7.0
1681192835114,2.0,,2.0,1.0,1.0,88.0,88.0,6.0
1681192840341,3.0,,3.0,1.0,1.0,90.0,90.0,2.0
1681192846691,8.0,,2.0,2.0,1.0,85.0,85.0,1.0
1681192851939,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681192882416,3.0,,2.0,2.0,1.0,89.0,89.0,2.0
1681192908945,1.0,,2.0,1.0,1.0,93.0,93.0,1.0
1681192934855,1.0,,3.0,,,96.0,96.0,
1681192945128,1.0,,2.0,2.0,1.0,92.0,92.0,1.0
1681192950427,3.0,,2.0,1.0,,93.0,93.0,
1681192955565,3.0,,1.0,2.0,2.0,89.0,89.0,2.0
1681192970988,,100.0,,,,,,
1681192971020,1.0,,3.0,1.0,,95.0,95.0,
1681192986403,1.0,,2.0,,,96.0,96.0,1.0
1681193001721,,,1.0,,1.0,97.0,97.0,1.0
1681193021470,,,2.0,,1.0,97.0,97.0,
1681193036734,,100.0,,,,,,
1681193036748,1.0,,1.0,1.0,,97.0,97.0,
1681193052155,1.0,,2.0,,,97.0,97.0,
1681193067474,,100.0,,,,,,
1681193067487,,,2.0,,,96.0,96.0,2.0
1681193082792,,100.0,,,,,,
1681193082806,2.0,,2.0,,1.0,93.0,93.0,2.0
1681193098142,5.0,,1.0,2.0,1.0,89.0,89.0,1.0
1681193113542,,,2.0,2.0,,96.0,96.0,
1681193128883,1.0,,3.0,,,96.0,96.0,
1681193144287,,,3.0,2.0,,95.0,95.0,
1681193154523,,,2.0,,,98.0,98.0,
1681193169645,,,2.0,,,98.0,98.0,
1681193184781,2.0,,2.0,,,96.0,96.0,
1681193204050,8.0,,1.0,1.0,,89.0,89.0,
1681193220438,,100.0,,,,,,
1681193220456,1.0,,2.0,,,96.0,96.0,1.0
1681193236438,,100.0,,,,,,
1681193236462,4.0,,3.0,2.0,3.0,87.0,87.0,
1681193252523,99.0,,1.0,,,,,
1681193267714,100.0,,,,,,,
1681193282898,99.0,,1.0,,,,,
1681193298166,99.0,,1.0,,,,,
1681193313490,99.0,,1.0,,,,,
1681193328891,99.0,,1.0,,,,,
1681193344449,99.0,,1.0,,,,,
1681193359729,99.0,,1.0,,,,,
1681193374999,99.0,,1.0,,,,,
1681193385271,99.0,,1.0,,,,,
1681193400558,99.0,,1.0,,,,,
1681193415830,99.0,,1.0,,,,,
1681193431535,99.0,,1.0,,,,,
1681193446793,99.0,,1.0,,,,,
1681193479574,100.0,,,,,,,
1681193502309,100.0,,,,,,,
1681193553581,100.0,,,,,,,
1681193558798,100.0,,,,,,,
1681193574073,99.0,,1.0,,,,,
1681193589353,99.0,,1.0,,,,,
1681193605316,99.0,,1.0,,,,,
1681193620713,99.0,,1.0,,,,,
1681193636598,99.0,,1.0,,,,,
1681193652549,99.0,,1.0,,,,,
1681193667799,99.0,,1.0,,,,,
1681193684596,99.0,,1.0,,,,,
1681193700434,99.0,,1.0,,,,,
1681193715690,99.0,,1.0,,,,,
1681193731533,99.0,,1.0,,,,,
1681193755135,99.0,,1.0,,,,,
1681181910458,99.0,,1.0,,,,,
1681181925704,99.0,,1.0,,,,,
1681181945794,99.0,,1.0,,,,,
1681181961554,99.0,,1.0,,,,,
1681181976826,99.0,,1.0,,,,,
1681181992496,99.0,,1.0,,,,,
1681182007791,99.0,,1.0,,,,,
1681182038465,100.0,,,,,,,
1681182048665,100.0,,,,,,,
1681182063943,100.0,,,,,,,
1681182085371,100.0,,,,,,,
1681182101388,100.0,,,,,,,
1681182126785,100.0,,,,,,,
1681182142427,100.0,,,,,,,
1681182313527,,100.0,,,,,,
1681182313549,1.0,,1.0,,1.0,96.0,96.0,1.0
1681182339277,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182344564,1.0,,2.0,1.0,4.0,89.0,89.0,2.0
1681182360571,,,1.0,,,94.0,94.0,5.0
1681182375874,,,2.0,,1.0,92.0,92.0,5.0
1681182388484,,,,,,95.0,95.0,5.0
1681182404485,,,1.0,,,93.0,93.0,6.0
1681182420496,,,1.0,,,96.0,96.0,3.0
1681182436516,1.0,,1.0,,1.0,94.0,94.0,3.0
1681182452462,3.0,,2.0,,2.0,86.0,86.0,7.0
1681182467744,5.0,,1.0,1.0,3.0,88.0,88.0,2.0
1681182483215,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182499492,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182515586,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182535927,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182541175,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182546385,1.0,,1.0,6.0,85.0,5.0,5.0,1.0
1681182551636,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182569401,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182584703,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182600512,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182616582,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182632567,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182647878,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182663604,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182685468,,100.0,,,,,,
1681182685494,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182701343,50.0,,2.0,20.0,1.0,8.0,8.0,
1681182717370,33.0,,3.0,26.0,3.0,25.0,25.0,
1681182733515,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182752346,,100.0,,,,,,
1681182752390,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182763363,,100.0,,,,,,
1681182763411,99.0,,1.0,,,,,
1681182778525,99.0,,1.0,,,,,
1681182793665,35.0,,3.0,19.0,8.0,29.0,29.0,
1681182810386,61.0,,2.0,7.0,9.0,17.0,17.0,
1681182825741,43.0,,3.0,8.0,11.0,32.0,32.0,
1681182841037,,100.0,,,,,,
1681182841061,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182856349,,100.0,,,,,,
1681182856368,39.0,,2.0,6.0,13.0,37.0,37.0,
1681182871840,7.0,,1.0,1.0,5.0,82.0,82.0,3.0
1681182890840,,100.0,,,,,,
1681182890857,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182896090,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182901287,,100.0,,,,,,
1681182901314,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182907318,2.0,,2.0,1.0,4.0,90.0,90.0,1.0
1681182913444,2.0,,2.0,,1.0,93.0,93.0,2.0
1681182918635,2.0,,1.0,,1.0,95.0,95.0,1.0
1681182930043,,100.0,,,,,,
1681182930088,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182935249,,,2.0,1.0,1.0,94.0,94.0,1.0
1681182940455,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182946499,2.0,,3.0,2.0,1.0,89.0,89.0,1.0
1681182951748,2.0,,2.0,2.0,1.0,90.0,90.0,1.0
1681182961911,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681182977148,6.0,,3.0,1.0,1.0,88.0,88.0,1.0
1681182992409,4.0,,1.0,1.0,1.0,91.0,91.0,1.0
1681183007556,4.0,,2.0,1.0,,92.0,92.0,
1681183022702,,100.0,,,,,,
1681183022744,4.0,,4.0,2.0,1.0,87.0,87.0,
1681183039369,,100.0,,,,,,
1681183039385,1.0,,3.0,1.0,,94.0,94.0,1.0
1681183054692,,100.0,,,,,,
1681183054728,1.0,,1.0,,1.0,96.0,96.0,1.0
1681183070197,,100.0,,,,,,
1681183070244,2.0,,2.0,1.0,1.0,91.0,91.0,3.0
1681183085502,99.0,,1.0,,,,,
1681183101342,99.0,,1.0,,,,,
1681183117497,99.0,,1.0,,,,,
1681183132731,99.0,,1.0,,,,,
1681183151959,99.0,,1.0,,,,,
1681183168558,99.0,,1.0,,,,,
1681183183867,99.0,,1.0,,,,,
1681183200430,100.0,,,,,,,
1681183216418,100.0,,,,,,,
1681183231690,99.0,,1.0,,,,,
1681183252364,100.0,,,,,,,
1681183257548,100.0,,,,,,,
1681183272757,100.0,,,,,,,
1681183289691,99.0,,1.0,,,,,
1681183304939,99.0,,1.0,,,,,
1681183320117,96.0,,1.0,1.0,,1.0,1.0,
1681183333141,98.0,,1.0,1.0,,,,
1681183349892,100.0,,,,,,,
1681183365152,100.0,,,,,,,
1681183381960,100.0,,,,,,,
1681183387041,100.0,,,,,,,
1681183402223,98.0,,2.0,,,,,
1681183417446,99.0,,1.0,,,,,
1681183433141,99.0,,1.0,,,,,
1681183448397,99.0,,1.0,,,,,
1681183465055,99.0,,1.0,,,,,
1681183479945,99.0,,1.0,,,,,
1681183495192,99.0,,1.0,,,,,
1681183514052,99.0,,1.0,,,,,
1681183529289,99.0,,1.0,,,,,
1681183544625,99.0,,1.0,,,,,
1681183560270,99.0,,1.0,,,,,
1681183575444,,100.0,,,,,,
1681183575465,94.0,,1.0,3.0,,1.0,1.0,
1681184890324,,100.0,,,,,,
1681184890352,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681184927057,,100.0,,,,,,
1681184927086,,,3.0,1.0,1.0,94.0,94.0,1.0
1681184943499,,,2.0,,1.0,96.0,96.0,1.0
1681184958873,,,1.0,,,96.0,96.0,3.0
1681184975152,,,1.0,,,96.0,96.0,3.0
1681184990884,,,1.0,,1.0,96.0,96.0,2.0
1681185001388,,,2.0,,,97.0,97.0,1.0
1681185016702,1.0,,1.0,,1.0,96.0,96.0,1.0
1681185032094,,100.0,,,,,,
1681185032114,,,1.0,,,97.0,97.0,2.0
1681185047514,,100.0,,,,,,
1681185047532,1.0,,2.0,,,96.0,96.0,1.0
1681185064217,,,1.0,,,96.0,96.0,3.0
1681185074541,,,2.0,,,97.0,97.0,1.0
1681185089651,,,1.0,,,96.0,96.0,3.0
1681185105345,,,1.0,,1.0,96.0,96.0,2.0
1681185121496,,,,,,97.0,97.0,3.0
1681185136719,,,2.0,,1.0,96.0,96.0,1.0
1681185152481,,,2.0,,1.0,96.0,96.0,1.0
1681185167677,1.0,,1.0,,1.0,96.0,96.0,1.0
1681185182509,,,2.0,,1.0,96.0,96.0,1.0
1681185197717,,,1.0,,1.0,96.0,96.0,2.0
1681185213490,,,1.0,,3.0,94.0,94.0,2.0
1681185228921,,,2.0,,1.0,95.0,95.0,2.0
1681185244164,1.0,,1.0,,1.0,96.0,96.0,1.0
1681185260825,1.0,,1.0,,,96.0,96.0,2.0
1681185271082,,,2.0,,,96.0,96.0,2.0
1681185286310,1.0,,3.0,,2.0,92.0,92.0,2.0
1681185302445,,,2.0,,1.0,94.0,94.0,3.0
1681185317812,1.0,,2.0,,,96.0,96.0,1.0
1681185333100,,,3.0,,,96.0,96.0,1.0
1681185368810,2.0,,2.0,1.0,2.0,91.0,91.0,1.0
1681185373961,1.0,,2.0,,,97.0,97.0,
1681185389204,,,3.0,,1.0,96.0,96.0,
1681185404487,,,1.0,,2.0,96.0,96.0,1.0
1681185420484,,,,,2.0,96.0,96.0,2.0
1681185435768,,100.0,,,,,,
1681185435799,2.0,,2.0,,2.0,93.0,93.0,1.0
1681185451402,99.0,,1.0,,,,,
1681185466680,99.0,,1.0,,,,,
1681185482439,99.0,,1.0,,,,,
1681185498501,99.0,,1.0,,,,,
1681185513720,99.0,,1.0,,,,,
1681185529415,99.0,,1.0,,,,,
1681185545294,100.0,,,,,,,
1681185561257,100.0,,,,,,,
1681185591557,100.0,,,,,,,
1681185601883,100.0,,,,,,,
1681185617239,100.0,,,,,,,
1681185632570,99.0,,1.0,,,,,
1681185648580,99.0,,1.0,,,,,
1681185664367,99.0,,1.0,,,,,
1681185679872,99.0,,1.0,,,,,
1681185694965,99.0,,1.0,,,,,
1681185700082,99.0,,1.0,,,,,
1681185715489,100.0,,,,,,,
1681185731415,100.0,,,,,,,
1681185736574,100.0,,,,,,,
1681185751674,99.0,,1.0,,,,,
1681185766819,99.0,,1.0,,,,,
1681185782235,99.0,,1.0,,,,,
1681185792438,100.0,,,,,,,
1681185807521,100.0,,,,,,,
1681185822765,99.0,,1.0,,,,,
1681185837961,99.0,,1.0,,,,,
1681185853197,99.0,,1.0,,,,,
1681185868437,99.0,,1.0,,,,,
1681185885237,99.0,,1.0,,,,,
1681185907507,99.0,,1.0,,,,,
1681185922754,99.0,,1.0,,,,,
1681185938054,99.0,,1.0,,,,,
1681238314288,100.0,,,,,,,
1681175500431,100.0,,,,,,,
1681175632439,,100.0,,,,,,
1681175632471,,,3.0,,,97.0,97.0,
1681175658096,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681175663265,,100.0,,,,,,
1681175663318,4.0,,1.0,3.0,2.0,87.0,87.0,1.0
1681175685988,,100.0,,,,,,
1681175686110,77.0,,2.0,4.0,2.0,13.0,13.0,
1681175701478,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681175716798,63.0,,1.0,12.0,3.0,16.0,16.0,
1681175732496,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681175747804,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681175763126,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681175779589,3.0,,2.0,,,94.0,94.0,1.0
1681175795143,,100.0,,,,,,
1681175795169,7.0,,3.0,,1.0,88.0,88.0,1.0
1681175810631,,,2.0,,1.0,96.0,96.0,1.0
1681175815908,1.0,,2.0,,1.0,96.0,96.0,
1681175841159,,100.0,,,,,,
1681175841172,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681175847269,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681175852422,4.0,,2.0,1.0,2.0,88.0,88.0,2.0
1681175857560,3.0,,2.0,1.0,,93.0,93.0,
1681175862799,3.0,,3.0,1.0,,92.0,92.0,
1681175868080,2.0,,1.0,4.0,1.0,89.0,89.0,1.0
1681175883450,3.0,,3.0,2.0,,90.0,90.0,1.0
1681175895753,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681175906385,1.0,,2.0,1.0,1.0,94.0,94.0,1.0
1681175911647,1.0,,2.0,1.0,2.0,91.0,91.0,2.0
1681175919449,2.0,,2.0,1.0,,94.0,94.0,
1681175935093,,100.0,,,,,,
1681175935126,1.0,,2.0,,1.0,96.0,96.0,
1681175945482,1.0,,3.0,,,96.0,96.0,
1681175962603,,,3.0,,,97.0,97.0,
1681175980447,1.0,,2.0,,,96.0,96.0,1.0
1681176010521,,100.0,,,,,,
1681176010558,,,2.0,,,98.0,98.0,
1681176015756,1.0,,2.0,,,96.0,96.0,1.0
1681176021010,1.0,,2.0,,,96.0,96.0,1.0
1681176026168,,,2.0,,,94.0,94.0,4.0
1681176031413,2.0,,2.0,,2.0,92.0,92.0,2.0
1681176048419,1.0,,1.0,,1.0,96.0,96.0,1.0
1681176066287,,,3.0,,,97.0,97.0,
1681176092902,,,2.0,,,98.0,98.0,
1681176098105,,,2.0,,1.0,96.0,96.0,1.0
1681176103309,,,3.0,,,97.0,97.0,
1681176108509,1.0,,2.0,,,96.0,96.0,1.0
1681176113657,,,2.0,,,97.0,97.0,1.0
1681176118864,,,2.0,,1.0,96.0,96.0,1.0
1681176124084,,,3.0,,,96.0,96.0,1.0
1681176130615,,,2.0,,,96.0,96.0,2.0
1681176135837,,,2.0,,,96.0,96.0,2.0
1681176141037,,,1.0,,,96.0,96.0,3.0
1681176146285,,,2.0,,1.0,96.0,96.0,1.0
1681176151534,,,2.0,,,97.0,97.0,1.0
1681176156773,1.0,,2.0,,,97.0,97.0,
1681176173910,,,2.0,,,97.0,97.0,1.0
1681176200155,,,1.0,,,98.0,98.0,1.0
1681176226740,,,1.0,,,98.0,98.0,1.0
1681176237044,,,2.0,,,97.0,97.0,1.0
1681176242222,,,1.0,,,98.0,98.0,1.0
1681176247373,1.0,,2.0,,,96.0,96.0,1.0
1681176252709,,,1.0,,,96.0,96.0,3.0
1681176258013,,,2.0,,1.0,96.0,96.0,1.0
1681176263111,,,2.0,,,96.0,96.0,2.0
1681176268347,,,2.0,,1.0,97.0,97.0,
1681176273586,,,2.0,,1.0,96.0,96.0,1.0
1681176278760,1.0,,1.0,,1.0,96.0,96.0,1.0
1681176283943,1.0,,1.0,,1.0,96.0,96.0,1.0
1681176289210,,,2.0,,,95.0,95.0,3.0
1681176294476,,,2.0,,,95.0,95.0,3.0
1681176299721,,,1.0,,1.0,97.0,97.0,1.0
1681176305138,,,1.0,,1.0,95.0,95.0,3.0
1681176310435,,,1.0,,1.0,96.0,96.0,2.0
1681176315622,,,2.0,,1.0,96.0,96.0,1.0
1681176320873,,,1.0,,,96.0,96.0,3.0
1681176326116,,,1.0,,,95.0,95.0,4.0
1681176359583,,,2.0,,1.0,97.0,97.0,
1681176386292,,,3.0,,1.0,93.0,93.0,3.0
1681176391456,1.0,,2.0,,,97.0,97.0,
1681176396690,,,1.0,,,98.0,98.0,1.0
1681176401878,1.0,,1.0,,1.0,96.0,96.0,1.0
1681176418931,1.0,,2.0,,,97.0,97.0,
1681176445621,,,1.0,,,97.0,97.0,2.0
1681176472383,2.0,,2.0,,1.0,93.0,93.0,2.0
1681176477575,,,2.0,,1.0,96.0,96.0,1.0
1681176483493,,,1.0,,1.0,95.0,95.0,3.0
1681176500503,1.0,,1.0,,1.0,96.0,96.0,1.0
1681176526009,,,3.0,,1.0,95.0,95.0,1.0
1681176552684,,,2.0,,,98.0,98.0,
1681176586485,,100.0,,,,,,
1681176586489,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681176588970,6.0,,2.0,1.0,2.0,88.0,88.0,1.0
1681176594579,,,2.0,,,98.0,98.0,
1681176609730,5.0,,2.0,1.0,,92.0,92.0,
1681176624919,5.0,,1.0,1.0,1.0,89.0,89.0,2.0
1681176640096,2.0,,1.0,2.0,1.0,91.0,91.0,1.0
1681176661208,3.0,,2.0,1.0,,93.0,93.0,
1681176676351,3.0,,3.0,,,93.0,93.0,1.0
1681176691596,5.0,,3.0,,,92.0,92.0,
1681176706721,2.0,,2.0,1.0,1.0,93.0,93.0,
1681176721875,3.0,,2.0,1.0,,93.0,93.0,1.0
1681176738242,2.0,,3.0,,,94.0,94.0,1.0
1681176753735,1.0,,3.0,1.0,2.0,93.0,93.0,
1681176769067,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681176784617,41.0,,3.0,12.0,8.0,33.0,33.0,
1681176800417,99.0,,1.0,,,,,
1681176815733,99.0,,1.0,,,,,
1681176836225,99.0,,1.0,,,,,
1681176852312,100.0,,,,,,,
1681176867498,99.0,,1.0,,,,,
1681176883416,99.0,,1.0,,,,,
1681176900355,99.0,,1.0,,,,,
1681176916394,99.0,,1.0,,,,,
1681176932416,99.0,,1.0,,,,,
1681176948690,99.0,,1.0,,,,,
1681176958917,100.0,,,,,,,
1681176974181,100.0,,,,,,,
1681176989391,99.0,,1.0,,,,,
1681177004590,99.0,,1.0,,,,,
1681177017304,99.0,,1.0,,,,,
1681177056216,100.0,,,,,,,
1681177102390,97.0,,1.0,1.0,,1.0,1.0,
1681177117632,98.0,,2.0,,,,,
1681177133188,,100.0,,,,,,
1681177133219,96.0,,2.0,1.0,,1.0,1.0,
1681177148612,99.0,,1.0,,,,,
1681177164049,99.0,,1.0,,,,,
1681177179475,99.0,,1.0,,,,,
1681177198532,99.0,,1.0,,,,,
1681177213740,100.0,,,,,,,
1681177228951,99.0,,1.0,,,,,
1681177244187,99.0,,1.0,,,,,
1681177261251,99.0,,1.0,,,,,
1681177299676,,100.0,,,,,,
1681177299680,97.0,,1.0,1.0,,,,
1681180829457,,100.0,,,,,,
1681180829495,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681180855121,,,2.0,,1.0,97.0,97.0,
1681180870596,,,1.0,,1.0,96.0,96.0,2.0
1681180885873,,,2.0,,1.0,95.0,95.0,2.0
1681180901289,,,1.0,,1.0,96.0,96.0,2.0
1681180916594,,,2.0,1.0,8.0,87.0,87.0,2.0
1681180931986,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681180948518,,,1.0,1.0,12.0,84.0,84.0,2.0
1681180963788,,,1.0,,1.0,95.0,95.0,3.0
1681180978962,,,1.0,,,94.0,94.0,5.0
1681180996313,,100.0,,,,,,
1681180996336,96.0,,2.0,1.0,,,,
1681181001846,99.0,,1.0,,,,,
1681181015721,72.0,,3.0,12.0,3.0,9.0,9.0,
1681181031038,48.0,,3.0,16.0,3.0,27.0,27.0,
1681181046483,58.0,,3.0,13.0,4.0,17.0,17.0,
1681181061788,95.0,,3.0,,,2.0,2.0,
1681181082231,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681181087473,100.0,,,,,,,
