timestamp,STILL,UNDEFINED,IN_VEHICLE,TILTING,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1680847715653,99.0,1.0,,,,,,
1680847729994,99.0,1.0,,,,,,
1680847746978,97.0,1.0,,,2.0,2.0,,
1680847763972,,,,100.0,,,,
1680847764003,90.0,2.0,5.0,,2.0,2.0,,
1680847781005,96.0,2.0,1.0,,,,,
1680847798005,96.0,1.0,2.0,,,,,
1680847815097,67.0,2.0,20.0,,3.0,3.0,1.0,
1680847909834,,,,100.0,,,,
1680847909931,97.0,,1.0,,1.0,1.0,,
1680847934399,,,,100.0,,,,
1680847934426,98.0,1.0,1.0,,,,,
1680847951388,96.0,1.0,2.0,,1.0,1.0,,
1680847968392,96.0,2.0,2.0,,,,,
1680848143964,,,,100.0,,,,
1680848144056,96.0,1.0,1.0,,1.0,1.0,,
1680848161151,,,,100.0,,,,
1680848161189,98.0,1.0,1.0,,,,,
1680848182389,,,,100.0,,,,
1680848182504,96.0,2.0,1.0,,1.0,1.0,,
1680848199593,,,,100.0,,,,
1680848199619,96.0,1.0,2.0,,1.0,1.0,,
1680848240902,,,,100.0,,,,
1680848240973,96.0,2.0,1.0,,1.0,1.0,,
1680848422501,,,,100.0,,,,
1680848422558,56.0,2.0,12.0,,18.0,18.0,2.0,
1680848439577,,,,100.0,,,,
1680848439615,96.0,2.0,1.0,,1.0,1.0,,
1680848460413,,,,100.0,,,,
1680848460460,97.0,1.0,1.0,,,,,
1680848477477,,,,100.0,,,,
1680848477517,87.0,2.0,4.0,,5.0,5.0,1.0,
1680848494561,98.0,1.0,,,1.0,1.0,,
1680848511533,98.0,1.0,,,1.0,1.0,,
1680848528534,,,,100.0,,,,
1680848528566,98.0,2.0,,,,,,
1680848545577,99.0,1.0,,,,,,
1680848562605,99.0,1.0,,,,,,
1680848579624,98.0,2.0,,,,,,
1680848596553,99.0,1.0,,,,,,
1680848613575,99.0,1.0,,,,,,
1680848630492,99.0,,1.0,,,,,
1680848647528,96.0,1.0,1.0,,1.0,1.0,,
1680848664418,96.0,1.0,1.0,,1.0,1.0,,
1680848681435,99.0,1.0,,,,,,
1680848698358,99.0,1.0,,,,,,
1680848715397,61.0,1.0,1.0,,35.0,35.0,1.0,
1680848732420,99.0,1.0,,,,,,
1680848749422,79.0,1.0,12.0,,1.0,1.0,,
1680849418800,,,,100.0,,,,
1680849418870,99.0,1.0,,,,,,
1680849435917,,,,100.0,,,,
1680849435945,98.0,2.0,,,,,,
1680849452889,97.0,2.0,1.0,,,,,
1680849620766,,,,100.0,,,,
1680849620802,99.0,1.0,,,,,,
1680849751193,,,,100.0,,,,
1680849751278,65.0,1.0,15.0,,10.0,10.0,1.0,
1680849772582,,,,100.0,,,,
1680849772689,98.0,2.0,,,,,,
1680850697959,63.0,2.0,13.0,,10.0,10.0,1.0,
1680851197526,97.0,3.0,,,,,,
1680851255441,97.0,1.0,1.0,,1.0,1.0,,
1680851272446,,,,100.0,,,,
1680851272480,98.0,2.0,,,,,,
1680851356345,,,,100.0,,,,
1680851356426,96.0,1.0,1.0,,1.0,1.0,,
1680851502757,97.0,1.0,1.0,,1.0,1.0,,
1680851617343,97.0,,1.0,,1.0,1.0,,
1680851634355,,,,100.0,,,,
1680851634389,98.0,1.0,1.0,,,,,
1680851651436,,,,100.0,,,,
1680851651479,98.0,1.0,1.0,,,,,
1680851668494,99.0,1.0,,,,,,
1680851685333,99.0,1.0,,,,,,
1680851702354,99.0,1.0,,,,,,
1680851719388,99.0,1.0,,,,,,
1680851736321,99.0,1.0,,,,,,
1680851753236,99.0,1.0,,,,,,
1680851786275,98.0,,1.0,,,,,
1680851803368,,,,100.0,,,,
1680851803402,96.0,2.0,1.0,,1.0,1.0,,
1680851820371,97.0,,3.0,,,,,
1680851837357,95.0,1.0,4.0,,,,,
1680851854349,90.0,1.0,9.0,,,,,
1680851871319,97.0,2.0,1.0,,,,,
1680851888281,97.0,2.0,1.0,,,,,
1680851967511,,,,100.0,,,,
1680851967575,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680851978359,97.0,1.0,1.0,,1.0,1.0,,
1680851997581,,,,100.0,,,,
1680851997613,97.0,1.0,1.0,,1.0,1.0,,
1680852008683,96.0,2.0,1.0,,1.0,1.0,,
1680852562026,,,,100.0,,,,
1680852562078,96.0,1.0,2.0,,1.0,1.0,,
1680852579075,,,,100.0,,,,
1680852579130,98.0,1.0,1.0,,,,,
1680852601541,96.0,2.0,1.0,,,,,
1680852618541,97.0,1.0,1.0,,1.0,1.0,,
1680852678648,,,,100.0,,,,
1680852678709,50.0,2.0,11.0,,3.0,3.0,29.0,
1680852697280,,,,100.0,,,,
1680852697287,50.0,3.0,17.0,,14.0,14.0,10.0,
1680852712863,,,,100.0,,,,
1680852712918,68.0,2.0,23.0,,4.0,4.0,,
1680852729970,,,,100.0,,,,
1680852730008,31.0,4.0,29.0,,12.0,12.0,4.0,
1680852751922,69.0,1.0,9.0,,7.0,7.0,6.0,
1680852768940,97.0,2.0,1.0,,,,,
1680852785918,97.0,2.0,1.0,,,,,
1680852802853,96.0,2.0,2.0,,,,,
1680852820533,68.0,2.0,18.0,,3.0,3.0,2.0,
1680852837542,97.0,2.0,1.0,,,,,
1680852854570,,,,100.0,,,,
1680852854601,92.0,2.0,2.0,,1.0,1.0,1.0,
1680852871537,,,,100.0,,,,
1680852871575,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680852888626,,,,100.0,,,,
1680852888672,38.0,1.0,18.0,,21.0,21.0,5.0,
1680852905468,,,,100.0,,,,
1680852905494,54.0,2.0,23.0,,5.0,5.0,3.0,
1680852922458,98.0,2.0,,,,,,
1680852939370,98.0,1.0,1.0,,,,,
1680852956343,96.0,2.0,1.0,,,,,
1680852981510,73.0,2.0,16.0,,4.0,4.0,2.0,
1680853142922,,,,100.0,,,,
1680853143021,99.0,1.0,,,,,,
1680853157386,97.0,1.0,1.0,,1.0,1.0,,
1680853174382,97.0,2.0,,,1.0,1.0,,
1680853212422,97.0,1.0,1.0,,,,,
1680853229426,96.0,1.0,3.0,,,,,
1680853246398,97.0,1.0,2.0,,,,,
1680853263388,75.0,2.0,16.0,,3.0,3.0,1.0,
1680853280383,98.0,1.0,1.0,,,,,
1680853297350,96.0,1.0,2.0,,1.0,1.0,,
1680853314324,96.0,1.0,2.0,,1.0,1.0,,
1680853331289,95.0,2.0,3.0,,,,,
1680853353239,,,,100.0,,,,
1680853353295,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680853509177,,,,100.0,,,,
1680853509393,4.0,2.0,1.0,,90.0,90.0,2.0,1.0
1680853526299,,,,100.0,,,,
1680853526362,97.0,2.0,1.0,,,,,
1680853543388,97.0,2.0,1.0,,,,,
1680853563196,99.0,1.0,,,,,,
1680853629879,99.0,1.0,,,,,,
1680853646856,,,,100.0,,,,
1680853646890,97.0,1.0,1.0,,1.0,1.0,,
1680853663879,77.0,1.0,14.0,,5.0,5.0,1.0,
1680853680877,88.0,2.0,9.0,,1.0,1.0,,
1680825928646,99.0,1.0,,,,,,
1680830273743,99.0,1.0,,,,,,
1680830403399,99.0,1.0,,,,,,
1680831107772,100.0,,,,,,,
1680831119830,,,,100.0,,,,
1680831119858,99.0,1.0,,,,,,
1680831148722,98.0,1.0,1.0,,,,,
1680831165777,73.0,2.0,12.0,,2.0,2.0,,
1680831182770,96.0,1.0,1.0,,1.0,1.0,,
1680831200311,77.0,2.0,11.0,,1.0,1.0,,
1680831217321,99.0,1.0,,,,,,
1680831234335,75.0,1.0,13.0,,2.0,2.0,,
1680831251335,55.0,2.0,32.0,,1.0,1.0,,
1680831268326,99.0,1.0,,,,,,
1680831292663,82.0,1.0,10.0,,2.0,2.0,,
1680831309675,,,,100.0,,,,
1680831309711,99.0,1.0,,,,,,
1680831352689,,,,100.0,,,,
1680831353083,44.0,3.0,1.0,,38.0,38.0,12.0,1.0
1680831369854,,,,100.0,,,,
1680831369868,41.0,3.0,4.0,,33.0,33.0,16.0,
1680831386733,96.0,2.0,1.0,,1.0,1.0,,
1680831403756,96.0,1.0,2.0,,1.0,1.0,,
1680831420757,98.0,2.0,,,,,,
1680831437768,96.0,2.0,1.0,,1.0,1.0,,
1680831454761,97.0,2.0,1.0,,,,,
1680831471756,99.0,1.0,,,,,,
1680831488782,99.0,1.0,,,,,,
1680831505750,96.0,1.0,1.0,,1.0,1.0,,
1680831522769,98.0,2.0,,,,,,
1680831539777,96.0,1.0,1.0,,1.0,1.0,,
1680831556773,96.0,1.0,1.0,,1.0,1.0,,
1680831573775,97.0,2.0,1.0,,,,,
1680831590782,98.0,2.0,,,,,,
1680831607812,98.0,2.0,,,,,,
1680831653755,,,,100.0,,,,
1680831653871,44.0,2.0,4.0,,38.0,38.0,8.0,1.0
1680831707023,,,,100.0,,,,
1680831707119,97.0,2.0,1.0,,,,,
1680831724164,98.0,1.0,,,1.0,1.0,,
1680831741204,99.0,1.0,,,,,,
1680831758277,99.0,1.0,,,,,,
1680831775306,99.0,1.0,,,,,,
1680831792353,99.0,1.0,,,,,,
1680831809374,99.0,1.0,,,,,,
1680831826396,99.0,1.0,,,,,,
1680831845636,97.0,1.0,1.0,,1.0,1.0,,
1680831862663,99.0,1.0,,,,,,
1680831879673,99.0,1.0,,,,,,
1680831896701,99.0,1.0,,,,,,
1680831913719,99.0,1.0,,,,,,
1680831930739,99.0,1.0,,,,,,
1680831947773,99.0,1.0,,,,,,
1680832258285,99.0,1.0,,,,,,
1680832966342,98.0,2.0,,,,,,
1680832983354,99.0,1.0,,,,,,
1680833000368,98.0,2.0,,,,,,
1680833017376,99.0,1.0,,,,,,
1680833034388,99.0,1.0,,,,,,
1680833051429,99.0,1.0,,,,,,
1680833068436,99.0,1.0,,,,,,
1680833085467,99.0,1.0,,,,,,
1680833102490,99.0,1.0,,,,,,
1680833119499,99.0,1.0,,,,,,
1680833136499,99.0,1.0,,,,,,
1680833153526,99.0,1.0,,,,,,
1680833166662,99.0,1.0,,,,,,
1680833183670,99.0,1.0,,,,,,
1680833200684,96.0,1.0,1.0,,1.0,1.0,,
1680833217721,98.0,1.0,,,1.0,1.0,,
1680833234735,,,,100.0,,,,
1680833234768,98.0,2.0,,,,,,
1680833251729,96.0,2.0,2.0,,,,,
1680833268738,98.0,1.0,,,1.0,1.0,,
1680833285741,,,,100.0,,,,
1680833285778,98.0,2.0,,,,,,
1680833302766,99.0,1.0,,,,,,
1680833319784,99.0,1.0,,,,,,
1680833336786,98.0,2.0,,,,,,
1680833349597,99.0,1.0,,,,,,
1680833366615,99.0,1.0,,,,,,
1680833383618,98.0,1.0,1.0,,,,,
1680833400631,99.0,1.0,,,,,,
1680833417622,99.0,1.0,,,,,,
1680833434636,99.0,1.0,,,,,,
1680833451662,99.0,1.0,,,,,,
1680833468681,99.0,1.0,,,,,,
1680833485696,99.0,1.0,,,,,,
1680833502708,99.0,1.0,,,,,,
1680833519667,99.0,1.0,,,,,,
1680833532473,99.0,1.0,,,,,,
1680833549503,99.0,1.0,,,,,,
1680833566529,99.0,1.0,,,,,,
1680833583563,99.0,1.0,,,,,,
1680833600584,99.0,1.0,,,,,,
1680833617601,99.0,1.0,,,,,,
1680833634635,99.0,1.0,,,,,,
1680833651651,99.0,1.0,,,,,,
1680833668612,,,,100.0,,,,
1680833668649,98.0,1.0,1.0,,,,,
1680833685637,96.0,2.0,2.0,,,,,
1680833702675,,,,100.0,,,,
1680833702723,99.0,1.0,,,,,,
1680833715419,97.0,2.0,,,1.0,1.0,,
1680833732429,99.0,1.0,,,,,,
1680833749455,97.0,2.0,,,1.0,1.0,,
1680833766466,98.0,1.0,1.0,,,,,
1680833783576,99.0,1.0,,,,,,
1680833800591,97.0,2.0,1.0,,,,,
1680833817614,98.0,1.0,1.0,,,,,
1680833834578,97.0,2.0,1.0,,,,,
1680833851563,96.0,2.0,1.0,,1.0,1.0,,
1680833868614,99.0,1.0,,,,,,
1680833885592,99.0,1.0,,,,,,
1680833898328,96.0,1.0,1.0,,1.0,1.0,,
1680833915355,99.0,1.0,,,,,,
1680833932372,96.0,1.0,1.0,,1.0,1.0,,
1680833948899,99.0,1.0,,,,,,
1680833965871,99.0,1.0,,,,,,
1680833982927,99.0,1.0,,,,,,
1680833999816,96.0,,2.0,,1.0,1.0,,
1680834016822,96.0,2.0,,,2.0,2.0,,
1680834033810,99.0,1.0,,,,,,
1680834050826,99.0,1.0,,,,,,
1680834067859,99.0,1.0,,,,,,
1680834081250,96.0,1.0,1.0,,1.0,1.0,,
1680834098261,99.0,1.0,,,,,,
1680834115287,96.0,1.0,1.0,,1.0,1.0,,
1680834132365,99.0,1.0,,,,,,
1680834149331,99.0,1.0,,,,,,
1680834166328,99.0,1.0,,,,,,
1680834183317,99.0,1.0,,,,,,
1680834200340,99.0,1.0,,,,,,
1680834217377,99.0,1.0,,,,,,
1680834234394,99.0,1.0,,,,,,
1680834251427,99.0,1.0,,,,,,
1680834264156,99.0,1.0,,,,,,
1680834281168,99.0,1.0,,,,,,
1680834298185,96.0,,2.0,,1.0,1.0,,
1680834315200,99.0,1.0,,,,,,
1680834332162,96.0,1.0,2.0,,1.0,1.0,,
1680834349201,99.0,1.0,,,,,,
1680834366231,99.0,1.0,,,,,,
1680834383240,99.0,1.0,,,,,,
1680834400261,99.0,1.0,,,,,,
1680834417273,99.0,1.0,,,,,,
1680834434313,99.0,1.0,,,,,,
1680834447087,99.0,1.0,,,,,,
1680834464123,99.0,1.0,,,,,,
1680834481145,99.0,1.0,,,,,,
1680834498170,99.0,1.0,,,,,,
1680834515174,99.0,1.0,,,,,,
1680834532198,99.0,1.0,,,,,,
1680834549218,99.0,1.0,,,,,,
1680834566232,99.0,1.0,,,,,,
1680834583240,99.0,1.0,,,,,,
1680834600231,99.0,1.0,,,,,,
1680834617224,99.0,1.0,,,,,,
1680834629995,99.0,1.0,,,,,,
1680834647036,99.0,1.0,,,,,,
1680834664059,99.0,1.0,,,,,,
1680834681070,96.0,,2.0,,1.0,1.0,,
1680834699827,99.0,1.0,,,,,,
1680834716689,99.0,1.0,,,,,,
1680834733687,96.0,1.0,1.0,,1.0,1.0,,
1680834750718,99.0,1.0,,,,,,
1680834767731,99.0,1.0,,,,,,
1680834784694,99.0,1.0,,,,,,
1680834801693,99.0,1.0,,,,,,
1680834812899,99.0,1.0,,,,,,
1680834829919,99.0,1.0,,,,,,
1680834846960,99.0,1.0,,,,,,
1680834863996,99.0,1.0,,,,,,
1680834881012,99.0,1.0,,,,,,
1680834898038,99.0,1.0,,,,,,
1680834915059,99.0,1.0,,,,,,
1680834932093,99.0,1.0,,,,,,
1680834949101,99.0,1.0,,,,,,
1680834966100,99.0,1.0,,,,,,
1680834983113,99.0,1.0,,,,,,
1680834995792,99.0,1.0,,,,,,
1680835012805,99.0,1.0,,,,,,
1680835029845,99.0,1.0,,,,,,
1680835046850,99.0,1.0,,,,,,
1680835063866,99.0,1.0,,,,,,
1680835080903,99.0,1.0,,,,,,
1680835097950,99.0,1.0,,,,,,
1680835114981,99.0,1.0,,,,,,
1680835131990,99.0,1.0,,,,,,
1680835149020,99.0,1.0,,,,,,
1680835166040,99.0,1.0,,,,,,
1680835178746,99.0,1.0,,,,,,
1680835492713,99.0,1.0,,,,,,
1680836130253,100.0,,,,,,,
1680836132095,100.0,,,,,,,
1680836142364,100.0,,,,,,,
1680836236358,97.0,1.0,1.0,,,,,
1680836253343,98.0,1.0,,,1.0,1.0,,
1680836270361,96.0,2.0,,,1.0,1.0,1.0,
1680836287414,99.0,1.0,,,,,,
1680836312536,97.0,2.0,1.0,,,,,
1680836329535,97.0,1.0,1.0,,1.0,1.0,,
1680836346588,96.0,1.0,1.0,,1.0,1.0,,
1680836363595,98.0,1.0,1.0,,,,,
1680836380600,97.0,1.0,1.0,,1.0,1.0,,
1680836397607,99.0,1.0,,,,,,
1680836414628,99.0,1.0,,,,,,
1680836431656,98.0,2.0,,,,,,
1680836448665,99.0,1.0,,,,,,
1680836465645,96.0,,2.0,,1.0,1.0,,
1680836482669,99.0,1.0,,,,,,
1680836496967,99.0,1.0,,,,,,
1680836512476,99.0,1.0,,,,,,
1680836529475,99.0,1.0,,,,,,
1680836546519,99.0,1.0,,,,,,
1680836563561,99.0,1.0,,,,,,
1680836580581,99.0,1.0,,,,,,
1680854485369,,,,100.0,,,,
1680854485453,60.0,2.0,17.0,,5.0,5.0,,
1680854503401,,,,100.0,,,,
1680854503449,100.0,,,,,,,
1680854520417,97.0,1.0,1.0,,1.0,1.0,,
1680854537417,97.0,1.0,1.0,,1.0,1.0,,
1680854969341,,,,100.0,,,,
1680854969423,98.0,1.0,1.0,,,,,
1680854986427,,,,100.0,,,,
1680854986454,83.0,2.0,7.0,,4.0,4.0,1.0,
1680855003440,83.0,2.0,15.0,,,,,
1680855020413,60.0,2.0,36.0,,,,,
1680855037330,97.0,2.0,1.0,,,,,
1680855054287,96.0,2.0,2.0,,,,,
1680855071256,97.0,1.0,2.0,,,,,
1680855088265,96.0,1.0,3.0,,,,,
1680855458062,,,,100.0,,,,
1680855458157,97.0,1.0,1.0,,1.0,1.0,,
1680855475183,,,,100.0,,,,
1680855475233,97.0,2.0,,,1.0,1.0,,
1680855688695,,,,100.0,,,,
1680855688764,97.0,,1.0,,1.0,1.0,,
1680855701641,96.0,2.0,,,2.0,2.0,,
1680855718699,,,,100.0,,,,
1680855718740,97.0,2.0,,,1.0,1.0,,
1680855735759,88.0,2.0,7.0,,3.0,3.0,,
1680855752701,96.0,2.0,2.0,,,,,
1680855804407,,,,100.0,,,,
1680855804463,98.0,2.0,,,,,,
1680856302244,,,,100.0,,,,
1680856302329,96.0,1.0,1.0,,2.0,2.0,,
1680856320236,,,,100.0,,,,
1680856320289,98.0,1.0,1.0,,,,,
1680856337255,96.0,2.0,2.0,,,,,
1680856354242,93.0,1.0,6.0,,,,,
1680856371182,98.0,1.0,1.0,,,,,
1680856388183,96.0,1.0,3.0,,,,,
1680856554767,,,,100.0,,,,
1680856554776,98.0,2.0,,,,,,
1680856813347,98.0,1.0,1.0,,,,,
1680856832384,,,,100.0,,,,
1680856832428,96.0,2.0,1.0,,1.0,1.0,,
1680856849423,96.0,1.0,2.0,,1.0,1.0,,
1680856866421,97.0,2.0,1.0,,,,,
1680856883403,97.0,2.0,1.0,,,,,
1680856900371,98.0,1.0,1.0,,,,,
1680856917353,99.0,1.0,,,,,,
1680856934335,96.0,1.0,2.0,,1.0,1.0,,
1680856951325,96.0,2.0,2.0,,,,,
1680856968299,97.0,2.0,1.0,,,,,
1680857105680,,,,100.0,,,,
1680857105759,96.0,1.0,2.0,,1.0,1.0,,
1680857118855,,,,100.0,,,,
1680857118929,96.0,1.0,1.0,,1.0,1.0,,
1680857209375,,,,100.0,,,,
1680857209540,71.0,3.0,1.0,,21.0,21.0,4.0,
1680857221279,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680857322846,,,,100.0,,,,
1680857322930,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680857472128,,,,100.0,,,,
1680857472208,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680860219320,,,,100.0,,,,
1680860219448,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680860822352,97.0,2.0,1.0,,,,,
1680860839336,,,,100.0,,,,
1680860839369,98.0,1.0,1.0,,,,,
1680860856341,97.0,1.0,2.0,,,,,
1680860873297,98.0,1.0,1.0,,,,,
1680860890315,96.0,2.0,2.0,,,,,
1680860907364,97.0,2.0,,,1.0,1.0,,
1680860920509,83.0,1.0,8.0,,3.0,3.0,3.0,
1680861009186,60.0,2.0,17.0,,5.0,5.0,,
1680861114345,,,,100.0,,,,
1680861114397,97.0,2.0,1.0,,,,,
1680861131476,,,,100.0,,,,
1680861131526,99.0,1.0,,,,,,
1680861148519,59.0,1.0,22.0,,7.0,7.0,4.0,
1680861165546,,,,100.0,,,,
1680861165588,70.0,1.0,15.0,,8.0,8.0,2.0,
1680862119667,96.0,2.0,,,2.0,2.0,,
1680862963729,,,,100.0,,,,
1680862963804,98.0,1.0,1.0,,,,,
1680862980817,,,,100.0,,,,
1680862980838,98.0,1.0,,,1.0,1.0,,
1680862997832,96.0,1.0,1.0,,1.0,1.0,,
1681624010674,,,,100.0,,,,
1681624010725,97.0,1.0,1.0,,1.0,1.0,,
1681624027767,99.0,1.0,,,,,,
1681624044775,98.0,2.0,,,,,,
1681624061780,98.0,2.0,,,,,,
1681624080188,97.0,2.0,1.0,,,,,
1681624104316,99.0,1.0,,,,,,
1681624121340,99.0,1.0,,,,,,
1681627834847,99.0,1.0,,,,,,
1681628145609,,,,100.0,,,,
1681628145697,67.0,2.0,4.0,,15.0,15.0,8.0,
1681628160509,,,,100.0,,,,
1681628160551,9.0,2.0,1.0,,83.0,83.0,4.0,1.0
1681631100093,,,,100.0,,,,
1681631101048,99.0,1.0,,,,,,
1681631104421,98.0,1.0,,,1.0,1.0,,
1681631121394,96.0,2.0,1.0,,1.0,1.0,,
1681631138397,96.0,1.0,2.0,,1.0,1.0,,
1681631155423,96.0,2.0,2.0,,,,,
1681631179127,90.0,1.0,6.0,,1.0,1.0,,
1681631190370,99.0,1.0,,,,,,
1681631199807,100.0,,,,,,,
1681631217083,97.0,2.0,1.0,,,,,
1681631220600,96.0,2.0,2.0,,,,,
1681631225639,,,,100.0,,,,
1681631225688,97.0,2.0,1.0,,,,,
1681631230618,,,,100.0,,,,
1681631230655,37.0,2.0,18.0,,10.0,10.0,27.0,
1681631235910,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681631240613,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681631257579,75.0,1.0,17.0,,5.0,5.0,,
1681632546917,,,,100.0,,,,
1681632547057,96.0,2.0,,,2.0,2.0,,
1681632564081,,,,100.0,,,,
1681632564168,85.0,2.0,1.0,,8.0,8.0,4.0,
1681632587628,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681633088361,,,,100.0,,,,
1681633088487,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681633105479,,,,100.0,,,,
1681633105514,70.0,2.0,19.0,,5.0,5.0,1.0,
1681633122483,97.0,1.0,1.0,,1.0,1.0,,
1681633139442,97.0,2.0,1.0,,,,,
1681633159564,96.0,1.0,3.0,,,,,
1681633172892,96.0,2.0,2.0,,,,,
1681633191415,,,,100.0,,,,
1681633191447,85.0,2.0,5.0,,7.0,7.0,1.0,
1681633204207,,,,100.0,,,,
1681633204260,3.0,3.0,3.0,,87.0,87.0,2.0,
1681633221326,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681633238357,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681633255413,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681633359551,,,,100.0,,,,
1681633359595,45.0,1.0,8.0,,28.0,28.0,11.0,1.0
1681633653999,,,,100.0,,,,
1681633654073,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681633859658,,,,100.0,,,,
1681633859683,39.0,2.0,8.0,,33.0,33.0,11.0,1.0
1681633880715,1.0,3.0,,,94.0,94.0,1.0,1.0
1681633897675,1.0,1.0,,,96.0,96.0,,2.0
1681633914660,,2.0,,,96.0,96.0,,2.0
1681633929072,,,,100.0,,,,
1681633929111,,1.0,,,96.0,96.0,1.0,2.0
1681633946168,,,,100.0,,,,
1681633946208,1.0,1.0,,,89.0,89.0,2.0,7.0
1681634070372,,,,100.0,,,,
1681634070422,97.0,2.0,,,1.0,1.0,,
1681634121394,,,,100.0,,,,
1681634121594,96.0,,2.0,,1.0,1.0,,
1681652672658,100.0,,,,,,,
1681652672659,,,,100.0,,,,
1681652743740,,,,100.0,,,,
1681652743765,97.0,2.0,,,1.0,1.0,,
1681653252584,73.0,2.0,11.0,,6.0,6.0,1.0,
1681654100941,2.0,2.0,1.0,,90.0,90.0,3.0,2.0
1681654138300,,,,100.0,,,,
1681654138326,1.0,2.0,,,96.0,96.0,1.0,
1681655013856,1.0,2.0,,,95.0,95.0,,2.0
1681655652204,,,,100.0,,,,
1681655652228,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681655689646,,,,100.0,,,,
1681655689691,,1.0,,,97.0,97.0,1.0,1.0
1681655912615,,,,100.0,,,,
1681655912639,98.0,1.0,1.0,,,,,
1681655941486,100.0,,,,,,,
1681655958439,96.0,1.0,1.0,,1.0,1.0,,
1681655975408,98.0,1.0,,,1.0,1.0,,
1681655992390,97.0,1.0,1.0,,1.0,1.0,,
1681656009376,99.0,1.0,,,,,,
1681656026361,98.0,1.0,1.0,,,,,
1681656043304,98.0,2.0,,,,,,
1681656114977,97.0,2.0,1.0,,,,,
1681657056257,97.0,1.0,1.0,,1.0,1.0,,
1681657201445,99.0,1.0,,,,,,
1681657661770,96.0,2.0,2.0,,,,,
1681658529356,99.0,1.0,,,,,,
1681658833256,100.0,,,,,,,
1681659281160,,,,100.0,,,,
1681659281198,100.0,,,,,,,
1681662261468,,,,100.0,,,,
1681662261496,100.0,,,,,,,
1681662920053,99.0,,1.0,,,,,
1681663802314,100.0,,,,,,,
1681664222618,100.0,,,,,,,
1681665831128,56.0,1.0,19.0,,10.0,10.0,2.0,
1681665859972,100.0,,,,,,,
1681666704737,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681666739604,,,,100.0,,,,
1681666739647,61.0,2.0,24.0,,5.0,5.0,2.0,
1681666756644,99.0,1.0,,,,,,
1681666773590,98.0,1.0,1.0,,,,,
1681666790529,96.0,1.0,1.0,,1.0,1.0,,
1681666807852,96.0,1.0,1.0,,1.0,1.0,,
1681666884679,,,,100.0,,,,
1681666884730,83.0,3.0,2.0,,10.0,10.0,2.0,
1681666901698,51.0,2.0,15.0,,21.0,21.0,8.0,
1681666918669,51.0,2.0,42.0,,2.0,2.0,,
1681666935634,69.0,1.0,27.0,,1.0,1.0,,
1681666952601,50.0,1.0,47.0,,1.0,1.0,,
1681666969562,96.0,1.0,3.0,,,,,
1681666981664,77.0,2.0,14.0,,4.0,4.0,1.0,
1681666998684,73.0,1.0,6.0,,13.0,13.0,4.0,
1681667015648,93.0,1.0,1.0,,4.0,4.0,,
1681667032598,97.0,2.0,,,1.0,1.0,,
1681667049658,50.0,3.0,8.0,,27.0,27.0,8.0,
1681667066670,,,,100.0,,,,
1681667066700,96.0,2.0,1.0,,1.0,1.0,,
1681667083725,99.0,1.0,,,,,,
1681667100692,99.0,1.0,,,,,,
1681667117702,99.0,1.0,,,,,,
1681667134708,99.0,1.0,,,,,,
1681667151708,99.0,1.0,,,,,,
1681667164555,99.0,1.0,,,,,,
1681667184972,,,,100.0,,,,
1681667185002,66.0,2.0,13.0,,8.0,8.0,1.0,
1681667201974,92.0,2.0,2.0,,3.0,3.0,1.0,
1681667219026,75.0,2.0,3.0,,9.0,9.0,10.0,
1681603624577,100.0,,,,,,,
1681605200517,100.0,,,,,,,
1681605232507,100.0,,,,,,,
1681606115611,,,,100.0,,,,
1681606115653,41.0,3.0,10.0,,29.0,29.0,10.0,3.0
1681606145050,,,,100.0,,,,
1681606145068,99.0,1.0,,,,,,
1681606419123,,,,100.0,,,,
1681606419168,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681606580446,,,,100.0,,,,
1681606580461,100.0,,,,,,,
1681606822155,100.0,,,,,,,
1681606860200,,,,100.0,,,,
1681606860233,97.0,2.0,1.0,,,,,
1681606897851,,,,100.0,,,,
1681606897905,49.0,2.0,33.0,,4.0,4.0,2.0,
1681606914926,99.0,1.0,,,,,,
1681606931936,96.0,1.0,2.0,,1.0,1.0,,
1681606948966,98.0,2.0,,,,,,
1681606966003,99.0,1.0,,,,,,
1681606983050,99.0,1.0,,,,,,
1681607000066,99.0,1.0,,,,,,
1681607907420,,,,100.0,,,,
