timestamp,STILL,TILTING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1681494631921,1.0,,2.0,1.0,2.0,90.0,90.0,4.0
1681494648966,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681494665897,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681494682899,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681494700250,7.0,,3.0,3.0,2.0,82.0,82.0,1.0
1681494717464,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681494774902,3.0,,2.0,5.0,1.0,86.0,86.0,
1681494793770,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681494810806,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681494827825,1.0,,3.0,7.0,,86.0,86.0,
1681494844872,1.0,,2.0,2.0,,93.0,93.0,1.0
1681494861909,,,4.0,1.0,,94.0,94.0,1.0
1681494878937,1.0,,2.0,1.0,,93.0,93.0,2.0
1681494895962,,,2.0,2.0,,96.0,96.0,
1681494913189,,,3.0,2.0,1.0,93.0,93.0,
1681494930042,1.0,,2.0,4.0,,91.0,91.0,1.0
1681494948125,1.0,,3.0,7.0,,88.0,88.0,
1681494954362,4.0,,1.0,3.0,1.0,86.0,86.0,2.0
1681494971709,3.0,,2.0,3.0,,90.0,90.0,1.0
1681494988965,3.0,,2.0,4.0,,89.0,89.0,1.0
1681495394117,2.0,,2.0,1.0,2.0,91.0,91.0,1.0
1681495440064,,100.0,,,,,,
1681495440142,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681495457260,100.0,,,,,,,
1681495479984,96.0,,2.0,1.0,,1.0,1.0,
1681495497224,100.0,,,,,,,
1681495514555,,100.0,,,,,,
1681495514742,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681495532076,,100.0,,,,,,
1681495532219,90.0,,1.0,2.0,,6.0,6.0,
1681495548799,100.0,,,,,,,
1681495566104,100.0,,,,,,,
1681495583436,99.0,,1.0,,,,,
1681495600742,99.0,,1.0,,,,,
1681495618080,97.0,,1.0,1.0,,,,
1681495635412,99.0,,1.0,,,,,
1681495652722,86.0,,1.0,8.0,,1.0,1.0,
1681495669999,98.0,,1.0,1.0,,,,
1681495687275,,100.0,,,,,,
1681495687405,60.0,,2.0,28.0,,3.0,3.0,
1681495704676,56.0,,3.0,17.0,3.0,16.0,16.0,
1681495725693,38.0,,3.0,15.0,4.0,27.0,27.0,
1681495742879,98.0,,2.0,,,,,
1681495759970,100.0,,,,,,,
1681495777128,64.0,,2.0,18.0,1.0,4.0,4.0,
1681495794262,71.0,,3.0,14.0,,4.0,4.0,
1681495811393,35.0,,2.0,30.0,2.0,10.0,10.0,
1681495828406,51.0,,2.0,25.0,2.0,10.0,10.0,
1681495846579,68.0,,2.0,15.0,2.0,9.0,9.0,
1681495863632,80.0,,,4.0,2.0,12.0,12.0,
1681495880713,97.0,,2.0,1.0,,,,
1681495897771,74.0,,2.0,7.0,1.0,9.0,9.0,
1681495908503,77.0,,1.0,7.0,1.0,8.0,8.0,
1681495925530,97.0,,2.0,1.0,,,,
1681495942580,99.0,,1.0,,,,,
1681495959714,96.0,,2.0,1.0,,1.0,1.0,
1681495976889,93.0,,1.0,1.0,,4.0,4.0,
1681495994018,81.0,,2.0,6.0,,9.0,9.0,
1681496011061,96.0,,2.0,,,2.0,2.0,
1681496028143,97.0,,2.0,,,1.0,1.0,
1681443176155,100.0,,,,,,,
1681443203122,100.0,,,,,,,
1681443300084,5.0,,2.0,2.0,,90.0,90.0,
1681443317288,1.0,,3.0,1.0,1.0,91.0,91.0,2.0
1681443334513,2.0,,2.0,,1.0,91.0,91.0,4.0
1681443356596,1.0,,1.0,1.0,1.0,94.0,94.0,1.0
1681443373633,3.0,,1.0,1.0,1.0,90.0,90.0,3.0
1681443391066,3.0,,2.0,9.0,1.0,83.0,83.0,1.0
1681443450179,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681443467385,39.0,,2.0,9.0,11.0,32.0,32.0,1.0
1681443484581,40.0,,3.0,17.0,3.0,26.0,26.0,
1681443501552,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681443518743,53.0,,1.0,5.0,2.0,34.0,34.0,
1681444529563,,100.0,,,,,,
1681444529747,2.0,,3.0,1.0,2.0,88.0,88.0,3.0
1681444568907,,100.0,,,,,,
1681444569002,100.0,,,,,,,
1681444598156,100.0,,,,,,,
1681444614663,98.0,,2.0,,,,,
1681444631720,99.0,,1.0,,,,,
1681444648800,99.0,,,1.0,,,,
1681444673049,98.0,,1.0,1.0,,,,
1681444704293,100.0,,,,,,,
1681444721334,99.0,,1.0,,,,,
1681444738386,96.0,,1.0,1.0,,1.0,1.0,
1681444762715,100.0,,,,,,,
1681444791674,100.0,,,,,,,
1681444808741,99.0,,1.0,,,,,
1681444825799,99.0,,1.0,,,,,
1681444842843,99.0,,1.0,,,,,
1681444859904,96.0,,,1.0,,2.0,2.0,
1681444875586,99.0,,1.0,,,,,
1681444899825,100.0,,,,,,,
1681444928987,100.0,,,,,,,
1681444946047,99.0,,1.0,,,,,
1681444963114,99.0,,1.0,,,,,
1681444980192,99.0,,1.0,,,,,
1681444997297,99.0,,1.0,,,,,
1681445014386,99.0,,1.0,,,,,
1681445031442,99.0,,1.0,,,,,
1681445048527,99.0,,1.0,,,,,
1681445335656,55.0,,3.0,7.0,4.0,24.0,24.0,
1681445364571,99.0,,1.0,,,,,
1681446629455,,100.0,,,,,,
1681446629619,1.0,,1.0,,1.0,96.0,96.0,1.0
1681446732547,,100.0,,,,,,
1681446732650,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681446749876,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681446767130,,100.0,,,,,,
1681446767160,4.0,,1.0,1.0,5.0,84.0,84.0,5.0
1681446972307,44.0,,3.0,8.0,5.0,33.0,33.0,1.0
1681447088777,,100.0,,,,,,
1681447088828,99.0,,1.0,,,,,
1681447105939,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681447123147,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681447143927,3.0,,2.0,4.0,3.0,85.0,85.0,1.0
1681447161132,4.0,,1.0,5.0,2.0,83.0,83.0,2.0
1681447178324,4.0,,3.0,3.0,1.0,85.0,85.0,2.0
1681447195540,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681447212738,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681447229987,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681447246991,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681447264029,4.0,,1.0,8.0,,86.0,86.0,
1681485084215,,100.0,,,,,,
1681485084361,100.0,,,,,,,
1681491270581,100.0,,,,,,,
1680742262572,100.0,,,,,,,
1680742971605,100.0,,,,,,,
1680743126365,100.0,,,,,,,
1680743730970,100.0,,,,,,,
1680743872279,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680743907521,,100.0,,,,,,
1680743907694,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680743924973,96.0,,1.0,1.0,,2.0,2.0,
1680743942270,97.0,,2.0,,,1.0,1.0,
1680743964656,,100.0,,,,,,
1680743965038,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680743986820,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744008196,,100.0,,,,,,
1680744008280,1.0,,3.0,,1.0,93.0,93.0,2.0
1680744025438,,,2.0,1.0,7.0,82.0,82.0,8.0
1680744046790,,,1.0,,,85.0,85.0,14.0
1680744063948,,100.0,,,,,,
1680744064082,4.0,,2.0,1.0,4.0,81.0,81.0,8.0
1680744081244,,100.0,,,,,,
1680744081365,,,2.0,1.0,2.0,73.0,21.0,73.0
1680744098479,1.0,,3.0,1.0,3.0,65.0,26.0,65.0
1680744115608,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744132797,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744150009,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744167241,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744179422,,100.0,,,,,,
1680744179462,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744196590,,100.0,,,,,,
1680744196717,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744214065,,,,,,75.0,25.0,75.0
1680744231488,,,1.0,,,96.0,3.0,96.0
1680744248793,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744269712,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744286433,,,1.0,,,69.0,30.0,69.0
1680744304534,,100.0,,,,,,
1680744304697,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744322480,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744340404,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744361463,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744378490,,100.0,,,,,,
1680744378529,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744400540,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744418339,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744436491,,100.0,,,,,,
1680744436638,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744453918,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744471272,,100.0,,,,,,
1680744471438,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744490524,,,1.0,,,93.0,93.0,6.0
1680744508371,,,,,,93.0,93.0,7.0
1680744525441,,,2.0,,,90.0,90.0,8.0
1680744547554,,100.0,,,,,,
1680744547635,2.0,,2.0,,,95.0,95.0,1.0
1680744566383,,100.0,,,,,,
1680744566501,,,,,,98.0,98.0,2.0
1680744583545,,100.0,,,,,,
1680744583607,,,1.0,,,61.0,38.0,61.0
1680744600689,1.0,,2.0,,2.0,91.0,91.0,4.0
1680744617963,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680744635144,97.0,,1.0,1.0,,1.0,1.0,
1680744652450,96.0,,1.0,1.0,,1.0,1.0,
1680744670454,99.0,,,,,1.0,1.0,
1680744687652,98.0,,,1.0,,1.0,1.0,
1680744706383,96.0,,1.0,1.0,,1.0,1.0,
1680744724343,99.0,,1.0,,,,,
1680744753326,100.0,,,,,,,
1680744770509,100.0,,,,,,,
1680744787722,99.0,,1.0,,,,,
1680744804931,100.0,,,,,,,
1680744822101,100.0,,,,,,,
1680744839292,99.0,,1.0,,,,,
1680744856479,99.0,,1.0,,,,,
1680744873658,99.0,,1.0,,,,,
1680744916643,100.0,,,,,,,
1680744946689,100.0,,,,,,,
1680744968915,100.0,,,,,,,
1680744986268,100.0,,,,,,,
1680745008477,100.0,,,,,,,
1680745025622,100.0,,,,,,,
1680745042780,99.0,,1.0,,,,,
1680745059929,99.0,,1.0,,,,,
1680745077141,99.0,,1.0,,,,,
1680745099497,100.0,,,,,,,
1680745201700,100.0,,,,,,,
1680748336190,,100.0,,,,,,
1680748336273,,,3.0,,,96.0,96.0,1.0
1680748370666,,100.0,,,,,,
1680748370697,1.0,,2.0,3.0,3.0,87.0,87.0,3.0
1680748401658,,100.0,,,,,,
1680748401823,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680748441146,,100.0,,,,,,
1680748441309,33.0,,2.0,26.0,4.0,17.0,17.0,
1680748458412,94.0,,1.0,1.0,,4.0,4.0,
1680748469514,43.0,,2.0,15.0,6.0,23.0,23.0,
1680748494352,,100.0,,,,,,
1680748494409,100.0,,,,,,,
1680748518589,100.0,,,,,,,
1680748547518,100.0,,,,,,,
1680748564553,97.0,,2.0,,,1.0,1.0,
1680748581598,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680748606329,4.0,,3.0,3.0,4.0,82.0,82.0,1.0
1680748645982,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680748683370,,100.0,,,,,,
1680748683425,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680748700598,,100.0,,,,,,
1680748700634,2.0,,3.0,2.0,1.0,90.0,90.0,1.0
1680748751713,61.0,,2.0,4.0,4.0,24.0,24.0,1.0
1680748781875,,100.0,,,,,,
1680748782020,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680748799207,2.0,,2.0,2.0,5.0,82.0,82.0,6.0
1680748818014,,100.0,,,,,,
1680748818043,52.0,,2.0,5.0,4.0,35.0,35.0,
1680748835056,56.0,,2.0,10.0,6.0,22.0,22.0,
1680748852074,63.0,,1.0,17.0,2.0,12.0,12.0,
1680748884717,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680748913534,99.0,,1.0,,,,,
1680748930584,98.0,,1.0,,,1.0,1.0,
1680748947642,97.0,,1.0,1.0,,1.0,1.0,
1680748981059,50.0,,2.0,10.0,5.0,24.0,24.0,1.0
1680749018354,100.0,,,,,,,
1680749035442,98.0,,1.0,,,1.0,1.0,
1680749052673,96.0,,1.0,2.0,,1.0,1.0,
1680749085238,,100.0,,,,,,
1680749085272,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749123299,,100.0,,,,,,
1680749123344,95.0,,2.0,2.0,,1.0,1.0,
1680749136139,100.0,,,,,,,
1680749153279,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749170455,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749187557,,100.0,,,,,,
1680749187736,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749204970,55.0,,3.0,9.0,5.0,24.0,24.0,
1680749222210,63.0,,1.0,11.0,,24.0,24.0,
1680749239398,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749256571,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749273764,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749291025,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749308226,38.0,,2.0,23.0,1.0,33.0,33.0,
1680749319044,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749336237,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749353516,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749371479,,100.0,,,,,,
1680749371590,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680749388754,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680786952169,100.0,,,,,,,
1680787761065,100.0,,,,,,,
1680794172782,,100.0,,,,,,
1680794172939,3.0,,2.0,2.0,3.0,88.0,88.0,1.0
1680794190082,1.0,,,4.0,1.0,92.0,92.0,1.0
1680794207238,1.0,,2.0,4.0,3.0,89.0,89.0,1.0
1680794224483,2.0,,3.0,3.0,2.0,88.0,88.0,1.0
1680794241843,,,2.0,,1.0,96.0,96.0,1.0
1680794259097,,,2.0,1.0,1.0,94.0,94.0,2.0
1680794276317,,,2.0,,,96.0,96.0,2.0
1680794298531,,,2.0,,,96.0,96.0,2.0
1680794315722,,,2.0,,,96.0,96.0,2.0
1680794341690,,,1.0,,1.0,95.0,95.0,3.0
1680794358841,,,1.0,,,97.0,97.0,2.0
1680794419445,,,2.0,,1.0,96.0,96.0,1.0
1680794443752,1.0,,2.0,,,97.0,97.0,
1680794482084,,,2.0,,,96.0,96.0,2.0
1680794508199,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680794525391,,,1.0,,,93.0,93.0,6.0
1680794550678,1.0,,1.0,,1.0,96.0,96.0,1.0
1680794622610,1.0,,2.0,,3.0,92.0,92.0,2.0
1680794639809,,,3.0,,1.0,96.0,96.0,
1680794656991,1.0,,1.0,,,97.0,97.0,1.0
1680794680311,,,2.0,,,97.0,97.0,1.0
1680794697532,,,2.0,,1.0,96.0,96.0,1.0
1680794714746,,100.0,,,,,,
1680794714776,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680794731918,8.0,,2.0,1.0,1.0,87.0,87.0,1.0
1680794749098,,100.0,,,,,,
1680794749213,1.0,,1.0,,2.0,94.0,94.0,2.0
1680794766234,,100.0,,,,,,
1680794766262,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680794783356,,100.0,,,,,,
1680794783482,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680794804960,,100.0,,,,,,
1680794805009,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680794822205,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680794839200,,,2.0,1.0,,97.0,97.0,
1680794857319,,100.0,,,,,,
1680794857368,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680794874521,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680794914289,,100.0,,,,,,
1680794914425,100.0,,,,,,,
1680794931559,100.0,,,,,,,
1680794956035,100.0,,,,,,,
1680794973214,99.0,,1.0,,,,,
1680795029361,100.0,,,,,,,
1680795069306,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680795086353,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680795103353,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680795122002,100.0,,,,,,,
1680795139144,75.0,,1.0,5.0,1.0,17.0,17.0,
1680795156190,97.0,,2.0,,,1.0,1.0,
1680795173547,76.0,,3.0,6.0,2.0,9.0,9.0,
1680795193244,53.0,,3.0,9.0,5.0,23.0,23.0,
1680795211588,97.0,,1.0,1.0,,1.0,1.0,
1680795227786,97.0,,2.0,,,1.0,1.0,
1680795244978,99.0,,1.0,,,,,
1680795261972,97.0,,2.0,,,1.0,1.0,
1680795287164,96.0,,2.0,,,2.0,2.0,
1680795342092,,100.0,,,,,,
1680795342142,59.0,,2.0,16.0,3.0,9.0,9.0,
1680795370769,97.0,,1.0,1.0,,,,
1680795421663,100.0,,,,,,,
1680795443876,100.0,,,,,,,
1680795461035,99.0,,1.0,,,,,
1680795483086,100.0,,,,,,,
1680795507008,99.0,,1.0,,,,,
1680795535981,100.0,,,,,,,
1680795553138,98.0,,2.0,,,,,
1680795570305,99.0,,1.0,,,,,
1680795587476,100.0,,,,,,,
1680795604668,81.0,,2.0,4.0,4.0,5.0,5.0,
1680775194809,36.0,,1.0,23.0,3.0,24.0,24.0,
1680775223732,100.0,,,,,,,
1680776314131,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680776331494,100.0,,,,,,,
1680776348366,100.0,,,,,,,
1680776365434,99.0,,1.0,,,,,
1680776382492,96.0,,1.0,1.0,,2.0,2.0,
1680776404572,,100.0,,,,,,
1680776404619,97.0,,2.0,1.0,,,,
1680776443399,34.0,,2.0,27.0,5.0,9.0,9.0,
1680776460579,35.0,,2.0,28.0,3.0,7.0,7.0,
1680776477858,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680776495035,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680776512320,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680776529560,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680776546766,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680776563971,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680776575930,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680776592904,100.0,,,,,,,
1680776609974,,100.0,,,,,,
1680776610067,56.0,,3.0,25.0,1.0,6.0,6.0,
1680776627184,51.0,,3.0,29.0,1.0,6.0,6.0,
1680776644277,,100.0,,,,,,
1680776644317,96.0,,1.0,1.0,,1.0,1.0,
1680776662826,89.0,,1.0,8.0,,1.0,1.0,
1680776678692,57.0,,1.0,18.0,7.0,9.0,9.0,
1680776702172,99.0,,1.0,,,,,
1680776719379,100.0,,,,,,,
1680776736611,96.0,,1.0,2.0,,,,
1680776758859,82.0,,2.0,10.0,1.0,2.0,2.0,
1680776776070,97.0,,2.0,1.0,,,,
1680776793311,84.0,,2.0,11.0,,1.0,1.0,
1680776810509,99.0,,1.0,,,,,
1680776827686,41.0,,2.0,17.0,8.0,16.0,16.0,
1680776845013,,100.0,,,,,,
1680776845080,99.0,,1.0,,,,,
1680776862554,96.0,,2.0,1.0,,1.0,1.0,
1680776879500,96.0,,1.0,1.0,,1.0,1.0,
1680776896686,99.0,,1.0,,,,,
1680776914175,99.0,,1.0,,,,,
1680776931441,99.0,,1.0,,,,,
1680776949417,99.0,,1.0,,,,,
1680776968476,99.0,,1.0,,,,,
1680776985929,99.0,,1.0,,,,,
1680777003139,99.0,,1.0,,,,,
1680777020296,99.0,,1.0,,,,,
1680777038345,99.0,,1.0,,,,,
1680777056350,99.0,,1.0,,,,,
1680777074374,99.0,,1.0,,,,,
1680817560136,100.0,,,,,,,
1680818400128,100.0,,,,,,,
1680822599999,100.0,,,,,,,
1680822600049,100.0,,,,,,,
1680822600114,100.0,,,,,,,
1680822600133,100.0,,,,,,,
1680822600137,100.0,,,,,,,
1680822602641,100.0,,,,,,,
1680822602673,100.0,,,,,,,
1680822605235,100.0,,,,,,,
1680825026810,100.0,,,,,,,
1680758349487,,100.0,,,,,,
1680758349666,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680758366937,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680758384160,1.0,,3.0,2.0,2.0,89.0,89.0,2.0
1680758401483,,,1.0,2.0,1.0,94.0,94.0,1.0
1680758418752,,,2.0,1.0,1.0,96.0,96.0,
1680758436474,1.0,,1.0,5.0,2.0,90.0,90.0,
1680758450528,1.0,,2.0,3.0,1.0,92.0,92.0,
1680758474878,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680758492063,,100.0,,,,,,
1680758492198,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680758509358,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680758526541,99.0,,1.0,,,,,
1680758543804,76.0,,2.0,11.0,,1.0,1.0,
1680758561448,99.0,,1.0,,,,,
1680758579265,99.0,,1.0,,,,,
1680758597386,99.0,,1.0,,,,,
1680758620850,100.0,,,,,,,
1680758638046,100.0,,,,,,,
1680758655251,99.0,,1.0,,,,,
1680758674790,,100.0,,,,,,
1680758674804,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680758692345,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680758708904,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680758726474,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680758743852,2.0,,1.0,2.0,7.0,83.0,83.0,3.0
1680758761187,1.0,,3.0,1.0,9.0,84.0,84.0,2.0
1680758778322,,,2.0,,,97.0,97.0,1.0
1680758796517,,,3.0,1.0,,96.0,96.0,
1680758814355,,,1.0,,2.0,96.0,96.0,1.0
1680758831527,,,3.0,,4.0,92.0,92.0,1.0
1680758874666,,,3.0,,,97.0,97.0,
1680758932574,,,3.0,,3.0,93.0,93.0,1.0
1680758949739,1.0,,2.0,,1.0,96.0,96.0,
1680758966461,,,2.0,,1.0,97.0,97.0,
1680758991473,,,3.0,,,97.0,97.0,
1680759024715,,,2.0,,,98.0,98.0,
1680759053854,,,2.0,,,97.0,97.0,1.0
1680759141274,,100.0,,,,,,
1680759141325,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759179492,,100.0,,,,,,
1680759179565,4.0,,2.0,1.0,2.0,89.0,89.0,2.0
1680759202309,,100.0,,,,,,
1680759202485,99.0,,1.0,,,,,
1680759219664,43.0,,3.0,11.0,5.0,36.0,36.0,
1680759236839,99.0,,1.0,,,,,
1680759269627,,100.0,,,,,,
1680759269717,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759299025,100.0,,,,,,,
1680759316184,99.0,,1.0,,,,,
1680759333474,,100.0,,,,,,
1680759333618,44.0,,3.0,15.0,5.0,19.0,19.0,
1680759350819,,100.0,,,,,,
1680759350983,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759361529,36.0,,2.0,17.0,6.0,25.0,25.0,
1680759378723,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759396069,69.0,,1.0,25.0,,3.0,3.0,
1680759413257,56.0,,2.0,24.0,2.0,11.0,11.0,
1680759431399,64.0,,3.0,11.0,4.0,13.0,13.0,
1680759448603,97.0,,1.0,2.0,,,,
1680759466500,9.0,,2.0,83.0,1.0,3.0,3.0,
1680759483708,99.0,,1.0,,,,,
1680759501462,98.0,,,2.0,,,,
1680759518640,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759536461,45.0,,2.0,21.0,5.0,19.0,19.0,
1680759553853,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759571356,,100.0,,,,,,
1680759571374,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759588319,,100.0,,,,,,
1680759588343,100.0,,,,,,,
1680759605647,,100.0,,,,,,
1680759605715,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759622987,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759640350,,,2.0,,1.0,96.0,96.0,1.0
1680759657688,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759676460,65.0,,1.0,14.0,2.0,16.0,16.0,
1680759710916,,100.0,,,,,,
1680759710944,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759728139,4.0,,1.0,1.0,1.0,92.0,92.0,1.0
1680759746266,,100.0,,,,,,
1680759746360,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759767830,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759785024,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759802192,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680759819351,51.0,,3.0,30.0,1.0,11.0,11.0,
1680759836570,96.0,,1.0,3.0,,,,
1680759871053,,100.0,,,,,,
1680759871102,100.0,,,,,,,
1680759896680,97.0,,2.0,1.0,,,,
1680759926008,100.0,,,,,,,
1680759942963,44.0,,2.0,18.0,6.0,17.0,17.0,
1680759967070,100.0,,,,,,,
1680759996392,100.0,,,,,,,
1680760013658,98.0,,1.0,,,1.0,1.0,
1680760030925,,100.0,,,,,,
1680760031052,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680760048177,35.0,,2.0,23.0,5.0,26.0,26.0,1.0
1680760065338,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680760082679,,100.0,,,,,,
1680760082795,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680760100488,,100.0,,,,,,
1680760100610,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680760125932,,,1.0,,,96.0,96.0,3.0
1680760143197,,,3.0,,,97.0,97.0,
1680760160564,1.0,,1.0,,1.0,96.0,96.0,1.0
1680760178398,,,1.0,,1.0,96.0,96.0,2.0
1680760195571,,,1.0,,1.0,97.0,97.0,1.0
1680760212971,,,1.0,,,95.0,95.0,4.0
1680760230234,,,2.0,,1.0,96.0,96.0,1.0
1680760248420,,,1.0,,2.0,95.0,95.0,2.0
1680760265614,,,2.0,,2.0,94.0,94.0,2.0
1680760283450,,,2.0,,2.0,93.0,93.0,3.0
1680760301556,1.0,,2.0,,1.0,96.0,96.0,
1680760318505,,,1.0,,1.0,96.0,96.0,2.0
1680760336443,,,,,1.0,97.0,97.0,2.0
1680760353465,,,1.0,,,97.0,97.0,2.0
1680760387735,,,1.0,,,98.0,98.0,1.0
1680760405042,,,1.0,,1.0,97.0,97.0,1.0
1680760422420,,,2.0,,1.0,96.0,96.0,1.0
1680760446672,1.0,,2.0,,,96.0,96.0,1.0
1680760488509,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680760506340,,100.0,,,,,,
1680760506391,100.0,,,,,,,
1680760526913,100.0,,,,,,,
1680760543918,100.0,,,,,,,
1680760566484,99.0,,1.0,,,,,
1680760583524,96.0,,1.0,1.0,,1.0,1.0,
1680760605371,38.0,,1.0,15.0,8.0,25.0,25.0,
1680760622486,,100.0,,,,,,
1680760622529,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
