timestamp,TILTING,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1680528291969,,33.0,1.0,28.0,2.0,27.0,27.0,
1680528311408,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680528620861,,97.0,1.0,1.0,,1.0,1.0,
1680528638599,,55.0,1.0,7.0,4.0,26.0,26.0,
1680528655624,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680528672663,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680528689689,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680528706727,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680528723744,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680528740777,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680528757779,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680528774751,,4.0,1.0,7.0,2.0,82.0,82.0,1.0
1680528791778,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680528803851,,35.0,1.0,15.0,11.0,33.0,33.0,1.0
1680528820827,,63.0,2.0,12.0,3.0,18.0,18.0,
1680528837880,,73.0,3.0,16.0,1.0,5.0,5.0,
1680528854902,,42.0,2.0,29.0,6.0,13.0,13.0,
1680528871874,,49.0,2.0,21.0,5.0,9.0,9.0,
1680528888872,,98.0,1.0,1.0,,,,
1680528905861,,96.0,2.0,2.0,,,,
1680528922856,,98.0,1.0,1.0,,,,
1680528939865,,93.0,2.0,3.0,,,,
1680529008121,100.0,,,,,,,
1680529008129,,96.0,1.0,1.0,,1.0,1.0,
1680529098924,,41.0,2.0,19.0,8.0,22.0,22.0,
1680529115948,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680529132941,,98.0,2.0,,,,,
1680529149967,,88.0,2.0,2.0,,6.0,6.0,
1680529707703,100.0,,,,,,,
1680529707738,,100.0,,,,,,
1680530190939,100.0,,,,,,,
1680530190979,,45.0,1.0,22.0,2.0,12.0,12.0,
1680530565938,100.0,,,,,,,
1680530565992,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680484183720,,100.0,,,,,,
1680484681429,,100.0,,,,,,
1680485790998,,100.0,,,,,,
1680538920192,100.0,,,,,,,
1680538920277,,100.0,,,,,,
1680546467612,,100.0,,,,,,
1680546467902,,100.0,,,,,,
1680546467996,,100.0,,,,,,
1680546468394,,100.0,,,,,,
1680546471134,,100.0,,,,,,
1680546472616,,100.0,,,,,,
1680507828275,,56.0,1.0,19.0,2.0,8.0,8.0,
1680507865642,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680508341116,100.0,,,,,,,
1680508341169,,98.0,2.0,,,,,
1680508370106,,99.0,1.0,,,,,
1680508387217,,96.0,1.0,1.0,,1.0,1.0,
1680508411381,,100.0,,,,,,
1680508440318,,100.0,,,,,,
1680508457264,,97.0,1.0,1.0,,1.0,1.0,
1680508474223,,99.0,1.0,,,,,
1680508491222,,99.0,1.0,,,,,
1680508512147,,99.0,1.0,,,,,
1680508529108,,99.0,1.0,,,,,
1680508546136,,99.0,1.0,,,,,
1680508563105,,99.0,1.0,,,,,
1680508580064,,99.0,1.0,,,,,
1680508597012,,99.0,1.0,,,,,
1680508614023,,99.0,1.0,,,,,
1680508631017,,99.0,1.0,,,,,
1680508647992,,99.0,1.0,,,,,
1680508664982,,99.0,1.0,,,,,
1680508681945,,99.0,1.0,,,,,
1680508695054,,99.0,1.0,,,,,
1680508712018,,99.0,1.0,,,,,
1680508728977,,99.0,1.0,,,,,
1680508745944,,99.0,1.0,,,,,
1680508762937,,99.0,1.0,,,,,
1680508779900,,99.0,1.0,,,,,
1680508796858,,99.0,1.0,,,,,
1680508814592,,99.0,1.0,,,,,
1680509504700,,100.0,,,,,,
1680510132725,,100.0,,,,,,
1680510797701,,97.0,2.0,1.0,,,,
1680510830826,,40.0,1.0,23.0,3.0,13.0,13.0,
1680510854160,,71.0,1.0,12.0,2.0,6.0,6.0,
1680510920565,100.0,,,,,,,
1680510920628,,5.0,4.0,1.0,1.0,88.0,88.0,1.0
1680511725938,100.0,,,,,,,
1680511725971,,99.0,1.0,,,,,
1680511763423,100.0,,,,,,,
1680511763472,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680511866083,100.0,,,,,,,
1680511866120,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680511936466,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680511936466,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680511953432,,4.0,2.0,1.0,1.0,91.0,91.0,
1680511953432,,4.0,2.0,1.0,1.0,91.0,91.0,
1680511970885,,2.0,2.0,1.0,,94.0,94.0,
1680511970885,,2.0,2.0,1.0,,94.0,94.0,
1680511987902,,3.0,1.0,2.0,1.0,92.0,92.0,
1680511987902,,3.0,1.0,2.0,1.0,92.0,92.0,
1680512004885,,2.0,2.0,,,96.0,96.0,
1680512004885,,2.0,2.0,,,96.0,96.0,
1680512021863,,1.0,1.0,2.0,,95.0,95.0,
1680512021863,,1.0,1.0,2.0,,95.0,95.0,
1680512038833,,2.0,2.0,,,96.0,96.0,
1680512038833,,2.0,2.0,,,96.0,96.0,
1680512055824,,1.0,1.0,1.0,,96.0,96.0,
1680512055824,,1.0,1.0,1.0,,96.0,96.0,
1680512072796,,2.0,1.0,2.0,,93.0,93.0,
1680512072796,,2.0,1.0,2.0,,93.0,93.0,
1680512090989,,4.0,2.0,2.0,,90.0,90.0,
1680512090989,,4.0,2.0,2.0,,90.0,90.0,
1680512107948,,3.0,4.0,2.0,,90.0,90.0,
1680512107948,,3.0,4.0,2.0,,90.0,90.0,
1680512124919,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680512124919,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680512141949,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680512141949,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680512158975,,4.0,1.0,5.0,,88.0,88.0,
1680512158975,,4.0,1.0,5.0,,88.0,88.0,
1680512175988,,3.0,1.0,1.0,,94.0,94.0,
1680512175988,,3.0,1.0,1.0,,94.0,94.0,
1680512193003,,3.0,2.0,,,95.0,95.0,
1680512193003,,3.0,2.0,,,95.0,95.0,
1680512209979,,4.0,2.0,,,94.0,94.0,
1680512209979,,4.0,2.0,,,94.0,94.0,
1680512226989,,3.0,2.0,1.0,,94.0,94.0,
1680512226989,,3.0,2.0,1.0,,94.0,94.0,
1680512244011,,2.0,1.0,1.0,,95.0,95.0,
1680512244011,,2.0,1.0,1.0,,95.0,95.0,
1680512261027,100.0,,,,,,,
1680512261027,100.0,,,,,,,
1680512261058,,3.0,1.0,2.0,,93.0,93.0,
1680512261058,,3.0,1.0,2.0,,93.0,93.0,
1680512273897,100.0,,,,,,,
1680512273897,100.0,,,,,,,
1680512273933,,2.0,2.0,,,96.0,96.0,
1680512273933,,2.0,2.0,,,96.0,96.0,
1680512290900,,,1.0,3.0,,95.0,95.0,
1680512290900,,,1.0,3.0,,95.0,95.0,
1680512307985,,1.0,1.0,2.0,,95.0,95.0,
1680512307985,,1.0,1.0,2.0,,95.0,95.0,
1680512324988,,1.0,2.0,,,97.0,97.0,
1680512324988,,1.0,2.0,,,97.0,97.0,
1680512341961,,1.0,2.0,,,97.0,97.0,
1680512341961,,1.0,2.0,,,97.0,97.0,
1680512358951,,1.0,2.0,,1.0,96.0,96.0,
1680512358951,,1.0,2.0,,1.0,96.0,96.0,
1680512375901,,1.0,3.0,,,96.0,96.0,
1680512375901,,1.0,3.0,,,96.0,96.0,
1680512392939,,1.0,2.0,1.0,1.0,94.0,94.0,1.0
1680512392939,,1.0,2.0,1.0,1.0,94.0,94.0,1.0
1680512410690,,1.0,2.0,2.0,1.0,91.0,91.0,1.0
1680512410690,,1.0,2.0,2.0,1.0,91.0,91.0,1.0
1680512427583,,1.0,2.0,1.0,1.0,93.0,93.0,1.0
1680512427583,,1.0,2.0,1.0,1.0,93.0,93.0,1.0
1680512444591,,3.0,2.0,3.0,1.0,90.0,90.0,
1680512444591,,3.0,2.0,3.0,1.0,90.0,90.0,
1680512456762,,1.0,2.0,1.0,,95.0,95.0,
1680512456762,,1.0,2.0,1.0,,95.0,95.0,
1680512473749,,,2.0,1.0,,96.0,96.0,
1680512473749,,,2.0,1.0,,96.0,96.0,
1680512490710,,,2.0,1.0,,96.0,96.0,
1680512490710,,,2.0,1.0,,96.0,96.0,
1680512507721,,,2.0,1.0,,96.0,96.0,
1680512507721,,,2.0,1.0,,96.0,96.0,
1680512524715,,1.0,2.0,,1.0,96.0,96.0,
1680512524715,,1.0,2.0,,1.0,96.0,96.0,
1680512541703,,1.0,2.0,,,97.0,97.0,
1680512541703,,1.0,2.0,,,97.0,97.0,
1680512558719,,2.0,2.0,2.0,,93.0,93.0,
1680512558719,,2.0,2.0,2.0,,93.0,93.0,
1680512575751,,1.0,2.0,3.0,,93.0,93.0,
1680512575751,,1.0,2.0,3.0,,93.0,93.0,
1680512592770,,,1.0,4.0,,94.0,94.0,
1680512592770,,,1.0,4.0,,94.0,94.0,
1680512609741,,1.0,2.0,1.0,,96.0,96.0,
1680512609741,,1.0,2.0,1.0,,96.0,96.0,
1680512626758,,1.0,1.0,1.0,,96.0,96.0,
1680512626758,,1.0,1.0,1.0,,96.0,96.0,
1680495339765,,100.0,,,,,,
1680496161399,,100.0,,,,,,
1680497759945,100.0,,,,,,,
1680497759981,,53.0,3.0,20.0,3.0,6.0,6.0,
1680497788841,,100.0,,,,,,
1680498399430,,98.0,1.0,1.0,,,,
1680498978937,100.0,,,,,,,
1680498978977,,100.0,,,,,,
1680512639678,,1.0,2.0,1.0,,96.0,96.0,
1680512639678,,1.0,2.0,1.0,,96.0,96.0,
1680512656682,,2.0,1.0,,,96.0,96.0,1.0
1680512656682,,2.0,1.0,,,96.0,96.0,1.0
1680512673661,,2.0,2.0,,,96.0,96.0,
1680512673661,,2.0,2.0,,,96.0,96.0,
1680512690664,100.0,,,,,,,
1680512690664,100.0,,,,,,,
1680512690698,,2.0,1.0,1.0,,95.0,95.0,
1680512690698,,2.0,1.0,1.0,,95.0,95.0,
1680512707714,,3.0,2.0,,,94.0,94.0,1.0
1680512707714,,3.0,2.0,,,94.0,94.0,1.0
1680512724719,,4.0,1.0,,,94.0,94.0,1.0
1680512724719,,4.0,1.0,,,94.0,94.0,1.0
1680512741728,,1.0,3.0,,,96.0,96.0,
1680512741728,,1.0,3.0,,,96.0,96.0,
1680512758700,,1.0,1.0,1.0,,96.0,96.0,
1680512758700,,1.0,1.0,1.0,,96.0,96.0,
1680512775713,100.0,,,,,,,
1680512775713,100.0,,,,,,,
1680512775742,,1.0,1.0,2.0,,95.0,95.0,
1680512775742,,1.0,1.0,2.0,,95.0,95.0,
1680512792730,100.0,,,,,,,
1680512792730,100.0,,,,,,,
1680512792808,,,2.0,,,98.0,98.0,
1680512792808,,,2.0,,,98.0,98.0,
1680512809777,,1.0,2.0,,1.0,96.0,96.0,
1680512809777,,1.0,2.0,,1.0,96.0,96.0,
1680512822559,,,3.0,,,97.0,97.0,
1680512822559,,,3.0,,,97.0,97.0,
1680512839526,100.0,,,,,,,
1680512839526,100.0,,,,,,,
1680512839559,,1.0,1.0,,1.0,97.0,97.0,
1680512839559,,1.0,1.0,,1.0,97.0,97.0,
1680512856610,100.0,,,,,,,
1680512856610,100.0,,,,,,,
1680512856627,,8.0,1.0,1.0,7.0,82.0,82.0,1.0
1680512856627,,8.0,1.0,1.0,7.0,82.0,82.0,1.0
1680512873604,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680512873604,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680512890622,,59.0,2.0,9.0,4.0,23.0,23.0,
1680512890622,,59.0,2.0,9.0,4.0,23.0,23.0,
1680512907640,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680512907640,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680512924598,100.0,,,,,,,
1680512924598,100.0,,,,,,,
1680512924630,,97.0,1.0,1.0,,1.0,1.0,
1680512924630,,97.0,1.0,1.0,,1.0,1.0,
1680512941594,,99.0,1.0,,,,,
1680512941594,,99.0,1.0,,,,,
1680512958592,,96.0,1.0,1.0,1.0,1.0,1.0,
1680512958592,,96.0,1.0,1.0,1.0,1.0,1.0,
1680512975588,,99.0,1.0,,,,,
1680512975588,,99.0,1.0,,,,,
1680512992568,,99.0,1.0,,,,,
1680512992568,,99.0,1.0,,,,,
1680513005417,,96.0,1.0,1.0,,1.0,1.0,
1680513005417,,96.0,1.0,1.0,,1.0,1.0,
1680513029361,100.0,,,,,,,
1680513029361,100.0,,,,,,,
1680513029390,,99.0,1.0,,,,,
1680513029390,,99.0,1.0,,,,,
1680513046377,,98.0,2.0,,,,,
1680513046377,,98.0,2.0,,,,,
1680513063338,,96.0,2.0,1.0,,1.0,1.0,
1680513063338,,96.0,2.0,1.0,,1.0,1.0,
1680513080328,100.0,,,,,,,
1680513080328,100.0,,,,,,,
1680513080361,,100.0,,,,,,
1680513080361,,100.0,,,,,,
1680513097371,,99.0,1.0,,,,,
1680513097371,,99.0,1.0,,,,,
1680513114361,,96.0,1.0,1.0,,1.0,1.0,
1680513114361,,96.0,1.0,1.0,,1.0,1.0,
1680513131406,100.0,,,,,,,
1680513131406,100.0,,,,,,,
1680513131437,,98.0,1.0,,,1.0,1.0,
1680513131437,,98.0,1.0,,,1.0,1.0,
1680513148443,,96.0,1.0,1.0,,1.0,1.0,
1680513148443,,96.0,1.0,1.0,,1.0,1.0,
1680513165403,,98.0,2.0,,,,,
1680513165403,,98.0,2.0,,,,,
1680513182385,,98.0,1.0,,,1.0,1.0,
1680513182385,,98.0,1.0,,,1.0,1.0,
1680513209451,,96.0,1.0,1.0,,1.0,1.0,
1680513209451,,96.0,1.0,1.0,,1.0,1.0,
1680513226435,,97.0,1.0,1.0,,1.0,1.0,
1680513226435,,97.0,1.0,1.0,,1.0,1.0,
1680513243428,100.0,,,,,,,
1680513243428,100.0,,,,,,,
1680513243462,,96.0,2.0,1.0,,1.0,1.0,
1680513243462,,96.0,2.0,1.0,,1.0,1.0,
1680513260450,,98.0,2.0,,,,,
1680513260450,,98.0,2.0,,,,,
1680513275662,,99.0,1.0,,,,,
1680513275662,,99.0,1.0,,,,,
1680513292611,,99.0,1.0,,,,,
1680513292611,,99.0,1.0,,,,,
1680513309623,100.0,,,,,,,
1680513309623,100.0,,,,,,,
1680513309659,,53.0,1.0,26.0,1.0,6.0,6.0,
1680513309659,,53.0,1.0,26.0,1.0,6.0,6.0,
1680513326643,,96.0,2.0,1.0,,1.0,1.0,
1680513326643,,96.0,2.0,1.0,,1.0,1.0,
1680513343580,,98.0,1.0,,,1.0,1.0,
1680513343580,,98.0,1.0,,,1.0,1.0,
1680513360559,,99.0,1.0,,,,,
1680513360559,,99.0,1.0,,,,,
1680513377516,,99.0,1.0,,,,,
1680513377516,,99.0,1.0,,,,,
1680513394506,,98.0,2.0,,,,,
1680513394506,,98.0,2.0,,,,,
1680513411489,100.0,,,,,,,
1680513411489,100.0,,,,,,,
1680513411532,,99.0,1.0,,,,,
1680513411532,,99.0,1.0,,,,,
1680514107475,100.0,,,,,,,
1680514107475,100.0,,,,,,,
1680514107525,,,2.0,,,98.0,98.0,
1680514107525,,,2.0,,,98.0,98.0,
1680514135766,100.0,,,,,,,
1680514135766,100.0,,,,,,,
1680514135784,,96.0,2.0,1.0,,,,
1680514135784,,96.0,2.0,1.0,,,,
1680514173497,100.0,,,,,,,
1680514173497,100.0,,,,,,,
1680514173532,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680514173532,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680514761590,100.0,,,,,,,
1680514761590,100.0,,,,,,,
1680514761622,,99.0,1.0,,,,,
1680514761622,,99.0,1.0,,,,,
1680514798747,,60.0,2.0,12.0,3.0,14.0,14.0,
1680514798747,,60.0,2.0,12.0,3.0,14.0,14.0,
1680514815698,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680514815698,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680514847521,,99.0,1.0,,,,,
1680514847521,,99.0,1.0,,,,,
1680514876498,,99.0,1.0,,,,,
1680514876498,,99.0,1.0,,,,,
1680514893556,,98.0,2.0,,,,,
1680514893556,,98.0,2.0,,,,,
1680514910544,,96.0,2.0,2.0,,,,
1680514910544,,96.0,2.0,2.0,,,,
1680514927533,100.0,,,,,,,
1680514927533,100.0,,,,,,,
1680514927574,,96.0,1.0,1.0,,1.0,1.0,
1680514927574,,96.0,1.0,1.0,,1.0,1.0,
1680514944588,,99.0,1.0,,,,,
1680514944588,,99.0,1.0,,,,,
1680514961549,,99.0,1.0,,,,,
1680514961549,,99.0,1.0,,,,,
1680514978512,,99.0,1.0,,,,,
1680514978512,,99.0,1.0,,,,,
1680515406708,100.0,,,,,,,
1680515406708,100.0,,,,,,,
1680515406755,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680515406755,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680515498612,100.0,,,,,,,
1680515498612,100.0,,,,,,,
1680515498678,,1.0,2.0,,4.0,90.0,90.0,3.0
1680515498678,,1.0,2.0,,4.0,90.0,90.0,3.0
1680515666580,,,3.0,,,97.0,97.0,
1680516047750,100.0,,,,,,,
1680516047789,,46.0,1.0,24.0,3.0,12.0,12.0,
1680516084477,,56.0,3.0,21.0,2.0,7.0,7.0,
1680516398396,100.0,,,,,,,
1680516398403,,,2.0,,2.0,96.0,96.0,
1680516414578,100.0,,,,,,,
1680516414593,,1.0,2.0,1.0,1.0,95.0,95.0,
1680516431589,,3.0,2.0,,,94.0,94.0,1.0
1680516448621,,3.0,1.0,,,95.0,95.0,1.0
1680516472173,100.0,,,,,,,
1680516472213,,2.0,1.0,,,91.0,91.0,6.0
1680516489266,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680516506294,,1.0,3.0,,1.0,86.0,86.0,9.0
1680516523326,100.0,,,,,,,
1680516523359,,,2.0,,1.0,81.0,81.0,16.0
1680516540356,100.0,,,,,,,
1680516540393,,,3.0,,1.0,96.0,96.0,
1680516557430,100.0,,,,,,,
1680516557470,,1.0,1.0,1.0,1.0,94.0,94.0,2.0
1680516574469,,,1.0,,,96.0,96.0,3.0
1680516591496,,,,,,96.0,96.0,4.0
1680516608492,,,,,,95.0,95.0,5.0
1680516625488,,,1.0,,,96.0,96.0,3.0
1680516642524,,,1.0,,,96.0,96.0,3.0
1680516655118,,,,,,94.0,94.0,6.0
1680516672146,,,1.0,,,91.0,91.0,8.0
1680516689162,,,1.0,,,93.0,93.0,6.0
1680516706183,,,,,,93.0,93.0,7.0
1680516723166,100.0,,,,,,,
1680516723200,,,1.0,,,93.0,93.0,6.0
1680516740231,,1.0,1.0,1.0,1.0,93.0,93.0,2.0
1680516757223,,,3.0,,,96.0,96.0,1.0
1680516774267,,1.0,1.0,,1.0,96.0,96.0,1.0
1680516791280,,1.0,2.0,,,95.0,95.0,2.0
1680516808294,,1.0,1.0,,1.0,92.0,92.0,5.0
1680516874576,,,2.0,,,91.0,91.0,7.0
1680516879556,,,3.0,,,96.0,96.0,1.0
1680516884601,,1.0,2.0,,,95.0,95.0,2.0
1680516889675,,1.0,3.0,2.0,,93.0,93.0,
1680516894715,,,2.0,2.0,1.0,93.0,93.0,2.0
1680517434474,,55.0,2.0,18.0,2.0,11.0,11.0,
1680517451457,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680517468442,,46.0,1.0,19.0,2.0,16.0,16.0,
1680517485423,,86.0,1.0,6.0,,2.0,2.0,
1680517665611,,86.0,2.0,7.0,1.0,3.0,3.0,
1680517682588,,56.0,2.0,23.0,2.0,10.0,10.0,
1680517699585,,40.0,1.0,18.0,3.0,22.0,22.0,
1680501825471,100.0,,,,,,,
1680501825501,,100.0,,,,,,
1680502202519,100.0,,,,,,,
1680502202569,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680502235956,100.0,,,,,,,
1680502235984,,98.0,1.0,,,1.0,1.0,
1680502273329,100.0,,,,,,,
1680502273359,,1.0,2.0,,1.0,95.0,95.0,1.0
1680502290415,100.0,,,,,,,
1680502290461,,1.0,2.0,1.0,1.0,95.0,95.0,
1680502307504,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680502324477,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680502341528,100.0,,,,,,,
1680502341587,,34.0,2.0,15.0,15.0,27.0,27.0,
1680502358571,,98.0,2.0,,,,,
1680502371282,,98.0,1.0,1.0,,,,
1680502420956,100.0,,,,,,,
1680502420990,,41.0,2.0,5.0,12.0,39.0,39.0,
1680504514955,100.0,,,,,,,
1680504515015,,100.0,,,,,,
1680656339697,100.0,,,,,,,
1680656339743,,35.0,2.0,13.0,14.0,23.0,23.0,1.0
1680656377136,,50.0,2.0,20.0,1.0,8.0,8.0,
1680656394185,100.0,,,,,,,
1680656394222,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680656411837,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680656428230,,99.0,1.0,,,,,
1680656445192,,99.0,1.0,,,,,
1680656462187,,99.0,1.0,,,,,
1680656479145,,99.0,,1.0,,,,
1680656503612,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680656520573,,40.0,2.0,22.0,10.0,19.0,19.0,
1680656537529,,99.0,1.0,,,,,
1680656554490,,99.0,1.0,,,,,
1680656571497,,99.0,1.0,,,,,
1680656588513,,99.0,1.0,,,,,
1680656605517,,99.0,1.0,,,,,
1680656622515,,99.0,1.0,,,,,
1680656639521,,9.0,1.0,87.0,,1.0,1.0,
1680656656535,,8.0,1.0,90.0,,,,
1680656673537,,99.0,1.0,,,,,
1680656686515,,99.0,1.0,,,,,
1680656703528,,99.0,1.0,,,,,
1680656720532,,96.0,2.0,2.0,,,,
1680656737522,,99.0,1.0,,,,,
1680656754484,,99.0,1.0,,,,,
1680656771507,,99.0,1.0,,,,,
1680656788517,,99.0,1.0,,,,,
1680656805510,,99.0,1.0,,,,,
1680656822494,,99.0,1.0,,,,,
1680656839488,,99.0,1.0,,,,,
1680656856481,,99.0,1.0,,,,,
1680656869427,,99.0,1.0,,,,,
1680656886414,,99.0,1.0,,,,,
1680656903401,,99.0,1.0,,,,,
1680656920394,,99.0,1.0,,,,,
1680656937397,,99.0,1.0,,,,,
1680656954386,,99.0,1.0,,,,,
1680656971390,,99.0,1.0,,,,,
1680656988398,,99.0,1.0,,,,,
1680657005396,,99.0,1.0,,,,,
1680657022385,,99.0,1.0,,,,,
1680657039372,,99.0,1.0,,,,,
1680657052323,,99.0,1.0,,,,,
1680657069335,,99.0,1.0,,,,,
1680657086345,,99.0,1.0,,,,,
1680657103333,,60.0,2.0,17.0,,5.0,5.0,
1680657120325,,98.0,1.0,1.0,,,,
1680657137317,,99.0,1.0,,,,,
1680657154341,,99.0,1.0,,,,,
1680658368577,100.0,,,,,,,
1680658368629,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680659777629,100.0,,,,,,,
1680659777673,,98.0,1.0,,,1.0,1.0,
1680659802283,,69.0,1.0,9.0,3.0,12.0,12.0,
1680659819255,,80.0,2.0,4.0,1.0,10.0,10.0,
1680659836243,,73.0,2.0,10.0,1.0,10.0,10.0,
1680659853201,,96.0,2.0,1.0,,1.0,1.0,
1680659870192,,99.0,1.0,,,,,
1680659887163,,99.0,1.0,,,,,
1680659904129,,99.0,1.0,,,,,
1680659921130,,99.0,1.0,,,,,
1680659938104,,99.0,1.0,,,,,
1680659955087,,99.0,1.0,,,,,
1680659976415,,99.0,1.0,,,,,
1680659993406,,99.0,1.0,,,,,
1680660011098,,99.0,1.0,,,,,
1680660028392,,99.0,1.0,,,,,
1680660045343,,98.0,1.0,,,1.0,1.0,
1680660062353,,99.0,1.0,,,,,
1680660079363,,99.0,1.0,,,,,
1680660096330,,99.0,1.0,,,,,
1680660113357,,99.0,1.0,,,,,
1680660130333,,99.0,1.0,,,,,
1680660147354,,99.0,1.0,,,,,
1680660276939,,99.0,1.0,,,,,
1680660276939,,99.0,1.0,,,,,
1680662728574,100.0,,,,,,,
1680662728574,100.0,,,,,,,
1680662728621,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680662728621,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680662765920,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680662765920,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680662782883,,2.0,2.0,6.0,2.0,82.0,82.0,1.0
1680662782883,,2.0,2.0,6.0,2.0,82.0,82.0,1.0
1680662866593,,,2.0,,,98.0,98.0,
1680662866593,,,2.0,,,98.0,98.0,
1680662883660,,,3.0,,,97.0,97.0,
1680662883660,,,3.0,,,97.0,97.0,
1680662900641,,1.0,1.0,,,96.0,96.0,2.0
1680662900641,,1.0,1.0,,,96.0,96.0,2.0
1680709724391,100.0,,,,,,,
1680709724405,,100.0,,,,,,
1680710051363,,100.0,,,,,,
1680711585139,,100.0,,,,,,
1680692038409,100.0,,,,,,,
1680692038436,,44.0,2.0,15.0,11.0,13.0,13.0,
1680692067308,,99.0,1.0,,,,,
1680693963516,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680693981983,,7.0,1.0,74.0,3.0,5.0,5.0,
1680693999000,,96.0,3.0,,,1.0,1.0,
1680694016003,,94.0,,2.0,1.0,2.0,2.0,
1680694033015,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694050922,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694068916,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694085862,,98.0,2.0,,,,,
1680694102858,,61.0,2.0,14.0,4.0,10.0,10.0,
1680694511507,,98.0,1.0,1.0,,,,
1680694567361,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694604712,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694621709,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694638685,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694655648,,44.0,2.0,18.0,12.0,11.0,11.0,1.0
1680694672641,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694697672,,44.0,1.0,34.0,1.0,7.0,7.0,
1680694730237,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694759031,,100.0,,,,,,
1680694776000,,98.0,1.0,1.0,,,,
1680694793036,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694827395,,,2.0,88.0,,3.0,3.0,
1680694858344,,100.0,,,,,,
1680694875388,,5.0,1.0,88.0,,3.0,3.0,
1680694892390,,,1.0,96.0,,2.0,2.0,
1680694910930,,2.0,1.0,89.0,,6.0,6.0,
1680694928568,,4.0,1.0,78.0,,13.0,13.0,
1680694946915,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694960366,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680694977923,,96.0,1.0,1.0,,1.0,1.0,
1680694994924,,98.0,1.0,,,1.0,1.0,
1680695011986,,98.0,2.0,,,,,
1680695029903,,97.0,2.0,,,1.0,1.0,
1680695047893,,58.0,3.0,4.0,18.0,14.0,14.0,
1680695065901,,70.0,3.0,4.0,7.0,15.0,15.0,
1680695082943,,38.0,2.0,13.0,11.0,31.0,31.0,
1680695099953,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680695115152,100.0,,,,,,,
1680695115235,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680695121908,100.0,,,,,,,
1680695121948,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680695127924,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
