timestamp,TILTING,STILL,IN_VEHICLE,UNDEFINED,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1682384182293,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384199280,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384216265,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384229073,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384246096,,58.0,32.0,1.0,3.0,3.0,1.0,
1682384263076,,82.0,10.0,1.0,4.0,4.0,1.0,
1682384280037,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384297010,,51.0,27.0,1.0,6.0,6.0,2.0,
1682384314021,100.0,,,,,,,
1682384314085,,43.0,38.0,1.0,8.0,8.0,1.0,
1682384331105,,99.0,,1.0,,,,
1682384348081,100.0,,,,,,,
1682384348126,,98.0,1.0,1.0,,,,
1682384365093,,77.0,11.0,3.0,4.0,4.0,1.0,
1682384382082,,60.0,21.0,3.0,6.0,6.0,1.0,
1682384399062,,38.0,33.0,2.0,10.0,10.0,3.0,
1682384411965,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384428926,,50.0,23.0,,4.0,4.0,1.0,
1682384445917,,39.0,32.0,2.0,7.0,7.0,2.0,
1682384462885,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384479929,100.0,,,,,,,
1682384479976,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384496986,,99.0,,1.0,,,,
1682384513978,100.0,,,,,,,
1682384514021,,99.0,,1.0,,,,
1682384530989,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384547950,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384564965,100.0,,,,,,,
1682384565002,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682384582004,,99.0,,1.0,,,,
1682384594892,,99.0,,1.0,,,,
1682384611909,,99.0,,1.0,,,,
1682384628922,,99.0,,1.0,,,,
1682384645926,,99.0,,1.0,,,,
1682384662945,,99.0,,1.0,,,,
1682384679955,,99.0,,1.0,,,,
1682384696959,,99.0,,1.0,,,,
1682384713977,,99.0,,1.0,,,,
1682384730991,,99.0,,1.0,,,,
1682384748005,,99.0,,1.0,,,,
1682384765021,,96.0,,1.0,3.0,3.0,,
1682384777807,,99.0,,1.0,,,,
1682384794850,,99.0,,1.0,,,,
1682384811878,,99.0,,1.0,,,,
1682384828897,,99.0,,1.0,,,,
1682384845922,,99.0,,1.0,,,,
1682384862974,,99.0,,1.0,,,,
1682384880002,,99.0,,1.0,,,,
1682384897036,,72.0,14.0,1.0,2.0,2.0,,
1682384914056,,99.0,,1.0,,,,
1682384931071,,99.0,,1.0,,,,
1682384948078,,99.0,,1.0,,,,
1682384960725,,99.0,,1.0,,,,
1682384977734,,99.0,,1.0,,,,
1682384994725,,99.0,,1.0,,,,
1682385011731,,99.0,,1.0,,,,
1682385028767,,99.0,,1.0,,,,
1682385045781,,99.0,,1.0,,,,
1682385062807,,99.0,,1.0,,,,
1682385939246,100.0,,,,,,,
1682385939306,,5.0,1.0,1.0,88.0,88.0,2.0,2.0
1682385976615,100.0,,,,,,,
1682385976648,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682385993678,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682386010694,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682386027640,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682386044652,,30.0,25.0,2.0,20.0,20.0,6.0,
1682386061610,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682386078581,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682386095606,100.0,,,,,,,
1682386095641,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682386112656,,99.0,,1.0,,,,
1682386129712,,99.0,,1.0,,,,
1682386146723,,99.0,,1.0,,,,
1682386163726,,98.0,1.0,1.0,,,,
1682386180749,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682386197775,,69.0,16.0,2.0,,,,
1682386213583,,98.0,,2.0,,,,
1682386230636,,99.0,,1.0,,,,
1682386247661,,67.0,22.0,1.0,1.0,1.0,,
1682386264707,100.0,,,,,,,
1682386264757,,60.0,15.0,1.0,15.0,15.0,3.0,1.0
1682386281800,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682386299753,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682386316778,100.0,,,,,,,
1682386316833,,63.0,6.0,3.0,19.0,19.0,8.0,
1682386334745,,98.0,1.0,1.0,,,,
1682386352735,,99.0,,1.0,,,,
1682386370766,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682386388748,,99.0,,1.0,,,,
1682386406756,,99.0,,1.0,,,,
1682386424743,,99.0,,1.0,,,,
1682386442741,,99.0,,1.0,,,,
1682386460737,,99.0,,1.0,,,,
1682386478757,,99.0,,1.0,,,,
1682386496734,,99.0,,1.0,,,,
1682386514739,,99.0,,1.0,,,,
1682386532726,,99.0,,1.0,,,,
1682386550745,,99.0,,1.0,,,,
1682386568744,,99.0,,1.0,,,,
1682386590731,,99.0,,1.0,,,,
1682386608743,,99.0,,1.0,,,,
1682386626217,,99.0,,1.0,,,,
1682386644746,,99.0,,1.0,,,,
1682386662737,,99.0,,1.0,,,,
1682386680740,,99.0,,1.0,,,,
1682386698728,,99.0,,1.0,,,,
1682386716738,,99.0,,1.0,,,,
1682386734729,,99.0,,1.0,,,,
1682386752730,,99.0,,1.0,,,,
1682386774737,,99.0,,1.0,,,,
1682386792745,,99.0,,1.0,,,,
1682386809711,100.0,,,,,,,
1682386809751,,70.0,11.0,2.0,6.0,6.0,1.0,
1682386828763,100.0,,,,,,,
1682386828806,,68.0,12.0,1.0,7.0,7.0,1.0,
1682386845796,,99.0,,1.0,,,,
1682386862792,,99.0,,1.0,,,,
1682386879809,,99.0,,1.0,,,,
1682405338309,100.0,,,,,,,
1682405338349,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405376989,,,,2.0,97.0,97.0,,1.0
1682405393975,,2.0,,2.0,94.0,94.0,,2.0
1682405411100,,1.0,1.0,3.0,86.0,86.0,,9.0
1682405429589,,2.0,1.0,3.0,92.0,92.0,1.0,1.0
1682405446646,100.0,,,,,,,
1682405446678,,,,,89.0,89.0,,11.0
1682405464584,,,,,57.0,43.0,,57.0
1682405481624,100.0,,,,,,,
1682405481648,,1.0,,1.0,96.0,96.0,,2.0
1682405498637,100.0,,,,,,,
1682405498689,,2.0,1.0,2.0,91.0,91.0,1.0,3.0
1682405515670,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405532662,100.0,,,,,,,
1682405532709,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405549683,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405566701,100.0,,,,,,,
1682405566739,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405583769,,2.0,3.0,1.0,87.0,87.0,2.0,2.0
1682405599971,100.0,,,,,,,
1682405600003,,2.0,1.0,2.0,90.0,90.0,2.0,2.0
1682405623577,100.0,,,,,,,
1682405623602,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405632261,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405637269,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405642363,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405647557,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405667895,,6.0,87.0,2.0,1.0,1.0,2.0,
1682405672909,,4.0,90.0,3.0,,,,
1682405681901,,11.0,86.0,1.0,,,,
1682405686902,,5.0,89.0,1.0,,,,
1682405691926,100.0,,,,,,,
1682405691960,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405696939,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405701950,100.0,,,,,,,
1682405701987,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405706970,100.0,,,,,,,
1682405707003,,41.0,21.0,1.0,14.0,14.0,4.0,
1682405712008,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405717025,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405722063,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405739115,,3.0,83.0,1.0,3.0,3.0,1.0,
1682405756142,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405773129,,4.0,82.0,2.0,6.0,6.0,1.0,
1682405791892,100.0,,,,,,,
1682405791932,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405796905,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405801942,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405806940,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405811953,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405816960,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405821994,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405827008,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405832337,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405837046,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405842054,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405847080,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405852124,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405857140,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405862160,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405867192,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405872191,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405877233,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405882268,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405899309,,11.0,83.0,1.0,1.0,1.0,,
1682405904740,100.0,,,,,,,
1682405904803,,12.0,84.0,2.0,1.0,1.0,,
1682405916755,100.0,,,,,,,
1682405916845,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405922135,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405938875,,,91.0,1.0,,,,
1682405955910,,2.0,93.0,1.0,,,,
1682405965836,100.0,,,,,,,
1682405965954,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405971095,100.0,,,,,,,
1682405971216,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405975968,,5.0,83.0,1.0,3.0,3.0,,
1682405980941,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682405985828,100.0,,,,,,,
1682405985918,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406001543,100.0,,,,,,,
1682406006358,,1.0,93.0,1.0,1.0,1.0,,
1682406010922,,12.0,81.0,3.0,1.0,1.0,1.0,
1682406014549,100.0,,,,,,,
1682406014597,100.0,,,,,,,
1682406014623,,3.0,93.0,1.0,,,,
1682406029340,,57.0,30.0,1.0,5.0,5.0,2.0,
1682406044428,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406049580,,4.0,88.0,2.0,1.0,1.0,,
1682406060890,,4.0,86.0,2.0,1.0,1.0,,
1682406065905,,2.0,84.0,2.0,,,,
1682406070914,,3.0,81.0,2.0,1.0,1.0,1.0,
1682406075996,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406092983,,1.0,81.0,1.0,,,,
1682406109967,,3.0,91.0,1.0,,,,
1682406121648,100.0,,,,,,,
1682406121773,,3.0,90.0,1.0,,,,
1682406125153,100.0,,,,,,,
1682406125251,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406137904,,3.0,88.0,1.0,2.0,2.0,,
1682406142924,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406147939,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406152937,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406157958,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406163000,,67.0,26.0,2.0,2.0,2.0,,
1682406168061,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406173028,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406178048,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406183074,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406188132,,57.0,23.0,2.0,12.0,12.0,3.0,
1682406193127,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406198147,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406203173,,54.0,36.0,3.0,1.0,1.0,,
1682406208216,,41.0,12.0,2.0,19.0,19.0,15.0,8.0
1682406213221,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406218278,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406235269,,,92.0,1.0,,,,
1682406245936,,1.0,94.0,1.0,1.0,1.0,,
1682406250958,,,89.0,1.0,,,,
1682406255986,,3.0,92.0,1.0,,,,
1682406260993,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406266008,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406271042,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406276060,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406281099,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406286108,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406287189,100.0,,,,,,,
1682406299514,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406321444,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406325899,,3.0,90.0,2.0,,,,
1682406330910,,8.0,87.0,2.0,,,,
1682406335899,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406340909,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406345987,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406348005,100.0,,,,,,,
1682406368241,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406373356,,1.0,91.0,1.0,2.0,2.0,,
1682406378561,,1.0,86.0,1.0,6.0,6.0,1.0,
1682406378806,100.0,,,,,,,
1682406398188,100.0,,,,,,,
1682406398237,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406413328,,1.0,90.0,2.0,,,,
1682406425047,,,92.0,2.0,,,,
1682406440105,,,96.0,1.0,,,,
1682406455206,,1.0,95.0,1.0,,,,
1682406468548,100.0,,,,,,,
1682406468631,100.0,,,,,,,
1682406468656,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406483921,100.0,,,,,,,
1682406483967,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406494136,,,,2.0,98.0,98.0,,
1682406505949,,1.0,,2.0,97.0,97.0,,
1682406517550,,,,2.0,98.0,98.0,,
1682406522562,,1.0,,2.0,91.0,91.0,4.0,2.0
1682406527568,,2.0,,2.0,93.0,93.0,1.0,2.0
1682406532598,,,,2.0,95.0,95.0,1.0,2.0
1682406537607,,1.0,,1.0,95.0,95.0,1.0,2.0
1682406542622,,,,2.0,97.0,97.0,,1.0
1682406547646,,2.0,1.0,1.0,93.0,93.0,2.0,1.0
1682406552633,100.0,,,,,,,
1682406552660,,1.0,1.0,2.0,91.0,91.0,4.0,1.0
1682406557657,100.0,,,,,,,
1682406557688,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406562697,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406567728,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406572726,,49.0,17.0,2.0,18.0,18.0,4.0,
1682406577750,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406582773,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406594355,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406608392,100.0,,,,,,,
1682406608452,,2.0,,3.0,91.0,91.0,2.0,2.0
1682406620175,,1.0,,3.0,91.0,91.0,2.0,3.0
1682406635261,,,,2.0,95.0,95.0,1.0,2.0
1682406650365,,,,2.0,97.0,97.0,,1.0
1682406665473,100.0,,,,,,,
1682406665518,,50.0,7.0,2.0,32.0,32.0,2.0,
1682406670589,100.0,,,,,,,
1682406670657,,56.0,9.0,2.0,21.0,21.0,4.0,
1682406676531,100.0,,,,,,,
1682406676534,,100.0,,,,,,
1682406680579,,100.0,,,,,,
1682406685598,,100.0,,,,,,
1682406690643,,100.0,,,,,,
1682406695666,,100.0,,,,,,
1682406700713,,100.0,,,,,,
1682406705745,,100.0,,,,,,
1682406710754,,100.0,,,,,,
1682406715794,,100.0,,,,,,
1682406720824,,100.0,,,,,,
1682406725852,,100.0,,,,,,
1682406731121,,100.0,,,,,,
1682406736127,,100.0,,,,,,
1682406741150,,100.0,,,,,,
1682406746181,,100.0,,,,,,
1682406751181,,100.0,,,,,,
1682406756240,,100.0,,,,,,
1682406761213,,100.0,,,,,,
1682406766652,,100.0,,,,,,
1682406771321,,100.0,,,,,,
1682406776352,,100.0,,,,,,
1682406781377,,99.0,,1.0,,,,
1682406796449,100.0,,,,,,,
1682406796483,,1.0,,3.0,92.0,92.0,1.0,3.0
1682406811553,,2.0,2.0,2.0,86.0,86.0,3.0,3.0
1682406826597,100.0,,,,,,,
1682406826633,,3.0,1.0,3.0,90.0,90.0,1.0,2.0
1682406841666,100.0,,,,,,,
1682406841704,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406856765,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406871828,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406886838,100.0,,,,,,,
1682406886879,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406891861,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406896879,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406901927,,29.0,16.0,2.0,28.0,28.0,8.0,1.0
1682406906933,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406911971,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406916978,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406922003,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406927026,,98.0,,2.0,,,,
1682406932066,,3.0,8.0,1.0,20.0,20.0,66.0,1.0
1682406937282,,1.0,1.0,4.0,92.0,92.0,1.0,1.0
1682406942313,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406947376,,85.0,2.0,2.0,7.0,7.0,4.0,
1682406952394,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406957429,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682406967427,,97.0,1.0,1.0,1.0,1.0,,
1682406972439,,98.0,1.0,,,,,
1682406977502,,100.0,,,,,,
1682406994489,,99.0,,1.0,,,,
1682407016549,100.0,,,,,,,
1682407016602,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407033606,,3.0,1.0,2.0,93.0,93.0,,
1682407050686,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407067759,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407089637,100.0,,,,,,,
1682407089681,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407106687,100.0,,,,,,,
1682407106726,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407123744,,2.0,6.0,1.0,83.0,83.0,3.0,1.0
1682407140708,,,,3.0,97.0,97.0,,
1682407157684,100.0,,,,,,,
1682407157735,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407174740,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407191734,,74.0,13.0,2.0,4.0,4.0,1.0,
1682407208757,,81.0,9.0,2.0,4.0,4.0,1.0,
1682407225737,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407242719,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407264929,,37.0,35.0,2.0,12.0,12.0,2.0,
1682407281905,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407298914,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407315909,,55.0,29.0,2.0,9.0,9.0,1.0,
1682407332860,,48.0,32.0,2.0,12.0,12.0,1.0,
1682407349826,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407366854,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407383824,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407400819,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407417793,,51.0,26.0,3.0,10.0,10.0,4.0,
1682407434772,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407448590,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407465550,,38.0,23.0,2.0,23.0,23.0,6.0,
1682407477078,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407482099,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407487141,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407492113,,57.0,23.0,1.0,7.0,7.0,2.0,
1682407497142,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407502168,,3.0,87.0,1.0,1.0,1.0,,
1682407507185,,1.0,89.0,1.0,2.0,2.0,,
1682407512213,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407529268,,4.0,92.0,1.0,,,,
1682407538901,,9.0,89.0,1.0,,,,
1682407543903,,1.0,96.0,1.0,,,,
1682407562918,,1.0,96.0,1.0,,,,
1682407567955,,4.0,95.0,,,,,
1682407572968,,2.0,94.0,,,,,
1682407579932,,1.0,87.0,1.0,,,,
1682407584923,,5.0,89.0,1.0,1.0,1.0,,
1682407589955,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407595025,100.0,,,,,,,
1682407595071,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407600007,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407605055,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407622039,,4.0,83.0,2.0,1.0,1.0,,
1682407639012,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407656022,100.0,,,,,,,
1682407656064,,4.0,89.0,1.0,,,,
1682407673094,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407690130,,11.0,86.0,1.0,,,,
1682407707178,,3.0,96.0,,,,,
1682407724207,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407741215,,,96.0,2.0,,,,
1682407758255,,,97.0,1.0,,,,
1682407775303,,,96.0,1.0,,,,
1682407792383,,,92.0,1.0,,,,
1682407804742,100.0,,,,,,,
1682407804811,100.0,,,,,,,
1682407804846,,,90.0,1.0,,,,
1682407809956,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407826943,,36.0,15.0,2.0,29.0,29.0,5.0,
1682407843958,,53.0,24.0,1.0,4.0,4.0,1.0,
1682407860922,,71.0,15.0,3.0,4.0,4.0,1.0,
1682407877889,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407879386,100.0,,,,,,,
1682407900969,100.0,,,,,,,
1682407901023,,44.0,23.0,1.0,11.0,11.0,2.0,
1682407906546,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682407912576,,3.0,92.0,1.0,,,,
1682407929570,,1.0,97.0,1.0,,,,
1682407946645,,,97.0,2.0,,,,
1682407964528,,,96.0,1.0,,,,
1682407987556,,1.0,98.0,1.0,,,,
1682408004546,,,96.0,2.0,,,,
1682408022545,,1.0,98.0,,,,,
1682408040535,,99.0,,1.0,,,,
1682408058533,,1.0,97.0,1.0,,,,
1682408076569,,,96.0,1.0,,,,
1682408094525,,,96.0,1.0,,,,
1682408111581,,,97.0,2.0,,,,
1682408128558,,,97.0,2.0,,,,
1682408146531,,1.0,97.0,1.0,,,,
1682408154890,100.0,,,,,,,
1682408155021,,3.0,95.0,1.0,,,,
1682408157875,100.0,,,,,,,
1682408179503,100.0,,,,,,,
1682408179546,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682408184682,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682408202561,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682408219579,,,,1.0,86.0,13.0,,86.0
1682408236627,100.0,,,,,,,
1682408236664,,1.0,,2.0,77.0,19.0,1.0,77.0
1682408254546,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682408272556,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682408290545,100.0,,,,,,,
1682408290598,,2.0,94.0,1.0,,,,
1682408308545,,1.0,97.0,1.0,,,,
1682408325533,,,97.0,1.0,,,,
1682408342570,,,96.0,2.0,,,,
1682408361527,,,97.0,1.0,1.0,1.0,,
1682408386548,,2.0,80.0,2.0,4.0,4.0,,
1682408409231,100.0,,,,,,,
1682408409257,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682408427543,100.0,,,,,,,
1682408427579,,38.0,9.0,2.0,29.0,29.0,19.0,1.0
1682408445546,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682408462823,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682408481568,,36.0,11.0,3.0,31.0,31.0,17.0,
1682408499540,100.0,,,,,,,
1682408499580,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682408517546,,99.0,,1.0,,,,
1682408534554,,99.0,,1.0,,,,
1682408551587,,99.0,,1.0,,,,
1682408566557,,99.0,,1.0,,,,
1682408583551,,99.0,,1.0,,,,
1682408601521,,99.0,,1.0,,,,
1682408619544,,99.0,,1.0,,,,
1682408637532,,99.0,,1.0,,,,
1682408655532,,99.0,,1.0,,,,
1682408672507,,99.0,,1.0,,,,
1682408690531,,99.0,,1.0,,,,
1682408708541,,99.0,,1.0,,,,
1682408725525,,99.0,,1.0,,,,
1682408750541,,99.0,,1.0,,,,
1682408768548,,99.0,,1.0,,,,
1682408786550,,99.0,,1.0,,,,
1682408804535,,99.0,,1.0,,,,
1682408822543,,98.0,,2.0,,,,
1682408840549,,99.0,,1.0,,,,
1682408858544,,99.0,,1.0,,,,
1682408876534,,99.0,,1.0,,,,
1682425875804,100.0,,,,,,,
1682425875854,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682425901058,,3.0,1.0,1.0,88.0,88.0,3.0,4.0
1682425918148,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682425935190,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682425952216,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682425969237,,57.0,12.0,2.0,25.0,25.0,2.0,
1682425986292,,71.0,4.0,2.0,21.0,21.0,1.0,
1682426003261,100.0,,,,,,,
1682426003287,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682426020300,,2.0,2.0,2.0,87.0,87.0,3.0,3.0
1682426037330,100.0,,,,,,,
1682426037360,,3.0,1.0,2.0,91.0,91.0,2.0,1.0
1682426054388,,1.0,,1.0,89.0,89.0,2.0,7.0
1682426071421,,,,2.0,88.0,88.0,2.0,8.0
1682426088432,,,,3.0,86.0,86.0,2.0,9.0
1682426105474,100.0,,,,,,,
1682426105513,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682426122534,100.0,,,,,,,
1682426122565,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682426139548,,,97.0,2.0,,,,
1682426156600,,,97.0,2.0,,,,
1682426176765,,,97.0,1.0,,,,
1682426193767,,,97.0,2.0,,,,
1682426210773,100.0,,,,,,,
1682426210815,,2.0,96.0,1.0,,,,
1682426227866,100.0,,,,,,,
1682426227907,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682426244970,100.0,,,,,,,
1682426245015,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682426262037,,1.0,1.0,2.0,93.0,93.0,1.0,1.0
1682426279075,,2.0,1.0,1.0,93.0,93.0,1.0,1.0
1682426296102,,1.0,1.0,2.0,94.0,94.0,1.0,1.0
1682426313154,100.0,,,,,,,
