timestamp,ON_FOOT,WALKING,RUNNING,ON_BICYCLE,STILL,UNDEFINED,TILTING,IN_VEHICLE
1680826682079,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680826699146,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680826716204,20.0,20.0,,5.0,46.0,2.0,,19.0
1680826733192,,,,,98.0,2.0,,
1680826750181,1.0,1.0,,,98.0,,,1.0
1680826767176,,,,,99.0,1.0,,
1680826784169,,,,,97.0,2.0,,1.0
1680826801131,,,,,99.0,1.0,,
1680826818097,1.0,1.0,,,98.0,1.0,,
1680826835081,,,,,99.0,1.0,,
1680826852066,1.0,1.0,,,96.0,2.0,,1.0
1680826868339,1.0,1.0,,,98.0,1.0,,
1680826885349,1.0,1.0,,,97.0,1.0,,1.0
1680826902327,1.0,1.0,,,97.0,2.0,,
1680826919360,1.0,1.0,,,97.0,1.0,,1.0
1680826936343,1.0,1.0,,,97.0,1.0,,1.0
1680826953346,,,,,99.0,1.0,,
1680826970334,1.0,1.0,,,97.0,2.0,,
1680826987333,1.0,1.0,,,97.0,2.0,,
1680827004327,1.0,1.0,,,97.0,1.0,,1.0
1680827021318,1.0,1.0,,,96.0,1.0,,2.0
1680827038328,1.0,1.0,,,96.0,2.0,,1.0
1680827051403,1.0,1.0,,,96.0,1.0,,1.0
1680827068368,,,,,99.0,1.0,,
1680827085375,,,,,99.0,1.0,,
1680827102413,,,,,99.0,1.0,,
1680827119407,,,,,99.0,1.0,,
1680827136387,,,,,99.0,1.0,,
1680827153375,,,,,99.0,1.0,,
1680827170400,1.0,1.0,,,96.0,1.0,,1.0
1680827187407,,,,,99.0,1.0,,
1680827204444,,,,,99.0,1.0,,
1680827221471,,,,,99.0,1.0,,
1680828866219,,,,,,,100.0,
1680828866261,95.0,95.0,,,,2.0,,2.0
1680828990218,,,,,,,100.0,
1680828990249,8.0,8.0,,3.0,48.0,2.0,,21.0
1680829027665,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829044654,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829061692,7.0,7.0,,1.0,83.0,2.0,,4.0
1680829078669,22.0,22.0,,6.0,49.0,1.0,,12.0
1680829095735,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829112737,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829125137,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829142120,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829159105,27.0,27.0,,1.0,65.0,2.0,,3.0
1680829176089,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829193055,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829210029,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829227033,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829244007,26.0,26.0,,1.0,50.0,2.0,,13.0
1680829261019,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829278008,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829294998,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829308056,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829325028,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829342048,16.0,16.0,,4.0,31.0,2.0,,26.0
1680829359043,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829376012,14.0,14.0,,2.0,36.0,1.0,,26.0
1680829392985,10.0,10.0,,2.0,53.0,2.0,,24.0
1680829409976,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829426963,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829443981,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829460993,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829477984,10.0,10.0,,2.0,35.0,2.0,,30.0
1680829490995,18.0,18.0,,4.0,28.0,2.0,,24.0
1680829507990,11.0,11.0,,3.0,45.0,2.0,,20.0
1680829524967,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829541966,1.0,1.0,,,96.0,1.0,,1.0
1680829558961,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829575933,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829592916,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829609904,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829626915,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829643908,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829660888,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829673895,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829690889,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829707884,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829724895,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829741888,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829758897,1.0,1.0,,,3.0,1.0,,83.0
1680829775868,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829792864,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829809845,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829826822,5.0,5.0,,2.0,43.0,2.0,,37.0
1680829843820,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829856812,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829873806,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829890772,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829907741,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829924697,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680829941666,23.0,23.0,,3.0,43.0,2.0,,18.0
1680829974747,5.0,5.0,,2.0,57.0,2.0,,18.0
1680829991769,2.0,2.0,,,87.0,2.0,,6.0
1680830008778,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680830534556,5.0,5.0,,,77.0,2.0,,8.0
1680830551555,5.0,5.0,,1.0,76.0,2.0,,11.0
1680830568535,12.0,12.0,,2.0,57.0,1.0,,15.0
1680830585519,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680830602523,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680830619533,8.0,8.0,,2.0,46.0,2.0,,27.0
1680830636550,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680830653563,6.0,6.0,,1.0,39.0,2.0,,36.0
1680830670531,,,,,99.0,1.0,,
1680830687519,,,,,99.0,1.0,,
1680830704497,,,,,99.0,1.0,,
1680830719223,,,,,99.0,1.0,,
1680830736178,,,,,99.0,1.0,,
1680830753164,,,,,99.0,1.0,,
1680830770124,,,,,99.0,1.0,,
1680830787116,,,,,99.0,1.0,,
1680830804085,1.0,1.0,,,96.0,1.0,,1.0
1680830999008,10.0,10.0,,4.0,72.0,2.0,,8.0
1680831015986,10.0,10.0,,3.0,69.0,2.0,,11.0
1680831032945,21.0,21.0,,6.0,34.0,2.0,,21.0
1680831049916,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680831066928,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680831083950,,,,,96.0,2.0,,1.0
1680831100902,1.0,1.0,,,96.0,1.0,,1.0
1680831163707,1.0,1.0,,,96.0,,,2.0
1680831182018,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680831257119,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680831562852,,,,,98.0,2.0,,
1680831579899,10.0,10.0,,1.0,63.0,2.0,,14.0
1680831596863,14.0,14.0,,1.0,52.0,2.0,,16.0
1680831615938,18.0,18.0,,5.0,49.0,3.0,,14.0
1680831632937,16.0,16.0,,3.0,48.0,3.0,,22.0
1680831649904,5.0,5.0,,1.0,87.0,2.0,,3.0
1680831666891,20.0,20.0,,2.0,58.0,1.0,,10.0
1680831696840,9.0,9.0,,1.0,79.0,2.0,,6.0
1680831713815,,,,,,,100.0,
1680831713843,25.0,25.0,,4.0,35.0,2.0,,18.0
1680831730831,,,,,,,100.0,
1680831730864,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680831747845,,,,,99.0,1.0,,
1680831764830,,,,,99.0,1.0,,
1680831781808,,,,,99.0,1.0,,
1680831805752,,,,,,,100.0,
1680831805785,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680831822767,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680831839741,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680831933437,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680832776826,11.0,11.0,,,58.0,2.0,,23.0
1680832793814,,,,,,,100.0,
1680832793844,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680832810826,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680832827798,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680832844779,12.0,12.0,,3.0,32.0,1.0,,28.0
1680832861744,9.0,9.0,,2.0,34.0,1.0,,31.0
1680833058858,39.0,39.0,1.0,4.0,43.0,2.0,,7.0
1680833075857,81.0,81.0,3.0,1.0,6.0,1.0,,5.0
1680833491664,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680833549716,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680833773829,30.0,30.0,,5.0,46.0,2.0,,10.0
1680834213995,86.0,86.0,4.0,4.0,2.0,1.0,,2.0
1680834230945,97.0,97.0,,1.0,,2.0,,
1680834259967,97.0,97.0,,1.0,,2.0,,
1680834276978,96.0,96.0,2.0,1.0,,1.0,,
1680834323586,,,,,,,100.0,
1680834323617,96.0,96.0,1.0,,,3.0,,
1680834350867,93.0,93.0,2.0,2.0,2.0,1.0,,
1680834373506,96.0,96.0,,1.0,,3.0,,
1680853964921,,,,,,,100.0,
1680853964968,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680854049954,,,,,,,100.0,
1680854050004,88.0,88.0,2.0,3.0,2.0,1.0,,2.0
1680854265615,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680854285009,96.0,96.0,,1.0,1.0,2.0,,
1680854302031,96.0,96.0,,,2.0,2.0,,
1680854354160,93.0,93.0,2.0,1.0,2.0,2.0,,
1680854624384,1.0,1.0,,,97.0,1.0,,1.0
1680854641420,,,,,99.0,1.0,,
1680854658422,,,,,99.0,1.0,,
1680854675386,1.0,1.0,,,96.0,1.0,,1.0
1680854692376,,,,,99.0,1.0,,
1680854709379,,,,,99.0,1.0,,
1680854726359,,,,,99.0,1.0,,
1680854743350,,,,,99.0,1.0,,
1680854760330,,,,,99.0,1.0,,
1680854777318,,,,,99.0,1.0,,
1680854794321,,,,,99.0,1.0,,
1680854811304,,,,,99.0,1.0,,
1680854828298,,,,,99.0,1.0,,
1680854845259,,,,,99.0,1.0,,
1680854862229,,,,,98.0,2.0,,
1680854879216,,,,,99.0,1.0,,
1680854896201,,,,,99.0,1.0,,
1680854913177,,,,,99.0,1.0,,
1680854930131,,,,,99.0,1.0,,
1680854947111,,,,,99.0,1.0,,
1680854964793,,,,,99.0,1.0,,
1680854981796,1.0,1.0,,,97.0,2.0,,
1680854998755,1.0,1.0,,,96.0,1.0,,1.0
1680855015756,,,,,99.0,1.0,,
1680855032750,,,,,99.0,1.0,,
1680855049726,,,,,99.0,1.0,,
1680855066715,,,,,99.0,1.0,,
1680855083684,1.0,1.0,,,97.0,1.0,,1.0
1680855100661,1.0,1.0,,,96.0,2.0,,1.0
1680855117631,,,,,,,100.0,
1680855117670,4.0,4.0,,,86.0,2.0,,5.0
1680855117724,,,,,100.0,,,
1680855891834,,,,,,,100.0,
1680855891880,93.0,93.0,,,2.0,2.0,,2.0
1680855929191,,,,,,,100.0,
1680855929230,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680855946231,91.0,91.0,2.0,2.0,1.0,2.0,,1.0
1680855963227,92.0,92.0,1.0,4.0,1.0,1.0,,1.0
1680855980233,96.0,96.0,1.0,1.0,1.0,1.0,,
1680855997242,90.0,90.0,3.0,2.0,2.0,1.0,,1.0
1680856014229,92.0,92.0,1.0,4.0,,3.0,,
1680856031216,96.0,96.0,1.0,1.0,1.0,1.0,,
1680856048228,93.0,93.0,1.0,3.0,1.0,2.0,,
1680856065271,97.0,97.0,,1.0,,2.0,,
1680856957383,84.0,84.0,,4.0,1.0,1.0,,8.0
1680857131478,96.0,96.0,,,,2.0,,2.0
1680857239718,97.0,97.0,,,,3.0,,
1680857256697,96.0,96.0,1.0,1.0,,2.0,,
1680857273670,96.0,96.0,,1.0,,3.0,,
1680857323971,8.0,8.0,,1.0,71.0,3.0,,10.0
1680857340969,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857357963,83.0,83.0,2.0,6.0,4.0,2.0,,2.0
1680857374927,97.0,97.0,,,,3.0,,
1680857391897,1.0,1.0,,,96.0,1.0,,1.0
1680857416872,,,,,99.0,1.0,,
1680857433899,,,,,,,100.0,
1680857433926,32.0,32.0,,3.0,54.0,2.0,,7.0
1680857450940,,,,,,,100.0,
1680857450975,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857467964,,,,,99.0,1.0,,
1680857543408,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857560509,,,,,,,100.0,
1680857560524,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857577456,,,,,,,100.0,
1680857577480,19.0,19.0,,3.0,54.0,2.0,,15.0
1680857599808,,,,,,,100.0,
1680857599842,3.0,3.0,,,85.0,1.0,,10.0
1680857616804,8.0,8.0,,2.0,48.0,2.0,,21.0
1680857633779,11.0,11.0,,2.0,45.0,1.0,,21.0
1680857650781,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857667765,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857684747,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857767947,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857782736,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857799730,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857816708,19.0,19.0,,3.0,49.0,2.0,,19.0
1680857833682,2.0,2.0,,,90.0,2.0,,5.0
1680857850656,12.0,12.0,,2.0,71.0,2.0,,9.0
1680857867685,15.0,15.0,,4.0,49.0,1.0,,24.0
1680857884656,,,,,,,100.0,
1680857884698,21.0,21.0,1.0,20.0,28.0,1.0,,19.0
1680857901686,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680857918742,22.0,22.0,1.0,15.0,46.0,3.0,,7.0
1680857935792,11.0,11.0,1.0,19.0,62.0,2.0,,3.0
1680857952780,15.0,15.0,,17.0,60.0,1.0,,4.0
1680857969764,,,,,98.0,2.0,,
1680857986728,,,,,98.0,2.0,,
1680858003729,1.0,1.0,,,98.0,1.0,,
1680858020743,1.0,1.0,,2.0,97.0,,,
1680858037716,1.0,1.0,,1.0,96.0,1.0,,1.0
1680858054700,,,,,99.0,1.0,,
1680858067691,,,,1.0,98.0,1.0,,
1680858084645,1.0,1.0,,,97.0,2.0,,
1680858101609,,,,,99.0,1.0,,
1680858118611,9.0,9.0,1.0,13.0,67.0,1.0,,7.0
1680858135594,14.0,14.0,,12.0,43.0,2.0,,19.0
1680858152582,4.0,4.0,,10.0,69.0,3.0,,10.0
1680858169539,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680858186529,10.0,10.0,,13.0,59.0,2.0,,11.0
1680858203517,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1680858220497,9.0,9.0,,6.0,75.0,2.0,,5.0
1680858237469,17.0,17.0,,22.0,49.0,2.0,,5.0
1680858250599,12.0,12.0,1.0,17.0,59.0,2.0,,5.0
1680858267581,1.0,1.0,,,96.0,2.0,,1.0
1680858284573,7.0,7.0,,15.0,71.0,3.0,,2.0
1680858301573,11.0,11.0,,13.0,66.0,2.0,,4.0
1680858318562,,,,,97.0,2.0,,1.0
1680858335540,,,,,98.0,2.0,,
1680858352528,,,,,100.0,,,
1680858369498,,,,,99.0,1.0,,
1680858386497,7.0,7.0,,2.0,57.0,2.0,,23.0
1680858403514,2.0,2.0,,1.0,81.0,3.0,,9.0
1680858420508,,,,,97.0,2.0,,1.0
1680858433519,1.0,1.0,,1.0,92.0,1.0,,4.0
1680858450507,,,,,98.0,2.0,,
1680858467493,,,,,97.0,2.0,,1.0
1680858484486,,,,,99.0,1.0,,
1680858501466,,,,,98.0,2.0,,
1680858518460,,,,,99.0,1.0,,
1680858535441,1.0,1.0,,,96.0,1.0,,1.0
1680858552439,,,,,97.0,,,3.0
1680858569427,,,,,97.0,2.0,,1.0
1680858586435,7.0,7.0,,7.0,62.0,2.0,,17.0
1680858603402,,,,,99.0,1.0,,
1680858616423,,,,,99.0,1.0,,
1680858633404,,,,,98.0,1.0,,1.0
1680858650404,6.0,6.0,,4.0,81.0,2.0,,4.0
1680858667368,16.0,16.0,,7.0,65.0,3.0,,7.0
1680858684395,11.0,11.0,,8.0,62.0,2.0,,14.0
1680858701396,2.0,2.0,,3.0,87.0,2.0,,3.0
1681625478368,,,,,,,100.0,
1681625478372,5.0,5.0,,,60.0,2.0,,17.0
1681625932706,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681625961577,96.0,96.0,,,1.0,3.0,,
1681625978566,97.0,97.0,,,,3.0,,
1681626039866,81.0,81.0,2.0,6.0,7.0,2.0,,1.0
1681626062717,89.0,89.0,1.0,2.0,2.0,2.0,,3.0
1681626079689,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626096693,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626113730,22.0,22.0,,4.0,62.0,2.0,,6.0
1681626130730,29.0,29.0,1.0,5.0,52.0,1.0,,6.0
1681626147768,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626164943,,,,,99.0,1.0,,
1681626181743,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626198769,23.0,23.0,,4.0,41.0,2.0,,22.0
1681626215738,,,,,,,100.0,
1681626215759,4.0,4.0,,1.0,85.0,1.0,,6.0
1681626237263,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626254233,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626271194,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626288158,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626305151,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626322119,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626339083,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626356063,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626373020,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626390026,,,,,,,100.0,
1681626390043,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626407058,,,,,99.0,1.0,,
1681626424090,,,,,99.0,1.0,,
1681626441061,1.0,1.0,,,96.0,1.0,,1.0
1681626458044,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626476278,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626493342,8.0,8.0,,1.0,41.0,2.0,,25.0
1681626510303,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626527264,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626544278,3.0,3.0,,1.0,61.0,1.0,,21.0
1681626561255,,,,,,,100.0,
1681626561271,8.0,8.0,,1.0,58.0,2.0,,19.0
1681626578245,,,,,,,100.0,
1681626578272,8.0,8.0,,1.0,56.0,2.0,,25.0
1681626595284,7.0,7.0,,5.0,46.0,2.0,,24.0
1681626612279,18.0,18.0,,6.0,37.0,2.0,,24.0
1681626629284,13.0,13.0,,3.0,42.0,1.0,,25.0
1681626646297,,,,,,,100.0,
1681626646332,3.0,3.0,,,76.0,2.0,,11.0
1681626659162,,,,,,,100.0,
1681626659192,11.0,11.0,,1.0,60.0,3.0,,13.0
1681626676163,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626693150,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626710132,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681626727117,2.0,2.0,,,79.0,,,10.0
1681626744110,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681629363699,,,,,,,100.0,
1681629363724,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681629380990,91.0,91.0,2.0,2.0,1.0,1.0,,2.0
1681631156354,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681652386133,,,,,98.0,1.0,,1.0
1681652403128,6.0,6.0,,2.0,77.0,1.0,,12.0
1681652420079,,,,,96.0,2.0,,2.0
1681652437078,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681652454026,,,,,98.0,2.0,,
1681652471011,,,,,96.0,1.0,,3.0
1681652488018,11.0,11.0,,6.0,68.0,3.0,,9.0
1681652505002,26.0,26.0,1.0,19.0,40.0,2.0,,6.0
1681652521988,8.0,8.0,,10.0,77.0,2.0,,2.0
1681652538958,1.0,1.0,,,96.0,1.0,,2.0
1681652555951,3.0,3.0,,2.0,91.0,2.0,,2.0
1681652572936,,,,,99.0,1.0,,
1681652589927,,,,,99.0,1.0,,
1681652606930,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681652623916,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681652640921,8.0,8.0,,10.0,64.0,1.0,,14.0
1681652657892,,,,,98.0,1.0,,1.0
1681652674907,7.0,7.0,,3.0,70.0,2.0,,12.0
1681652691886,,,,,100.0,,,
1681652708896,24.0,24.0,1.0,14.0,37.0,2.0,,16.0
1681652731171,8.0,8.0,,5.0,69.0,2.0,,13.0
1681652748136,,,,,99.0,,,1.0
1681652765106,1.0,1.0,,,96.0,1.0,,2.0
1681652782111,7.0,7.0,,2.0,75.0,2.0,,12.0
1681652799067,,,,,98.0,1.0,,1.0
1681652816049,,,,,99.0,1.0,,
1681652833020,,,,,99.0,1.0,,
1681652849982,1.0,1.0,,,96.0,1.0,,2.0
1681652867008,14.0,14.0,,3.0,52.0,3.0,,21.0
1681652883983,,,,,98.0,2.0,,
1681652900976,18.0,18.0,,8.0,47.0,2.0,,17.0
1681652914908,10.0,10.0,,10.0,70.0,3.0,,4.0
1681652931900,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681652948901,23.0,23.0,,15.0,31.0,2.0,,20.0
1681652965894,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681652982913,,,,,,,100.0,
1681652982949,11.0,11.0,1.0,12.0,49.0,2.0,,15.0
1681652999928,,,,,,,100.0,
1681652999962,23.0,23.0,2.0,20.0,24.0,2.0,,15.0
1681653016971,23.0,23.0,,12.0,32.0,3.0,,21.0
1681653033943,1.0,1.0,,,97.0,2.0,,
1681653050947,4.0,4.0,,1.0,86.0,2.0,,6.0
1681653067935,4.0,4.0,,2.0,69.0,1.0,,19.0
1681653084938,5.0,5.0,,3.0,63.0,2.0,,18.0
1681653101932,,,,,98.0,2.0,,
1681653118928,5.0,5.0,,4.0,80.0,2.0,,6.0
1681653135918,11.0,11.0,,29.0,38.0,2.0,,16.0
1681653152895,,,,,97.0,2.0,,1.0
1681653169879,,,,,99.0,1.0,,
1681653186898,5.0,5.0,,1.0,81.0,2.0,,7.0
1681653203886,19.0,19.0,,12.0,43.0,2.0,,18.0
1681653220894,2.0,2.0,,,96.0,1.0,,1.0
1681653237894,1.0,1.0,,,97.0,2.0,,
1681653254965,9.0,9.0,,5.0,70.0,2.0,,10.0
1681653274883,,,,,100.0,,,
1681653291872,,,,,98.0,2.0,,
1681653308874,2.0,2.0,,3.0,87.0,2.0,,5.0
1681653325862,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681653342871,,,,,97.0,1.0,,2.0
1681653364893,13.0,13.0,1.0,10.0,65.0,1.0,,8.0
1681653381883,1.0,1.0,,,98.0,1.0,,
1681653398852,,,,,98.0,1.0,,1.0
1681653415857,9.0,9.0,,4.0,50.0,3.0,,27.0
1681653432851,7.0,7.0,,13.0,72.0,3.0,,4.0
1681653452886,,,,,97.0,2.0,,1.0
1681653469884,1.0,1.0,,,96.0,1.0,,2.0
1681653486878,,,,,99.0,1.0,,
1681653503875,2.0,2.0,,,73.0,1.0,,21.0
1681653520874,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681653537887,6.0,6.0,,4.0,68.0,3.0,,15.0
1681653554894,1.0,1.0,,1.0,96.0,1.0,,1.0
1681653571896,7.0,7.0,,8.0,78.0,2.0,,4.0
1681653588902,,,,,97.0,2.0,,1.0
1681653605912,1.0,1.0,,,97.0,2.0,,
1681653634294,3.0,3.0,,1.0,92.0,3.0,,1.0
1681653651305,36.0,36.0,,8.0,43.0,3.0,,5.0
1681653668306,2.0,2.0,,2.0,95.0,,,1.0
1681653685300,12.0,12.0,1.0,9.0,53.0,3.0,,16.0
1681653702322,3.0,3.0,,2.0,66.0,2.0,,23.0
1681653719328,12.0,12.0,,4.0,62.0,2.0,,15.0
1681653736316,1.0,1.0,,,96.0,2.0,,1.0
1681653753290,,,,,99.0,1.0,,
1681653770273,10.0,10.0,,2.0,67.0,2.0,,14.0
1681653787286,,,,,95.0,2.0,,2.0
1681653811129,,,,,97.0,1.0,,1.0
1681653831919,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681653848923,15.0,15.0,,11.0,35.0,2.0,,29.0
1681653865920,1.0,1.0,,,97.0,1.0,,1.0
1681653882930,,,,,100.0,,,
1681653899918,1.0,1.0,,,98.0,1.0,,
1681653916895,1.0,1.0,,,97.0,2.0,,
1681653933902,6.0,6.0,,3.0,47.0,2.0,,35.0
1681653950910,22.0,22.0,1.0,9.0,33.0,2.0,,21.0
1681653967884,,,,,98.0,2.0,,
1681653984863,,,,,98.0,2.0,,
1681654001839,,,,,98.0,2.0,,
1681654018837,1.0,1.0,,,97.0,,,1.0
1681654035834,,,,,99.0,1.0,,
1681654052830,,,,,99.0,1.0,,
1681654069831,15.0,15.0,1.0,6.0,47.0,1.0,,19.0
1681654086803,1.0,1.0,,,96.0,1.0,,1.0
1681654103808,,,,,97.0,1.0,,2.0
1681654120809,8.0,8.0,,12.0,68.0,2.0,,5.0
1681654137801,6.0,6.0,,6.0,73.0,1.0,,8.0
1681654154774,12.0,12.0,1.0,6.0,53.0,3.0,,17.0
1681654169132,,,,,,,100.0,
1681654169169,13.0,13.0,2.0,25.0,32.0,1.0,,14.0
1681654186188,6.0,6.0,,28.0,52.0,1.0,,11.0
1681654203174,11.0,11.0,1.0,23.0,48.0,1.0,,10.0
1681654220158,,,,1.0,97.0,2.0,,
1681654237154,2.0,2.0,,4.0,91.0,2.0,,1.0
1681654254146,1.0,1.0,,1.0,97.0,,,1.0
1681654271168,4.0,4.0,,5.0,72.0,3.0,,8.0
1681654288200,4.0,4.0,1.0,19.0,60.0,1.0,,12.0
1681654305220,1.0,1.0,,,96.0,3.0,,
1681654322223,,,,,97.0,2.0,,1.0
1681654339242,1.0,1.0,,1.0,96.0,1.0,,1.0
1681654352071,,,,,99.0,1.0,,
1681655087158,,,,,,,100.0,
1681655087175,87.0,87.0,2.0,3.0,4.0,1.0,,2.0
1681655124478,27.0,27.0,2.0,14.0,47.0,2.0,,6.0
1681655141474,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681655158467,,,,,,,100.0,
1681655158507,15.0,15.0,1.0,4.0,71.0,2.0,,5.0
1681655175484,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681655192475,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681655209466,12.0,12.0,,15.0,37.0,2.0,,27.0
1681655226449,13.0,13.0,1.0,11.0,54.0,2.0,,12.0
1681655243425,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1681655260846,,,,,,,100.0,
