timestamp,TILTING,STILL,UNDEFINED,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1680671050276,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680671067618,,100.0,,,,,,
1680671084369,,63.0,2.0,13.0,6.0,6.0,3.0,
1680671767313,100.0,,,,,,,
1680671767516,,100.0,,,,,,
1681109727216,100.0,,,,,,,
1681109727689,,100.0,,,,,,
1681110489736,100.0,,,,,,,
1681110489780,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681110527838,,45.0,2.0,10.0,23.0,23.0,9.0,1.0
1681110540768,100.0,,,,,,,
1681110540822,,100.0,,,,,,
1681110557909,,97.0,1.0,1.0,,,,
1681110574660,,97.0,2.0,1.0,,,,
1681110597609,,88.0,2.0,6.0,2.0,2.0,,
1681110614655,,99.0,1.0,,,,,
1681110631708,,98.0,1.0,1.0,,,,
1681110648731,,87.0,2.0,5.0,3.0,3.0,,
1681110670036,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681110685713,,46.0,2.0,17.0,16.0,16.0,4.0,
1681110702868,,70.0,1.0,9.0,11.0,11.0,4.0,
1681110720037,,96.0,1.0,3.0,,,,
1681110737060,,98.0,1.0,1.0,,,,
1681110754089,,97.0,1.0,2.0,,,,
1681110771202,,91.0,2.0,7.0,,,,
1681110788365,,95.0,2.0,2.0,1.0,1.0,,
1681110805458,,97.0,2.0,1.0,,,,
1681110822587,,98.0,1.0,1.0,,,,
1681110839681,,96.0,2.0,1.0,1.0,1.0,,
1681110856740,,96.0,2.0,1.0,1.0,1.0,,
1681110868568,,96.0,1.0,3.0,,,,
1681110885561,,47.0,2.0,37.0,5.0,5.0,2.0,
1681110902542,,97.0,1.0,2.0,,,,
1681110919559,,93.0,1.0,5.0,1.0,1.0,,
1681110936618,,88.0,1.0,5.0,4.0,4.0,1.0,
1681110953785,,85.0,1.0,5.0,8.0,8.0,,
1681110970923,,97.0,1.0,,2.0,2.0,,
1681110988027,,98.0,1.0,,1.0,1.0,,
1681111005054,,98.0,1.0,,1.0,1.0,,
1681111022055,,96.0,1.0,1.0,2.0,2.0,,
1681111039098,,96.0,1.0,,3.0,3.0,,
1681111051430,,98.0,1.0,,1.0,1.0,,
1681111068527,,96.0,2.0,,2.0,2.0,,
1681111086367,,100.0,,,,,,
1681111103418,,99.0,1.0,,,,,
1681111120517,,77.0,2.0,4.0,12.0,12.0,1.0,
1681111137589,,98.0,1.0,,1.0,1.0,,
1681111154688,,98.0,1.0,,1.0,1.0,,
1681111171755,,100.0,,,,,,
1681111188831,,53.0,2.0,5.0,30.0,30.0,5.0,
1681111205857,,47.0,2.0,15.0,25.0,25.0,6.0,
1681111222966,,97.0,2.0,,1.0,1.0,,
1681111750652,100.0,,,,,,,
1681111750696,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681111777188,,100.0,,,,,,
1681111794198,,100.0,,,,,,
1681112370229,,100.0,,,,,,
1681113890948,100.0,,,,,,,
1681113891108,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681113917111,,99.0,1.0,,,,,
1681114032057,,100.0,,,,,,
1681086500778,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681086542014,100.0,,,,,,,
1681086542180,,96.0,3.0,,1.0,1.0,,
1681086571661,,99.0,1.0,,,,,
1681086588812,,100.0,,,,,,
1681086605993,,96.0,1.0,,2.0,2.0,1.0,
1681086623164,,97.0,2.0,,1.0,1.0,,
1681086640321,100.0,,,,,,,
1681086640519,,94.0,1.0,2.0,2.0,2.0,1.0,
1681086657713,100.0,,,,,,,
1681086657800,,74.0,2.0,10.0,4.0,4.0,2.0,
1681086674849,,51.0,2.0,12.0,27.0,27.0,3.0,
1681086691977,,97.0,1.0,1.0,1.0,1.0,,
1681086709015,100.0,,,,,,,
1681086709085,,91.0,2.0,3.0,2.0,2.0,,
1681086726269,,70.0,2.0,10.0,9.0,9.0,3.0,
1681086743459,,77.0,2.0,12.0,2.0,2.0,1.0,
1681086760488,,55.0,2.0,18.0,8.0,8.0,1.0,
1681086777540,,64.0,2.0,22.0,6.0,6.0,1.0,
1681086794609,,35.0,2.0,30.0,18.0,18.0,2.0,
1681086811745,,81.0,2.0,11.0,2.0,2.0,,
1681086828996,,74.0,1.0,14.0,2.0,2.0,1.0,
1681086846128,,37.0,2.0,33.0,8.0,8.0,6.0,
1681086857969,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681086875177,,96.0,1.0,2.0,,,,
1681086892268,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681086909347,,63.0,1.0,22.0,5.0,5.0,1.0,
1681086926402,,72.0,2.0,11.0,10.0,10.0,1.0,
1681086943667,,41.0,2.0,31.0,16.0,16.0,3.0,
1681086960858,,47.0,2.0,30.0,5.0,5.0,1.0,
1681086977885,,51.0,2.0,19.0,9.0,9.0,2.0,
1681086994898,,68.0,1.0,17.0,5.0,5.0,1.0,
1681087012079,,67.0,3.0,22.0,4.0,4.0,,
1681087029192,,37.0,1.0,36.0,11.0,11.0,2.0,
1681087040820,,41.0,2.0,24.0,7.0,7.0,2.0,
1681087057889,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681087074922,,38.0,2.0,32.0,7.0,7.0,3.0,
1681087091899,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681087109015,,30.0,3.0,28.0,17.0,17.0,3.0,
1681087126070,,51.0,3.0,21.0,7.0,7.0,1.0,
1681087143167,,65.0,2.0,16.0,7.0,7.0,1.0,
1681087160339,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681087177429,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681087194622,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681087211668,,36.0,3.0,20.0,21.0,21.0,5.0,
1681087223695,,49.0,2.0,19.0,19.0,19.0,1.0,
1681087240742,,82.0,1.0,7.0,3.0,3.0,1.0,
1681087257859,,79.0,2.0,8.0,4.0,4.0,,
1681087274944,,43.0,2.0,19.0,17.0,17.0,3.0,
1681087292032,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681087309085,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681087326137,,31.0,3.0,17.0,28.0,28.0,5.0,
1681087343227,,35.0,2.0,29.0,11.0,11.0,3.0,
1681087360371,,37.0,1.0,22.0,15.0,15.0,10.0,1.0
1681087377591,,30.0,2.0,21.0,26.0,26.0,5.0,
1681087394642,,40.0,2.0,36.0,6.0,6.0,1.0,
1681087406667,,43.0,2.0,25.0,6.0,6.0,1.0,
1681087423876,,55.0,2.0,24.0,4.0,4.0,1.0,
1681087441079,,60.0,2.0,12.0,14.0,14.0,4.0,1.0
1681087458245,,40.0,2.0,30.0,11.0,11.0,2.0,
1681087475313,,42.0,2.0,29.0,18.0,18.0,2.0,
1681087492377,,98.0,2.0,,,,,
1681087509417,,99.0,1.0,,,,,
1681087526507,,75.0,1.0,10.0,11.0,11.0,1.0,
1681087543587,,97.0,2.0,1.0,,,,
1681087560676,100.0,,,,,,,
1681087560822,,95.0,2.0,1.0,2.0,2.0,,
1681087578017,100.0,,,,,,,
1681087578168,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681087589589,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681087606829,,75.0,1.0,13.0,2.0,2.0,,
1681087623889,100.0,,,,,,,
1681087623924,,54.0,1.0,13.0,20.0,20.0,2.0,
1681087640945,,97.0,1.0,,2.0,2.0,,
1681087658009,,96.0,1.0,1.0,2.0,2.0,,
1681087675067,,97.0,1.0,1.0,1.0,1.0,,
1681087692070,,100.0,,,,,,
1681087709118,,99.0,1.0,,,,,
1681087726240,,99.0,1.0,,,,,
1681087743360,,97.0,1.0,1.0,1.0,1.0,,
1681087760393,,99.0,1.0,,,,,
1681087772523,,87.0,2.0,1.0,9.0,9.0,1.0,
1681087789635,,73.0,1.0,12.0,10.0,10.0,1.0,
1681087806800,100.0,,,,,,,
1681087806895,,65.0,2.0,6.0,18.0,18.0,5.0,
1681087824098,,84.0,3.0,4.0,6.0,6.0,2.0,
1681087841255,,96.0,1.0,1.0,1.0,1.0,,
1681087858405,,96.0,1.0,2.0,1.0,1.0,,
1681087875595,100.0,,,,,,,
1681087875684,,67.0,1.0,15.0,9.0,9.0,1.0,
1681087892731,,45.0,2.0,10.0,26.0,26.0,9.0,1.0
1681087909879,,61.0,2.0,15.0,13.0,13.0,5.0,
1681087926974,,69.0,2.0,13.0,11.0,11.0,1.0,
1681087944062,,75.0,1.0,9.0,11.0,11.0,2.0,
1681087961843,,42.0,2.0,27.0,20.0,20.0,3.0,
1681087979050,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681087996193,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681088013319,,71.0,1.0,17.0,2.0,2.0,,
1681088030345,,96.0,2.0,1.0,,,,
1681088047419,,43.0,2.0,30.0,11.0,11.0,2.0,
1681088064524,,47.0,1.0,23.0,7.0,7.0,1.0,
1681088081576,,96.0,1.0,2.0,1.0,1.0,,
1681088098612,,98.0,2.0,,,,,
1681090215489,,42.0,3.0,21.0,9.0,9.0,5.0,
1681090232570,,40.0,1.0,28.0,7.0,7.0,3.0,
1681090249592,,43.0,2.0,17.0,12.0,12.0,9.0,
1681090553837,100.0,,,,,,,
1681090553927,,32.0,3.0,17.0,22.0,22.0,12.0,1.0
1681135035237,100.0,,,,,,,
1681135035445,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681135472063,100.0,,,,,,,
1681135472188,,97.0,,2.0,,,,
1681135501160,,100.0,,,,,,
1681135518240,100.0,,,,,,,
1681135518274,,77.0,1.0,10.0,6.0,6.0,3.0,
1681135535291,,50.0,3.0,14.0,22.0,22.0,6.0,
1681135552329,,64.0,2.0,8.0,21.0,21.0,3.0,
1681135569332,,97.0,1.0,1.0,1.0,1.0,,
1681135586477,,77.0,2.0,7.0,7.0,7.0,5.0,
1681135603515,,92.0,1.0,3.0,3.0,3.0,,
1681135620632,,98.0,1.0,1.0,,,,
1681135637759,,99.0,,1.0,,,,
1681135654882,,96.0,1.0,1.0,1.0,1.0,,
1681135671943,,95.0,2.0,2.0,1.0,1.0,,
1681135689799,,97.0,1.0,2.0,,,,
1681135706678,,100.0,,,,,,
1681135723868,,92.0,1.0,3.0,3.0,3.0,,
1681135741011,,98.0,1.0,,1.0,1.0,,
1681135758074,,97.0,1.0,1.0,1.0,1.0,,
1681135775207,,98.0,1.0,,1.0,1.0,,
1681135792271,,94.0,2.0,2.0,2.0,2.0,,
1681135809283,,58.0,1.0,12.0,20.0,20.0,5.0,
1681135826310,,97.0,2.0,1.0,,,,
1681135843352,,55.0,1.0,16.0,14.0,14.0,4.0,
1681135860375,,87.0,1.0,5.0,5.0,5.0,1.0,
1681135872567,,60.0,2.0,6.0,27.0,27.0,3.0,
1681135889646,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681135906690,,98.0,1.0,1.0,,,,
1681135923647,,100.0,,,,,,
1681135940673,,96.0,2.0,1.0,1.0,1.0,,
1681135957771,,97.0,2.0,1.0,,,,
1681135974884,,99.0,1.0,,,,,
1681135992023,,99.0,1.0,,,,,
1681136009099,,96.0,2.0,1.0,1.0,1.0,,
1681136026212,,98.0,2.0,,,,,
1681136043376,,95.0,2.0,1.0,2.0,2.0,,
1681136055511,,96.0,2.0,,2.0,2.0,,
1681136072571,,97.0,2.0,,1.0,1.0,,
1681136089607,,86.0,1.0,5.0,4.0,4.0,1.0,
1681136106752,,93.0,1.0,4.0,1.0,1.0,,
1681136123908,,98.0,1.0,1.0,,,,
1681136141014,,100.0,,,,,,
1681136158052,,99.0,1.0,,,,,
1681136175160,,75.0,2.0,13.0,3.0,3.0,,
1681136192286,,68.0,2.0,18.0,3.0,3.0,,
1681136209431,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681136226577,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681136238498,,47.0,2.0,14.0,22.0,22.0,4.0,
1681136255547,,97.0,1.0,1.0,1.0,1.0,,
1681136273735,,34.0,2.0,22.0,28.0,28.0,2.0,
1681136290920,,42.0,2.0,30.0,8.0,8.0,2.0,
1681136308004,,98.0,1.0,1.0,,,,
1681136325138,,99.0,1.0,,,,,
1681136342190,,98.0,1.0,1.0,,,,
1681136359293,,100.0,,,,,,
1681136376407,,97.0,1.0,1.0,,,,
1681136393467,,55.0,2.0,27.0,9.0,9.0,2.0,
1681136410607,,78.0,1.0,12.0,5.0,5.0,2.0,
1681136421291,,88.0,3.0,7.0,2.0,2.0,,
1681136438352,,32.0,2.0,26.0,15.0,15.0,3.0,
1681136455450,,44.0,2.0,22.0,17.0,17.0,7.0,
1681136472580,,83.0,2.0,11.0,3.0,3.0,,
1681136489647,,62.0,1.0,23.0,7.0,7.0,1.0,
1681136506741,,43.0,2.0,25.0,21.0,21.0,5.0,
1681136675675,,76.0,1.0,9.0,6.0,6.0,1.0,
1681136692666,,36.0,2.0,26.0,20.0,20.0,7.0,1.0
1681136709668,,53.0,1.0,24.0,16.0,16.0,2.0,
1681136726744,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681136743774,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681136760770,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681136777841,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681136794864,,35.0,3.0,29.0,16.0,16.0,5.0,
1681136811937,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681136828947,,39.0,2.0,32.0,11.0,11.0,2.0,
1681136852765,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681136869775,,54.0,2.0,29.0,10.0,10.0,1.0,
1681136886772,,55.0,1.0,29.0,9.0,9.0,2.0,
1681136903785,,92.0,2.0,4.0,2.0,2.0,,
1681136920803,,95.0,1.0,3.0,1.0,1.0,,
1681136937827,,96.0,1.0,2.0,1.0,1.0,,
1681136954896,,88.0,2.0,6.0,3.0,3.0,,
1681136971930,,97.0,,2.0,1.0,1.0,,
1681136988946,,99.0,,1.0,,,,
1681137005942,,97.0,1.0,1.0,1.0,1.0,,
1681137022954,,96.0,2.0,2.0,,,,
1681137035634,,97.0,1.0,2.0,,,,
1681137052633,,65.0,1.0,33.0,,,,
1681137069624,,78.0,1.0,19.0,1.0,1.0,,
1681137086609,,98.0,1.0,1.0,,,,
1681137103608,,96.0,1.0,2.0,1.0,1.0,,
1681137120599,,98.0,1.0,1.0,,,,
1681137137590,,96.0,1.0,3.0,,,,
1681137159665,,100.0,,,,,,
1681137176673,,100.0,,,,,,
1681137193686,,45.0,2.0,31.0,11.0,11.0,2.0,
1681137218564,,50.0,2.0,34.0,8.0,8.0,1.0,
1681137235559,,78.0,1.0,16.0,4.0,4.0,,
1681137252560,,67.0,2.0,26.0,4.0,4.0,,
1681137269556,,70.0,2.0,22.0,5.0,5.0,,
1681137286562,,62.0,2.0,26.0,8.0,8.0,,
1681137303590,,73.0,2.0,21.0,3.0,3.0,,
1681137320601,,74.0,2.0,18.0,5.0,5.0,,
1681137337603,,73.0,,15.0,9.0,9.0,1.0,
1681137354621,,79.0,2.0,12.0,6.0,6.0,,
1681137371627,,82.0,2.0,12.0,4.0,4.0,,
1681137388653,,68.0,1.0,20.0,8.0,8.0,1.0,
1681139533276,,100.0,,,,,,
1681139758867,100.0,,,,,,,
1681139759003,,99.0,1.0,,,,,
1681140697248,100.0,,,,,,,
1681140697290,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681140714324,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681140731423,,4.0,2.0,1.0,90.0,90.0,2.0,1.0
1681140755376,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681140829244,100.0,,,,,,,
1681140829361,,4.0,1.0,92.0,1.0,1.0,,
1681140846708,100.0,,,,,,,
1681140846843,,98.0,1.0,,1.0,1.0,,
1681141737082,100.0,,,,,,,
1681141737122,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681141753578,,99.0,1.0,,,,,
1681141770678,,57.0,2.0,7.0,28.0,28.0,4.0,
1681141787711,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681141804726,,49.0,2.0,23.0,16.0,16.0,3.0,
1681141821757,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681141838772,,51.0,1.0,8.0,36.0,36.0,2.0,
1681141855803,,42.0,2.0,19.0,30.0,30.0,3.0,
1681141872964,,67.0,2.0,6.0,18.0,18.0,2.0,
1681141890101,,75.0,2.0,5.0,12.0,12.0,2.0,
1681141907163,,47.0,2.0,12.0,28.0,28.0,3.0,
1681141924188,,42.0,2.0,12.0,31.0,31.0,4.0,
1681141936385,,63.0,1.0,3.0,28.0,28.0,2.0,1.0
1681141953483,,96.0,1.0,2.0,1.0,1.0,,
1681141970579,,83.0,1.0,2.0,11.0,11.0,1.0,
1681141987741,,73.0,3.0,8.0,13.0,13.0,1.0,
1681142004887,100.0,,,,,,,
1681142004964,,98.0,1.0,1.0,,,,
1681142022162,,79.0,1.0,10.0,4.0,4.0,,
1681142039352,,99.0,1.0,,,,,
1681142056564,,99.0,1.0,,,,,
1681142073754,,99.0,1.0,,,,,
1681142090934,,99.0,1.0,,,,,
1681142108111,,99.0,1.0,,,,,
1681142119432,,99.0,1.0,,,,,
1681142136622,,99.0,1.0,,,,,
1681142153845,,99.0,1.0,,,,,
1681142170838,,100.0,,,,,,
1681142188041,,99.0,1.0,,,,,
1681142205213,,99.0,1.0,,,,,
1681142222397,,99.0,1.0,,,,,
1681142239590,,99.0,1.0,,,,,
1681142256779,,99.0,1.0,,,,,
1681142273986,,99.0,1.0,,,,,
1681142291159,,99.0,1.0,,,,,
1681142302282,,99.0,1.0,,,,,
1681142319466,,99.0,1.0,,,,,
1681142336626,,99.0,1.0,,,,,
1681142353808,,99.0,1.0,,,,,
1681143533370,100.0,,,,,,,
1681143533518,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143563082,100.0,,,,,,,
1681143563270,,99.0,1.0,,,,,
1681143612148,100.0,,,,,,,
1681143612271,,98.0,1.0,1.0,,,,
1681143629383,,96.0,1.0,1.0,1.0,1.0,,
1681143646664,,76.0,1.0,10.0,9.0,9.0,2.0,
1681143663896,,99.0,1.0,,,,,
1681143681009,,90.0,2.0,6.0,1.0,1.0,,
1681143698061,,47.0,2.0,28.0,12.0,12.0,2.0,
1681143720156,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143737228,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143754427,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143772904,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143789935,,38.0,3.0,18.0,21.0,21.0,4.0,
1681143806987,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143824073,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143841250,,29.0,1.0,22.0,22.0,22.0,7.0,
1681143858324,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143875379,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143892457,,30.0,2.0,28.0,20.0,20.0,5.0,
1681143909546,,48.0,2.0,24.0,12.0,12.0,2.0,
1681143926541,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143943604,,55.0,2.0,22.0,14.0,14.0,3.0,
1681143955789,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143972823,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681143989885,,34.0,2.0,25.0,15.0,15.0,3.0,
1681144006934,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144024032,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681095889212,,38.0,2.0,25.0,9.0,9.0,2.0,
1681095927279,100.0,,,,,,,
1681095927328,,100.0,,,,,,
1681096984227,100.0,,,,,,,
1681096984263,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097611833,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097736258,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681097773672,,,2.0,1.0,94.0,94.0,1.0,1.0
1681098148308,,97.0,1.0,1.0,1.0,1.0,,
1681098181530,,76.0,1.0,17.0,1.0,1.0,,
1681098247999,,82.0,2.0,9.0,2.0,2.0,,
1681098265245,100.0,,,,,,,
1681098265354,,55.0,2.0,16.0,14.0,14.0,2.0,
1681098282524,,99.0,1.0,,,,,
1681098299732,,99.0,1.0,,,,,
1681098316951,,99.0,1.0,,,,,
1681098334120,,99.0,1.0,,,,,
1681098351301,,100.0,,,,,,
1681098376770,,43.0,2.0,30.0,5.0,5.0,1.0,
1681098393931,,99.0,1.0,,,,,
1681098411016,,14.0,2.0,77.0,2.0,2.0,,
1681098428129,,99.0,1.0,,,,,
1681098445375,,99.0,1.0,,,,,
1681098462552,,99.0,1.0,,,,,
1681098480633,,99.0,1.0,,,,,
1681098497870,,99.0,1.0,,,,,
1681098515033,,99.0,1.0,,,,,
1681098532222,,96.0,2.0,2.0,,,,
1681098549412,,12.0,1.0,84.0,1.0,1.0,,
1681098566679,,99.0,1.0,,,,,
1681098583985,,41.0,2.0,28.0,14.0,14.0,2.0,
1681098601300,,99.0,1.0,,,,,
1681099075534,100.0,,,,,,,
1681099075574,,75.0,2.0,9.0,8.0,8.0,2.0,
1681170495263,100.0,,,,,,,
1681170495374,,100.0,,,,,,
1681170809702,,100.0,,,,,,
1681144057942,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144074991,,41.0,2.0,20.0,19.0,19.0,3.0,
1681144107624,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144144994,,39.0,2.0,17.0,25.0,25.0,6.0,1.0
1681144162037,,47.0,2.0,33.0,13.0,13.0,1.0,
1681144179146,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144196175,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144213228,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144230257,,31.0,1.0,27.0,21.0,21.0,3.0,
1681144247286,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144264318,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144281333,,97.0,2.0,1.0,,,,
1681144298386,,45.0,3.0,22.0,16.0,16.0,2.0,
1681144315480,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144332522,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144345130,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144362160,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144379188,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144396230,,90.0,2.0,5.0,1.0,1.0,,
1681144413258,,42.0,2.0,25.0,10.0,10.0,4.0,
1681144430295,,50.0,3.0,19.0,14.0,14.0,1.0,
1681144447302,,78.0,3.0,14.0,2.0,2.0,,
1681144464343,,39.0,3.0,19.0,19.0,19.0,7.0,1.0
1681144481422,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144498488,,39.0,2.0,25.0,17.0,17.0,8.0,1.0
1681144515532,,46.0,2.0,27.0,4.0,4.0,1.0,
1681144527987,,97.0,2.0,1.0,,,,
1681144545030,,60.0,3.0,23.0,6.0,6.0,2.0,
1681144562082,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144579134,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144596178,,91.0,1.0,4.0,1.0,1.0,1.0,
1681144613225,,32.0,2.0,28.0,21.0,21.0,2.0,
1681144630258,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144647285,,35.0,1.0,24.0,19.0,19.0,5.0,
1681144664343,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144681414,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144698484,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144710920,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144727971,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144745019,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144762062,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144779119,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144796173,,36.0,1.0,19.0,26.0,26.0,9.0,1.0
1681144813212,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144830288,,80.0,2.0,9.0,6.0,6.0,2.0,
1681144847323,,87.0,1.0,6.0,4.0,4.0,1.0,
1681144864338,,96.0,1.0,2.0,1.0,1.0,,
1681144881360,,31.0,3.0,13.0,25.0,25.0,11.0,11.0
1681144893832,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144910843,,97.0,1.0,2.0,,,,
1681144927921,,84.0,1.0,9.0,2.0,2.0,1.0,
1681144944974,,68.0,,20.0,7.0,7.0,2.0,
1681144962056,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681144979126,,53.0,2.0,17.0,15.0,15.0,3.0,
1681144996134,,97.0,2.0,1.0,,,,
1681145013207,,66.0,2.0,13.0,9.0,9.0,1.0,
1681145030293,,71.0,1.0,19.0,5.0,5.0,1.0,
1681145047371,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145064436,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145076776,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145093912,,63.0,2.0,14.0,13.0,13.0,6.0,
1681145110937,,65.0,2.0,17.0,12.0,12.0,2.0,
1681145127965,,96.0,2.0,1.0,1.0,1.0,,
1681145145047,,64.0,2.0,11.0,19.0,19.0,2.0,
1681145162116,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145179167,,44.0,2.0,19.0,23.0,23.0,6.0,
1681145196202,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145213242,,60.0,,26.0,8.0,8.0,2.0,
1681145230264,,98.0,1.0,1.0,,,,
1681145247313,,96.0,2.0,1.0,1.0,1.0,,
1681145259626,,96.0,1.0,2.0,1.0,1.0,,
1681145277543,,53.0,2.0,24.0,17.0,17.0,1.0,
1681145294611,,68.0,1.0,12.0,14.0,14.0,2.0,
1681145311663,,46.0,2.0,19.0,27.0,27.0,2.0,
1681145328733,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145345818,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145362893,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145379954,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145397025,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145414096,,78.0,2.0,5.0,10.0,10.0,2.0,
1681145431141,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145442543,,40.0,2.0,33.0,15.0,15.0,4.0,
1681145459612,,41.0,1.0,18.0,20.0,20.0,7.0,1.0
1681145476670,,34.0,3.0,23.0,26.0,26.0,6.0,
1681145493714,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145510822,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145527888,,84.0,2.0,4.0,7.0,7.0,1.0,
1681145544947,,70.0,2.0,10.0,15.0,15.0,1.0,
1681145561990,,43.0,2.0,21.0,25.0,25.0,5.0,
1681145579028,,53.0,3.0,35.0,6.0,6.0,1.0,
1681145596080,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145613137,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145625450,,52.0,2.0,35.0,7.0,7.0,2.0,
1681145642482,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145659559,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145676630,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681145693757,,43.0,1.0,27.0,18.0,18.0,5.0,
